Function F11 - HCLPSO-OC (D=50)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               4.417496e+02         1541.749620         500000         0.6790          No
2                 5.5927e+02           1659.2699         500000         0.6790          No
3                 1.8053e+02           1280.5263         265480         0.3620         Yes
4                 2.4950e+02           1349.5017         230440         0.3070         Yes
5                 3.5658e+02           1456.5844         500000         0.6870          No
6                 2.9889e+02           1398.8887         243560         0.3160         Yes
7                 5.1758e+02           1617.5816         500000         0.6770          No
8                 5.6984e+02           1669.8411         500000         0.6770          No
9                 4.8540e+02           1585.3969         500000         0.6960          No
10                6.5217e+02           1752.1709         500000         0.6870          No
11                2.5475e+02           1354.7510         226480         0.2990         Yes
12                2.9939e+02           1399.3922         258800         0.3510         Yes
13                3.5948e+02           1459.4786         500000         0.6590          No
14                3.0170e+02           1401.7009         280280         0.3870         Yes
15                3.0567e+02           1405.6714         267720         0.3420         Yes
16                1.8845e+02           1288.4538         215600         0.2810         Yes
17                2.2790e+02           1327.9002         237360         0.3370         Yes
18                3.3905e+02           1439.0547         500000         0.7050          No
19                5.5317e+02           1653.1711         500000         0.7000          No
20                1.7942e+02           1279.4222         238440         0.3130         Yes
21                2.4455e+02           1344.5461         334160         0.4360         Yes
22                3.1514e+02           1415.1392         211480         0.3050         Yes
23                2.8670e+02           1386.7020         246040         0.3360         Yes
24                4.9767e+02           1597.6657         500000         0.6830          No
25                3.5264e+02           1452.6363         500000         0.6830          No
26                3.6148e+02           1461.4806         500000         0.7120          No
27                2.3900e+02           1338.9990         339560         0.4550         Yes
28                3.0997e+02           1409.9748         304280         0.3910         Yes
29                4.2657e+02           1526.5709         500000         0.6800          No
30                2.2520e+03           3352.0321         500000         0.6900          No
31                4.3649e+02           1536.4918         500000         0.6760          No
32                1.8668e+02           1286.6805         237920         0.3230         Yes
33                6.6207e+02           1762.0744         500000         0.6890          No
34                2.4203e+02           1342.0254         259880         0.3640         Yes
35                3.9404e+02           1494.0447         500000         0.6700          No
36                5.8423e+02           1684.2283         500000         0.6590          No
37                5.2004e+02           1620.0403         500000         0.6870          No
38                1.9350e+02           1293.4974         240480         0.3150         Yes
39                3.9009e+02           1490.0860         500000         0.7130          No
40                4.4733e+02           1547.3284         500000         0.6870          No
41                3.8869e+02           1488.6928         500000         0.7020          No
42                3.7655e+02           1476.5522         500000         0.6770          No
43                2.5423e+02           1354.2342         369840         0.4950         Yes
44                2.7525e+02           1375.2504         174040         0.2210         Yes
45                3.0493e+02           1404.9343         377920         0.5130         Yes
46                1.7512e+02           1275.1235         299800         0.4070         Yes
47                3.0520e+02           1405.2020         306000         0.4260         Yes
48                2.3073e+02           1330.7346         216280         0.2870         Yes
49                2.5675e+02           1356.7526         281000         0.3570         Yes
50                2.1289e+02           1312.8908         234240         0.3240         Yes
51                2.9217e+02           1392.1680         194360         0.2560         Yes
----------------------------------------------------------------------------------------------------
