Function F3 - HCLPSO-OC (D=50)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               3.472099e+05       347509.853465         500000         0.6070          No
2                 1.9818e+05         198479.6150         500000         0.6040          No
3                 2.9337e+05         293668.2977         500000         0.6420          No
4                 2.7720e+05         277495.0475         500000         0.6090          No
5                 3.0610e+05         306399.9603         500000         0.6010          No
6                 1.8475e+05         185050.6461         500000         0.6160          No
7                 2.4904e+05         249344.1686         500000         0.6080          No
8                 1.3935e+05         139646.9104         500000         0.6320          No
9                 2.5365e+05         253949.8634         500000         0.6300          No
10                2.2607e+05         226373.7814         500000         0.5940          No
11                1.8889e+05         189185.8624         500000         0.6200          No
12                1.8402e+05         184318.0157         500000         0.6070          No
13                2.3987e+05         240166.1719         500000         0.6310          No
14                2.2353e+05         223834.1291         500000         0.6270          No
15                1.7589e+05         176186.9433         500000         0.5980          No
16                3.1148e+05         311778.9384         500000         0.5920          No
17                3.0718e+05         307481.8360         500000         0.6230          No
18                2.6311e+05         263413.7742         500000         0.5940          No
19                4.5434e+05         454639.8511         500000         0.6080          No
20                2.0638e+05         206675.6080         500000         0.6100          No
21                3.3850e+05         338804.8553         500000         0.6110          No
22                2.6375e+05         264047.3627         500000         0.6310          No
23                4.2107e+05         421370.5585         500000         0.6170          No
24                2.3655e+05         236847.2265         500000         0.5870          No
25                2.4376e+06        2437850.1337         500000         0.5950          No
26                3.6850e+05         368802.9691         500000         0.6350          No
27                1.7197e+05         172267.5792         500000         0.6170          No
28                2.8927e+05         289567.7816         500000         0.6080          No
29                2.0646e+05         206757.3871         500000         0.6000          No
30                1.8066e+05         180957.1806         500000         0.6010          No
31                3.3589e+05         336186.6111         500000         0.6110          No
32                1.0649e+06        1065197.9904         500000         0.5870          No
33                3.6756e+05         367863.3628         500000         0.6040          No
34                2.5942e+05         259723.4544         500000         0.6350          No
35                2.5209e+05         252392.2032         500000         0.5890          No
36                2.2643e+05         226732.4986         500000         0.6350          No
37                2.4298e+05         243279.8746         500000         0.5940          No
38                2.5693e+05         257229.3809         500000         0.5950          No
39                2.8737e+05         287673.8684         500000         0.5960          No
40                3.4225e+05         342545.5731         500000         0.5980          No
41                2.3283e+05         233133.4430         500000         0.6220          No
42                2.8708e+05         287382.8993         500000         0.5900          No
43                2.1373e+05         214029.7342         500000         0.6020          No
44                4.3762e+05         437918.7702         500000         0.6150          No
45                2.3796e+05         238259.8257         500000         0.5960          No
46                1.5340e+05         153703.5010         500000         0.5990          No
47                1.5396e+05         154258.1272         500000         0.6040          No
48                2.4775e+05         248049.6850         500000         0.6090          No
49                2.0924e+05         209538.6663         500000         0.5990          No
50                2.7071e+05         271013.0367         500000         0.6120          No
51                2.6634e+05         266638.4090         500000         0.5930          No
----------------------------------------------------------------------------------------------------
