Function F27 - HCLPSO-OC (D=50)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               8.282462e+02         3528.246184         500000         3.6650          No
2                 1.0271e+03           3727.1129         500000         3.6690          No
3                 1.1178e+03           3817.7681         500000         3.5580          No
4                 7.4741e+02           3447.4103         102800         0.7880         Yes
5                 9.4359e+02           3643.5930         500000         3.6520          No
6                 1.0267e+03           3726.7087         500000         3.6230          No
7                 1.1823e+03           3882.3067         500000         3.5550          No
8                 1.0692e+03           3769.1704         500000         3.6730          No
9                 1.1907e+03           3890.7462         500000         3.6360          No
10                7.4731e+02           3447.3133          36040         0.2830         Yes
11                1.0345e+03           3734.5232         500000         3.5400          No
12                9.7517e+02           3675.1670         500000         3.6440          No
13                9.1379e+02           3613.7897         500000         3.6560          No
14                1.0074e+03           3707.3743         500000         3.6310          No
15                1.0215e+03           3721.5466         500000         3.6300          No
16                8.9338e+02           3593.3805         500000         3.5940          No
17                9.8640e+02           3686.3990         500000         3.5800          No
18                9.4365e+02           3643.6507         500000         3.7870          No
19                9.1792e+02           3617.9245         500000         3.6980          No
20                8.5947e+02           3559.4651         500000         3.6180          No
21                9.6694e+02           3666.9394         500000         3.6130          No
22                8.9014e+02           3590.1368         500000         3.5990          No
23                7.1011e+02           3410.1120          59080         0.4740         Yes
24                8.3992e+02           3539.9225         500000         3.6890          No
25                8.5174e+02           3551.7426         500000         3.6660          No
26                9.8327e+02           3683.2699         500000         3.5640          No
27                9.5747e+02           3657.4687         500000         3.6480          No
28                8.7496e+02           3574.9594         500000         3.6810          No
29                8.1207e+02           3512.0705         500000         3.7410          No
30                8.5125e+02           3551.2473         500000         3.5680          No
31                9.7934e+02           3679.3403         500000         3.6650          No
32                1.0677e+03           3767.6741         500000         3.6520          No
33                1.0964e+03           3796.3854         500000         3.6250          No
34                7.8190e+02           3481.9019         493040         3.6670         Yes
35                8.8612e+02           3586.1228         500000         3.6260          No
36                7.5644e+02           3456.4383          56240         0.4410         Yes
37                6.2632e+02           3326.3220          14440         0.1130         Yes
38                1.0523e+03           3752.3034         500000         3.6490          No
39                1.0167e+03           3716.7478         500000         3.7410          No
40                9.6608e+02           3666.0807         500000         3.5400          No
41                9.8909e+02           3689.0930         500000         3.6740          No
42                1.0087e+03           3708.7393         500000         3.5030          No
43                1.1629e+03           3862.9422         500000         3.5860          No
44                8.9984e+02           3599.8410         500000         3.5880          No
45                9.7955e+02           3679.5512         500000         3.5790          No
46                7.7301e+02           3473.0071          47800         0.3670         Yes
47                7.5443e+02           3454.4307          46440         0.3620         Yes
48                6.7447e+02           3374.4661          30520         0.2350         Yes
49                1.0398e+03           3739.8046         500000         3.5880          No
50                1.1419e+03           3841.9222         500000         3.5940          No
51                1.0660e+03           3765.9969         500000         3.5580          No
----------------------------------------------------------------------------------------------------
