Function F22 - HCLPSO-DC (D=50)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               8.445270e+03        10645.269886         500000         2.5190          No
2                 9.6329e+03          11832.8744         500000         2.5360          No
3                 8.3174e+03          10517.3739         500000         2.5270          No
4                 1.0932e+04          13131.9571         500000         2.6640          No
5                 7.4570e+03           9656.9827         500000         2.5060          No
6                 9.7921e+03          11992.0578         500000         2.5210          No
7                 1.1638e+04          13838.1770         500000         2.5110          No
8                 8.6496e+03          10849.5658         500000         2.6110          No
9                 1.0015e+04          12215.3485         500000         2.6100          No
10                1.1672e+04          13871.7407         500000         2.5880          No
11                1.0014e+04          12214.2759         500000         2.5270          No
12                9.9954e+03          12195.3887         500000         2.5180          No
13                9.3068e+03          11506.7558         500000         2.5150          No
14                8.7956e+03          10995.6134         500000         2.4120          No
15                8.9179e+03          11117.8689         500000         2.5150          No
16                4.1139e+02           2611.3922         139640         0.7050         Yes
17                1.1044e+04          13244.4855         500000         2.5140          No
18                8.3277e+03          10527.7213         500000         2.4850          No
19                1.1293e+04          13492.7043         500000         2.5160          No
20                1.0238e+04          12437.6270         500000         2.4420          No
21                7.9184e+03          10118.3878         500000         2.4870          No
22                9.2374e+03          11437.3779         500000         2.5240          No
23                9.0960e+03          11296.0018         500000         2.6260          No
24                7.8557e+03          10055.7499         500000         2.5420          No
25                9.4100e+03          11610.0191         500000         2.5420          No
26                1.0146e+04          12345.5788         500000         2.6590          No
27                9.7069e+03          11906.8571         500000         2.5750          No
28                9.4534e+03          11653.4393         500000         2.5360          No
29                1.0421e+04          12621.3611         500000         2.5760          No
30                7.5033e+03           9703.3203         500000         2.4360          No
31                1.0393e+04          12592.9970         500000         2.5030          No
32                1.0468e+04          12668.2805         500000         2.4830          No
33                1.0773e+04          12973.0830         500000         2.4520          No
34                1.1731e+04          13930.5110         500000         2.5460          No
35                8.8031e+03          11003.0910         500000         2.5300          No
36                8.8084e+03          11008.4463         500000         2.5080          No
37                8.4780e+03          10677.9973         500000         2.4750          No
38                8.7116e+03          10911.5587         500000         2.5970          No
39                7.5582e+03           9758.1885         500000         2.4890          No
40                7.8760e+03          10075.9655         500000         2.5070          No
41                9.6939e+03          11893.9300         500000         2.5220          No
42                1.0098e+04          12298.2059         500000         2.5270          No
43                8.5691e+03          10769.1230         500000         2.5450          No
44                8.5805e+03          10780.4593         500000         2.5090          No
45                9.8911e+03          12091.1095         500000         2.5150          No
46                7.1339e+03           9333.9048         500000         2.4700          No
47                8.1237e+03          10323.7194         500000         2.4260          No
48                9.3983e+03          11598.3081         500000         2.4310          No
49                8.5496e+03          10749.6251         500000         2.5630          No
50                1.1300e+04          13500.3174         500000         2.5650          No
51                9.0036e+03          11203.5523         500000         2.4450          No
----------------------------------------------------------------------------------------------------
