Function F16 - HCLPSO-OC (D=50)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               2.439306e+03         4039.305662         500000         0.7970          No
2                 2.7566e+03           4356.5659         500000         0.8590          No
3                 1.9285e+03           3528.4666         500000         0.8300          No
4                 1.2087e+03           2808.6509         500000         0.7930          No
5                 1.7564e+03           3356.3856         500000         0.8630          No
6                 2.4548e+03           4054.7941         500000         0.7920          No
7                 2.0388e+03           3638.8009         500000         0.7580          No
8                 1.2222e+03           2822.2072         500000         0.7930          No
9                 1.4978e+03           3097.8220         500000         0.7910          No
10                2.2697e+03           3869.7096         500000         0.7910          No
11                2.4674e+03           4067.4204         500000         0.8220          No
12                2.1754e+03           3775.3550         500000         0.8050          No
13                2.6922e+03           4292.2094         500000         0.8230          No
14                2.6578e+03           4257.7956         500000         0.7910          No
15                2.1049e+03           3704.9167         500000         0.7850          No
16                2.0359e+03           3635.8574         500000         0.7620          No
17                2.4303e+03           4030.3490         500000         0.8130          No
18                2.2826e+03           3882.5812         500000         0.7750          No
19                2.5575e+03           4157.5156         500000         0.7870          No
20                2.0930e+03           3692.9985         500000         0.7840          No
21                2.3585e+03           3958.4940         500000         0.7800          No
22                2.1020e+03           3702.0133         500000         0.8250          No
23                1.7974e+03           3397.4180         500000         0.8140          No
24                1.8673e+03           3467.2730         500000         0.8220          No
25                2.5032e+03           4103.1899         500000         0.8240          No
26                1.8126e+03           3412.5972         500000         0.8320          No
27                1.7287e+03           3328.6824         500000         0.7940          No
28                2.1672e+03           3767.1730         500000         0.8130          No
29                1.8954e+03           3495.4135         500000         0.8200          No
30                1.9465e+03           3546.5453         500000         0.8070          No
31                1.4364e+03           3036.4398         500000         0.8000          No
32                2.0793e+03           3679.3368         500000         0.7820          No
33                3.1834e+03           4783.4094         500000         0.7900          No
34                2.6841e+03           4284.1169         500000         0.7910          No
35                3.1491e+03           4749.1129         500000         0.8010          No
36                1.9956e+03           3595.6165         500000         0.7860          No
37                2.7261e+03           4326.0968         500000         0.8090          No
38                1.7064e+03           3306.3555         500000         0.8380          No
39                2.0453e+03           3645.2742         500000         0.8220          No
40                2.2900e+03           3889.9543         500000         0.7700          No
41                1.5694e+03           3169.4381         500000         0.8040          No
42                1.6730e+03           3273.0450         500000         0.8070          No
43                2.6310e+03           4231.0415         500000         0.8080          No
44                2.2964e+03           3896.3569         500000         0.7920          No
45                2.0881e+03           3688.1028         500000         0.8070          No
46                1.9377e+03           3537.6726         500000         0.8110          No
47                2.3258e+03           3925.8065         500000         0.7770          No
48                1.9777e+03           3577.6858         500000         0.7880          No
49                1.8321e+03           3432.1035         500000         0.7820          No
50                2.2966e+03           3896.5893         500000         0.8240          No
51                1.9930e+03           3592.9983         500000         0.7500          No
----------------------------------------------------------------------------------------------------
