Function F4 - HCLPSO-DC (D=50)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               2.250687e+02          625.068724         500000         0.6210          No
2                 1.8844e+02            588.4444         500000         0.6120          No
3                 2.7699e+02            676.9880         500000         0.6120          No
4                 2.1265e+02            612.6464         500000         0.6100          No
5                 4.1110e+02            811.1029         500000         0.6090          No
6                 2.5163e+02            651.6272         500000         0.6080          No
7                 2.3145e+02            631.4517         500000         0.6090          No
8                 1.9907e+02            599.0718         500000         0.6100          No
9                 3.9389e+02            793.8921         500000         0.6220          No
10                2.1758e+02            617.5829         500000         0.6080          No
11                2.1802e+02            618.0163         500000         0.6080          No
12                3.4276e+02            742.7643         500000         0.6090          No
13                2.2811e+02            628.1098         500000         0.6080          No
14                3.0734e+02            707.3373         500000         0.6100          No
15                1.8471e+02            584.7107         500000         0.6080          No
16                3.0182e+02            701.8193         500000         0.6090          No
17                2.0902e+02            609.0220         500000         0.6080          No
18                1.7959e+02            579.5899         500000         0.6090          No
19                3.1234e+02            712.3363         500000         0.6080          No
20                3.3964e+02            739.6396         500000         0.6090          No
21                2.2653e+02            626.5260         500000         0.6080          No
22                1.9222e+02            592.2197         500000         0.6080          No
23                2.1382e+02            613.8244         500000         0.6080          No
24                2.6512e+02            665.1166         500000         0.6080          No
25                2.0370e+02            603.7019         500000         0.6080          No
26                2.1925e+02            619.2455         500000         0.6080          No
27                2.3411e+02            634.1100         500000         0.6080          No
28                2.5700e+02            656.9968         500000         0.6080          No
29                1.7706e+02            577.0600         500000         0.6080          No
30                4.8180e+02            881.7991         500000         0.6080          No
31                2.0782e+02            607.8221         500000         0.6380          No
32                2.0635e+02            606.3513         500000         0.6080          No
33                2.1987e+02            619.8677         500000         0.6080          No
34                2.2336e+02            623.3584         500000         0.6130          No
35                4.0518e+02            805.1762         500000         0.6080          No
36                2.3836e+02            638.3555         500000         0.6090          No
37                4.8268e+02            882.6757         500000         0.6090          No
38                3.8814e+02            788.1365         500000         0.6090          No
39                1.9507e+02            595.0704         500000         0.6090          No
40                2.0921e+02            609.2103         500000         0.6090          No
41                2.3605e+02            636.0525         500000         0.6150          No
42                3.2769e+02            727.6905         500000         0.6110          No
43                3.1383e+02            713.8302         500000         0.6110          No
44                2.0130e+02            601.2962         500000         0.6100          No
45                4.6299e+02            862.9904         500000         0.6100          No
46                2.2070e+02            620.6988         500000         0.6090          No
47                2.1769e+02            617.6895         500000         0.6100          No
48                2.2035e+02            620.3539         500000         0.6130          No
49                5.4210e+02            942.0967         500000         0.6110          No
50                3.1580e+02            715.8046         500000         0.6090          No
51                4.7862e+02            878.6232         500000         0.6090          No
----------------------------------------------------------------------------------------------------
