Function F13 - HCLPSO-OC (D=50)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               4.839978e+04        49699.779420         500000         0.6880          No
2                 4.7650e+04          48949.7467         500000         0.6870          No
3                 6.2863e+04          64163.1285         500000         0.7200          No
4                 2.9762e+07       29763427.7081         500000         0.6740          No
5                 3.8621e+04          39921.0333         500000         0.6950          No
6                 3.8076e+04          39375.6135         500000         0.7200          No
7                 5.3898e+04          55198.2214         500000         0.7260          No
8                 8.9542e+04          90841.9280         500000         0.7270          No
9                 7.2387e+04          73686.7481         500000         0.7190          No
10                8.7498e+04          88798.4763         500000         0.6980          No
11                6.3348e+04          64648.1679         500000         0.6590          No
12                6.0050e+04          61349.6482         500000         0.7080          No
13                6.1245e+04          62544.9855         500000         0.6810          No
14                5.6613e+04          57912.9147         500000         0.6980          No
15                9.2711e+06        9272443.8294         500000         0.6850          No
16                3.5746e+04          37045.7524         500000         0.6670          No
17                2.9764e+07       29764931.5694         500000         0.6930          No
18                4.9927e+04          51226.8541         500000         0.7010          No
19                8.6982e+04          88281.9617         500000         0.6880          No
20                7.3970e+04          75269.8032         500000         0.7120          No
21                8.1004e+04          82303.6510         500000         0.7010          No
22                1.1391e+05         115206.7312         500000         0.6970          No
23                1.4968e+05         150979.7029         500000         0.6840          No
24                2.9658e+09     2965792605.6798         500000         0.6780          No
25                9.3128e+06        9314138.9305         500000         0.6810          No
26                4.9403e+04          50703.2688         500000         0.6980          No
27                7.9920e+04          81219.7034         500000         0.6620          No
28                1.4304e+05         144343.9486         500000         0.6770          No
29                2.4606e+08      246058173.8932         500000         0.6920          No
30                6.4476e+04          65776.0160         500000         0.7090          No
31                6.0850e+04          62149.5118         500000         0.6730          No
32                4.3872e+04          45172.0939         500000         0.7000          No
33                1.5741e+05         158711.8258         500000         0.6940          No
34                3.3203e+04          34502.8672         500000         0.6690          No
35                5.0710e+04          52010.4368         500000         0.7300          No
36                6.9607e+04          70907.2690         500000         0.7050          No
37                5.6903e+04          58203.3237         500000         0.7030          No
38                6.3693e+04          64992.7251         500000         0.6690          No
39                3.3210e+04          34509.6756         500000         0.6960          No
40                2.8609e+04          29909.2372         500000         0.6980          No
41                4.2158e+04          43458.2732         500000         0.6850          No
42                7.4959e+04          76258.7984         500000         0.6770          No
43                4.3781e+04          45080.8441         500000         0.6840          No
44                1.3250e+05         133797.7475         500000         0.6780          No
45                5.5243e+04          56542.8201         500000         0.7010          No
46                1.9269e+05         193986.5888         500000         0.6870          No
47                9.2963e+06        9297630.3059         500000         0.7050          No
48                3.6344e+04          37644.0963         500000         0.7020          No
49                5.3458e+04          54758.2635         500000         0.6870          No
50                2.9775e+07       29776223.1817         500000         0.6750          No
51                5.4143e+04          55443.3451         500000         0.7130          No
----------------------------------------------------------------------------------------------------
