Function F17 - HCLPSO-DC (D=50)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               2.154283e+03         3854.283042         500000         1.1310          No
2                 1.6833e+03           3383.2810         500000         1.1070          No
3                 1.2875e+03           2987.4690         500000         1.0940          No
4                 1.6092e+03           3309.1686         500000         1.0970          No
5                 2.6090e+03           4308.9815         500000         1.1150          No
6                 1.7876e+03           3487.5676         500000         1.1040          No
7                 1.4541e+03           3154.0826         500000         1.1090          No
8                 1.3163e+03           3016.3041         500000         1.0960          No
9                 1.5922e+03           3292.2342         500000         1.1210          No
10                1.1657e+03           2865.6528         500000         1.0970          No
11                1.8799e+03           3579.9287         500000         1.1130          No
12                1.6136e+03           3313.6253         500000         1.1130          No
13                1.3848e+03           3084.8073         500000         1.1100          No
14                2.0593e+03           3759.3430         500000         1.1120          No
15                1.2999e+03           2999.8765         500000         1.0950          No
16                1.9194e+03           3619.4157         500000         1.1030          No
17                2.2107e+03           3910.6563         500000         1.1140          No
18                1.6369e+03           3336.9485         500000         1.1030          No
19                1.5909e+03           3290.9181         500000         1.1110          No
20                1.6779e+03           3377.9476         500000         1.1130          No
21                1.6000e+03           3299.9857         500000         1.0930          No
22                2.0470e+03           3747.0360         500000         1.1140          No
23                1.8450e+03           3544.9764         500000         1.1120          No
24                1.4619e+03           3161.8831         500000         1.1120          No
25                2.0031e+03           3703.1302         500000         1.1090          No
26                1.7296e+03           3429.6484         500000         1.0960          No
27                1.5620e+03           3262.0312         500000         1.1070          No
28                1.5233e+03           3223.3034         500000         1.1140          No
29                1.2142e+03           2914.2040         500000         1.1040          No
30                1.5015e+03           3201.5186         500000         1.1110          No
31                1.4892e+03           3189.1943         500000         1.1050          No
32                6.7634e+02           2376.3366         500000         1.0910          No
33                1.7993e+03           3499.2950         500000         1.1140          No
34                1.3331e+03           3033.1314         500000         1.0960          No
35                1.8537e+03           3553.7031         500000         1.1170          No
36                1.7376e+03           3437.6319         500000         1.1190          No
37                2.1321e+03           3832.1171         500000         1.1170          No
38                2.3286e+03           4028.5651         500000         1.1180          No
39                9.5020e+02           2650.2029         500000         1.1000          No
40                2.1216e+03           3821.5882         500000         1.1140          No
41                2.0032e+03           3703.1886         500000         1.1150          No
42                1.8220e+03           3522.0358         500000         1.0820          No
43                2.3655e+03           4065.4980         500000         1.1200          No
44                2.2613e+03           3961.2891         500000         1.1160          No
45                1.6885e+03           3388.4711         500000         1.1160          No
46                1.8196e+03           3519.5729         500000         1.1110          No
47                1.5520e+03           3251.9620         500000         1.1130          No
48                1.8398e+03           3539.8414         500000         1.1100          No
49                1.4424e+03           3142.3596         500000         1.1060          No
50                2.1639e+03           3863.8756         500000         1.1400          No
51                1.7317e+03           3431.6526         500000         1.0680          No
----------------------------------------------------------------------------------------------------
