Function F28 - HCLPSO-DC (D=50)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               7.722715e+03        10522.715316         500000         3.1250          No
2                 6.9059e+03           9705.9196         500000         3.1160          No
3                 6.1542e+03           8954.2316         500000         3.0810          No
4                 6.1413e+03           8941.2532         500000         3.1210          No
5                 5.4179e+03           8217.9289         500000         3.1660          No
6                 5.9578e+03           8757.8106         500000         3.1480          No
7                 6.5798e+03           9379.7707         500000         3.1470          No
8                 4.6172e+03           7417.1522         500000         3.2020          No
9                 5.8005e+03           8600.5424         500000         3.1790          No
10                2.5523e+03           5352.3198         500000         3.3580          No
11                7.3600e+02           3535.9980         139160         0.9710         Yes
12                6.2063e+03           9006.2516         500000         3.0840          No
13                6.5211e+03           9321.0746         500000         3.1340          No
14                6.2220e+03           9022.0026         500000         3.0800          No
15                5.7463e+02           3374.6323         121480         0.8490         Yes
16                5.6955e+03           8495.5386         500000         3.1690          No
17                7.1722e+03           9972.2339         500000         3.0840          No
18                7.2987e+03          10098.6970         500000         3.1040          No
19                5.9825e+03           8782.4508         500000         3.1390          No
20                4.3360e+03           7136.0405         500000         3.3350          No
21                7.7239e+03          10523.8668         500000         3.1260          No
22                6.2475e+02           3424.7483         130280         0.9330         Yes
23                6.3785e+03           9178.4836         500000         3.2250          No
24                5.4068e+03           8206.8332         500000         3.2360          No
25                5.3722e+02           3337.2157         137640         0.9560         Yes
26                5.6885e+03           8488.5426         500000         3.1380          No
27                6.8485e+03           9648.5019         500000         3.1030          No
28                5.8911e+03           8691.1411         500000         3.1730          No
29                7.2393e+03          10039.2739         500000         3.1240          No
30                6.8635e+03           9663.5288         500000         3.0860          No
31                6.5595e+03           9359.4785         500000         3.1190          No
32                6.0534e+03           8853.4108         500000         3.1070          No
33                5.0148e+03           7814.7593         500000         3.2130          No
34                4.6761e+03           7476.0761         500000         3.2180          No
35                6.0841e+03           8884.1362         500000         3.0870          No
36                6.5518e+03           9351.8350         500000         3.1200          No
37                6.3723e+03           9172.3245         500000         3.3680          No
38                4.9816e+03           7781.5580         500000         3.2370          No
39                6.5545e+03           9354.4830         500000         3.0850          No
40                6.8719e+03           9671.9081         500000         3.1690          No
41                5.9016e+03           8701.6172         500000         3.2810          No
42                6.1912e+03           8991.1533         500000         3.1070          No
43                7.0017e+03           9801.7205         500000         3.1500          No
44                5.9295e+03           8729.4908         500000         3.0750          No
45                5.1596e+03           7959.5869         500000         3.3330          No
46                3.8587e+03           6658.6612         500000         3.2380          No
47                9.4571e+02           3745.7075         500000         3.3770          No
48                5.0775e+02           3307.7536          89400         0.6210         Yes
49                6.3694e+03           9169.4018         500000         3.0690          No
50                6.1165e+03           8916.4627         500000         3.1300          No
51                7.4408e+03          10240.8207         500000         3.3290          No
----------------------------------------------------------------------------------------------------
