Function F7 - HCLPSO-OC (D=50)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               3.072366e+02         1007.236595         500000         0.7990          No
2                 1.8459e+02            884.5941         260720         0.4080         Yes
3                 2.4896e+02            948.9552         500000         0.8270          No
4                 1.9957e+02            899.5745         336320         0.5290         Yes
5                 1.8078e+02            880.7818         452080         0.7530         Yes
6                 2.0154e+02            901.5392         337080         0.5350         Yes
7                 1.3878e+02            838.7788         349640         0.5490         Yes
8                 2.1416e+02            914.1601         500000         0.7970          No
9                 2.6703e+02            967.0304         500000         0.7880          No
10                2.0749e+02            907.4900         331920         0.5270         Yes
11                2.3427e+02            934.2726         500000         0.7960          No
12                2.1435e+02            914.3487         500000         0.8100          No
13                2.0994e+02            909.9423         284320         0.4770         Yes
14                1.9194e+02            891.9409         373520         0.5840         Yes
15                2.1006e+02            910.0620         500000         0.7910          No
16                1.8748e+02            887.4778         283080         0.4350         Yes
17                2.5046e+02            950.4592         500000         0.8240          No
18                2.3083e+02            930.8280         500000         0.8120          No
19                1.8639e+02            886.3913         273160         0.4160         Yes
20                1.6894e+02            868.9401         222400         0.3570         Yes
21                2.8353e+02            983.5311         500000         0.8140          No
22                1.7133e+02            871.3272         262400         0.4040         Yes
23                1.8089e+02            880.8893         264840         0.4290         Yes
24                3.2900e+02           1028.9982         500000         0.8200          No
25                2.0555e+02            905.5489         469280         0.7590         Yes
26                2.4011e+02            940.1147         500000         0.8300          No
27                2.9117e+02            991.1682         500000         0.8070          No
28                2.2106e+02            921.0559         500000         0.8020          No
29                3.7579e+02           1075.7901         500000         0.8320          No
30                3.6005e+02           1060.0547         500000         0.7940          No
31                4.9742e+02           1197.4176         500000         0.8220          No
32                5.7167e+02           1271.6721         500000         0.8130          No
33                2.0890e+02            908.8978         318160         0.4820         Yes
34                1.5045e+02            850.4489         210720         0.3410         Yes
35                1.8622e+02            886.2185         243640         0.4060         Yes
36                1.5220e+02            852.1996         219240         0.3550         Yes
37                6.9139e+02           1391.3881         500000         0.8170          No
38                2.2924e+02            929.2404         500000         0.8030          No
39                3.0510e+02           1005.0981         500000         0.8380          No
40                2.0734e+02            907.3426         312320         0.5250         Yes
41                2.2598e+02            925.9808         500000         0.7900          No
42                2.4981e+02            949.8074         500000         0.7990          No
43                1.9695e+02            896.9471         202160         0.3070         Yes
44                2.1520e+02            915.1973         500000         0.7930          No
45                2.6564e+02            965.6427         500000         0.8120          No
46                1.9761e+02            897.6051         281680         0.4380         Yes
47                2.5528e+02            955.2807         500000         0.7610          No
48                6.0608e+02           1306.0810         500000         0.8000          No
49                2.6183e+02            961.8339         500000         0.7640          No
50                1.6188e+02            861.8850         258280         0.4040         Yes
51                2.2829e+02            928.2930         500000         0.8000          No
----------------------------------------------------------------------------------------------------
