Function F19 - HCLPSO-DC (D=100)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               7.826678e+07     78268684.965988        1000000        22.7850          No
2                 4.0344e+08      403441532.2121        1000000        23.0190          No
3                 9.1559e+08      915595526.3010        1000000        23.1770          No
4                 1.0889e+06        1090795.1962        1000000        23.2100          No
5                 1.7728e+05         179176.1410        1000000        22.4550          No
6                 1.4488e+05         146780.2800        1000000        22.8390          No
7                 9.1546e+08      915461643.7550        1000000        23.1290          No
8                 5.5111e+05         553014.0430        1000000        22.9030          No
9                 8.7028e+04          88927.5270        1000000        22.4520          No
10                1.4301e+04          16201.4008        1000000        23.2210          No
11                5.4624e+06        5464304.9112        1000000        22.6370          No
12                1.7374e+04          19273.9594        1000000        22.5010          No
13                4.0336e+08      403365435.2461        1000000        22.2110          No
14                4.8677e+06        4869573.9256        1000000        22.3350          No
15                3.8312e+05         385020.1648        1000000        21.7040          No
16                2.8383e+06        2840214.5140        1000000        22.2860          No
17                1.5640e+06        1565949.2175        1000000        21.2010          No
18                9.1554e+08      915542166.9481        1000000        22.1070          No
19                7.5593e+04          77492.8555        1000000        21.9990          No
20                3.6853e+05         370433.9956        1000000        21.8550          No
21                2.4944e+04          26843.7869        1000000        22.0340          No
22                2.1849e+04          23748.6513        1000000        22.0580          No
23                9.0583e+05         907732.0709        1000000        21.6740          No
24                4.0333e+08      403331807.1511        1000000        21.8260          No
25                6.2095e+04          63995.4462        1000000        21.9740          No
26                4.6479e+05         466689.2506        1000000        22.1700          No
27                5.2270e+05         524599.4307        1000000        22.3810          No
28                2.4677e+05         248667.0187        1000000        22.3630          No
29                7.8148e+07       78149483.6493        1000000        22.3820          No
30                1.2814e+05         130036.6388        1000000        22.2840          No
31                4.9252e+04          51151.8436        1000000        22.3530          No
32                1.3338e+04          15237.5153        1000000        22.1370          No
33                4.0498e+08      404982685.8014        1000000        22.3280          No
34                7.9360e+07       79362020.8225        1000000        22.1710          No
35                8.8134e+04          90033.9596        1000000        22.1770          No
36                2.6149e+04          28048.6760        1000000        21.4960          No
37                1.2316e+06        1233547.2486        1000000        21.9950          No
38                4.8716e+06        4873471.3715        1000000        22.5010          No
39                4.0363e+08      403628511.6592        1000000        22.1880          No
40                1.3377e+04          15276.8819        1000000        22.5420          No
41                8.9710e+05         898995.2978        1000000        21.9920          No
42                9.1542e+08      915419606.0735        1000000        22.2660          No
43                4.0367e+08      403668895.5415        1000000        22.3660          No
44                1.0766e+08      107657914.7554        1000000        21.8000          No
45                4.9238e+06        4925727.9989        1000000        22.3050          No
46                2.3303e+04          25202.7148        1000000        22.1490          No
47                2.6326e+09     2632642726.7783        1000000        22.4200          No
48                3.2063e+06        3208200.7237        1000000        22.0850          No
49                5.3451e+06        5346966.6317        1000000        21.6270          No
50                4.0367e+08      403667118.8835        1000000        21.0580          No
51                4.3107e+05         432970.2531        1000000        21.4270          No
----------------------------------------------------------------------------------------------------
