Function F23 - HCLPSO-DC (D=100)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               1.740716e+03         4040.715509        1000000        20.8870          No
2                 1.6688e+03           3968.8189        1000000        21.4210          No
3                 1.7117e+03           4011.6692        1000000        21.5630          No
4                 1.6550e+03           3955.0291        1000000        20.9930          No
5                 1.3695e+03           3669.4784        1000000        21.0580          No
6                 1.8926e+03           4192.6140        1000000        21.3090          No
7                 1.8121e+03           4112.1308        1000000        20.9970          No
8                 1.5348e+03           3834.8189        1000000        20.9960          No
9                 1.9314e+03           4231.4129        1000000        21.1140          No
10                2.2165e+03           4516.5140        1000000        21.2780          No
11                1.6668e+03           3966.7563        1000000        20.7940          No
12                1.3909e+03           3690.9464        1000000        20.7990          No
13                1.8319e+03           4131.9169        1000000        20.9600          No
14                2.0202e+03           4320.2430        1000000        20.5640          No
15                1.5790e+03           3879.0345        1000000        20.7480          No
16                1.9873e+03           4287.2873        1000000        20.4780          No
17                1.4178e+03           3717.7575        1000000        21.2170          No
18                1.6491e+03           3949.1133        1000000        20.9870          No
19                1.5713e+03           3871.2715        1000000        20.6210          No
20                1.5702e+03           3870.1921        1000000        21.0900          No
21                1.6249e+03           3924.8723        1000000        20.9850          No
22                1.9676e+03           4267.5623        1000000        20.4460          No
23                1.6277e+03           3927.7117        1000000        21.5740          No
24                1.6469e+03           3946.9486        1000000        21.1600          No
25                1.9290e+03           4229.0136        1000000        21.2090          No
26                1.5807e+03           3880.7405        1000000        21.2500          No
27                1.6167e+03           3916.7370        1000000        21.4670          No
28                1.4435e+03           3743.5080        1000000        21.0420          No
29                1.6994e+03           3999.3791        1000000        21.1990          No
30                1.5795e+03           3879.5144        1000000        21.3540          No
31                1.4387e+03           3738.7102        1000000        21.6520          No
32                1.6779e+03           3977.9029        1000000        20.9960          No
33                1.7213e+03           4021.2593        1000000        20.8060          No
34                1.7726e+03           4072.6013        1000000        21.1580          No
35                1.5094e+03           3809.3903        1000000        20.8720          No
36                1.7533e+03           4053.2760        1000000        20.5560          No
37                1.9591e+03           4259.0642        1000000        20.6820          No
38                1.6912e+03           3991.1701        1000000        21.2890          No
39                2.1452e+03           4445.2427        1000000        20.7650          No
40                2.1881e+03           4488.0781        1000000        21.3510          No
41                1.8235e+03           4123.4646        1000000        21.0500          No
42                1.5100e+03           3810.0100        1000000        21.2270          No
43                1.8169e+03           4116.8746        1000000        21.1940          No
44                1.6498e+03           3949.7626        1000000        20.8870          No
45                1.5356e+03           3835.5962        1000000        21.2080          No
46                1.7189e+03           4018.8634        1000000        20.8540          No
47                1.4607e+03           3760.7470        1000000        21.1270          No
48                1.7316e+03           4031.6043        1000000        20.8020          No
49                1.6538e+03           3953.7957        1000000        21.0560          No
50                1.8087e+03           4108.6882        1000000        20.8700          No
51                1.5724e+03           3872.3679        1000000        20.6010          No
----------------------------------------------------------------------------------------------------
