Function F7 - HCLPSO-DC (D=100)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               6.113788e+02         1311.378811        1000000         5.4430          No
2                 5.5076e+02           1250.7612        1000000         5.4620          No
3                 4.5376e+02           1153.7627        1000000         5.4430          No
4                 6.6106e+02           1361.0563        1000000         5.4070          No
5                 6.9751e+02           1397.5123        1000000         5.4580          No
6                 3.8803e+02           1088.0279        1000000         5.7310          No
7                 7.0168e+02           1401.6824        1000000         5.6860          No
8                 5.8360e+02           1283.5975        1000000         5.4240          No
9                 5.2412e+02           1224.1211        1000000         5.4190          No
10                4.6983e+02           1169.8332        1000000         5.4640          No
11                4.2090e+02           1120.9030        1000000         5.4060          No
12                4.1224e+02           1112.2375        1000000         5.4460          No
13                5.0913e+02           1209.1253        1000000         5.4490          No
14                6.4457e+02           1344.5732        1000000         5.4560          No
15                5.9486e+02           1294.8584        1000000         5.5020          No
16                3.8993e+02           1089.9251        1000000         5.4910          No
17                4.6655e+02           1166.5517        1000000         5.4200          No
18                4.8338e+02           1183.3804        1000000         5.4780          No
19                4.9329e+02           1193.2860        1000000         5.4080          No
20                5.8940e+02           1289.4028        1000000         5.4590          No
21                5.0677e+02           1206.7735        1000000         5.4270          No
22                7.5979e+02           1459.7862        1000000         5.3990          No
23                3.1606e+02           1016.0559        1000000         5.4930          No
24                5.2489e+02           1224.8928        1000000         5.4710          No
25                4.8279e+02           1182.7891        1000000         5.4110          No
26                5.5196e+02           1251.9568        1000000         5.4200          No
27                6.6334e+02           1363.3370        1000000         5.4860          No
28                4.5797e+02           1157.9685        1000000         5.4120          No
29                5.6335e+02           1263.3524        1000000         5.4850          No
30                4.5818e+02           1158.1783        1000000         5.4090          No
31                4.8327e+02           1183.2679        1000000         5.4090          No
32                4.3522e+02           1135.2211        1000000         5.4330          No
33                2.9455e+02            994.5544        1000000         5.4930          No
34                5.1424e+02           1214.2439        1000000         5.4530          No
35                5.3141e+02           1231.4066        1000000         5.4040          No
36                3.9787e+02           1097.8686        1000000         5.4870          No
37                5.0578e+02           1205.7779        1000000         5.4410          No
38                3.2778e+02           1027.7830        1000000         5.4440          No
39                3.8774e+02           1087.7426        1000000         5.4740          No
40                5.9602e+02           1296.0227        1000000         5.4150          No
41                4.0309e+02           1103.0942        1000000         5.4800          No
42                4.3486e+02           1134.8578        1000000         5.4550          No
43                3.3217e+02           1032.1665        1000000         5.4590          No
44                5.7912e+02           1279.1243        1000000         5.4380          No
45                4.9565e+02           1195.6532        1000000         5.4400          No
46                4.6855e+02           1168.5459        1000000         5.4190          No
47                4.8912e+02           1189.1154        1000000         5.4120          No
48                5.5356e+02           1253.5591        1000000         5.4320          No
49                3.3421e+02           1034.2148        1000000         5.5060          No
50                9.2996e+02           1629.9641        1000000         5.4640          No
51                4.5577e+02           1155.7689        1000000         5.4890          No
----------------------------------------------------------------------------------------------------
