Function F29 - HCLPSO-OC (D=100)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               4.934736e+03         7834.736108        1000000        16.5760          No
2                 4.3086e+03           7208.6098        1000000        16.5900          No
3                 4.9214e+03           7821.4208        1000000        16.4330          No
4                 4.8823e+03           7782.3398        1000000        16.4020          No
5                 5.1314e+03           8031.4302        1000000        16.6720          No
6                 5.8739e+03           8773.8902        1000000        16.5420          No
7                 4.9925e+03           7892.5405        1000000        16.4340          No
8                 5.7987e+03           8698.7283        1000000        16.4660          No
9                 5.4575e+03           8357.4509        1000000        16.2790          No
10                4.5836e+03           7483.5948        1000000        16.4960          No
11                3.7743e+03           6674.3426        1000000        16.4750          No
12                4.7736e+03           7673.6387        1000000        16.4610          No
13                4.4663e+03           7366.2810        1000000        16.3270          No
14                4.4196e+03           7319.6299        1000000        16.3570          No
15                4.3617e+03           7261.7422        1000000        16.4180          No
16                5.3145e+03           8214.5419        1000000        16.6740          No
17                6.2772e+03           9177.2102        1000000        16.3010          No
18                5.0220e+03           7921.9942        1000000        16.4750          No
19                5.4040e+03           8303.9886        1000000        16.3180          No
20                4.4898e+03           7389.8498        1000000        16.5760          No
21                5.1731e+03           8073.1429        1000000        16.3810          No
22                5.9043e+03           8804.3083        1000000        16.3990          No
23                4.7379e+03           7637.8924        1000000        16.3520          No
24                5.5883e+03           8488.2549        1000000        16.4780          No
25                4.9540e+03           7853.9837        1000000        16.5040          No
26                4.8420e+03           7742.0315        1000000        16.5440          No
27                4.5455e+03           7445.5386        1000000        16.2790          No
28                5.3689e+03           8268.9040        1000000        16.5830          No
29                4.9814e+03           7881.4286        1000000        16.3470          No
30                5.6129e+03           8512.9487        1000000        16.5150          No
31                5.0081e+03           7908.0650        1000000        16.2880          No
32                5.7353e+03           8635.2940        1000000        16.2950          No
33                4.7803e+03           7680.2627        1000000        16.3850          No
34                6.2527e+03           9152.6572        1000000        16.4620          No
35                5.4801e+03           8380.0662        1000000        16.3910          No
36                4.6414e+03           7541.3789        1000000        16.3970          No
37                4.5225e+03           7422.4791        1000000        16.7160          No
38                4.9950e+03           7895.0350        1000000        16.5980          No
39                5.5495e+03           8449.4829        1000000        16.3840          No
40                4.4619e+03           7361.8944        1000000        16.3980          No
41                5.4726e+03           8372.5606        1000000        16.2750          No
42                4.8385e+03           7738.5033        1000000        16.6690          No
43                4.3146e+03           7214.5923        1000000        16.4840          No
44                4.3531e+03           7253.0929        1000000        16.5500          No
45                5.4822e+03           8382.1568        1000000        16.4860          No
46                4.3129e+03           7212.8939        1000000        16.5340          No
47                5.1126e+03           8012.6100        1000000        16.4550          No
48                5.6521e+03           8552.1306        1000000        16.4770          No
49                5.2876e+03           8187.6342        1000000        16.4500          No
50                4.7849e+03           7684.9398        1000000        16.4110          No
51                2.6691e+03           5569.0562        1000000        16.4800          No
----------------------------------------------------------------------------------------------------
