Function F15 - HCLPSO-DC (D=100)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               7.030261e+04        71802.609287        1000000         4.9480          No
2                 8.0259e+04          81758.5662        1000000         4.9100          No
3                 9.4635e+08      946350042.8110        1000000         4.9300          No
4                 2.8062e+04          29561.7081        1000000         4.9190          No
5                 2.5286e+04          26786.0698        1000000         4.9280          No
6                 8.1632e+08      816322914.6173        1000000         4.9200          No
7                 1.4800e+08      147997898.7866        1000000         4.9240          No
8                 8.9887e+06        8990245.2822        1000000         4.9220          No
9                 6.3330e+04          64830.2714        1000000         4.9170          No
10                9.4629e+08      946287224.0504        1000000         4.9140          No
11                1.0770e+05         109198.9457        1000000         4.9240          No
12                4.3287e+04          44787.1188        1000000         4.9230          No
13                6.5807e+04          67306.9069        1000000         4.9220          No
14                8.9875e+06        8989045.2104        1000000         4.9260          No
15                5.2224e+04          53723.6422        1000000         4.9210          No
16                4.1077e+04          42576.5758        1000000         4.9150          No
17                9.4630e+08      946300944.8821        1000000         4.9180          No
18                1.2778e+09     1277762519.3315        1000000         4.9340          No
19                6.2347e+04          63846.6507        1000000         4.9390          No
20                3.2578e+05         327281.1586        1000000         4.9260          No
21                1.6261e+04          17760.8871        1000000         4.9150          No
22                4.5185e+04          46685.4584        1000000         4.9120          No
23                3.8632e+04          40132.0600        1000000         4.9220          No
24                1.7057e+05         172069.9861        1000000         4.9180          No
25                9.0764e+06        9077946.2936        1000000         4.9170          No
26                7.2938e+04          74438.4617        1000000         4.9170          No
27                2.4454e+04          25954.4678        1000000         4.9400          No
28                9.0319e+06        9033425.8627        1000000         4.9220          No
29                2.5535e+04          27035.2807        1000000         4.9220          No
30                1.1219e+09     1121931323.2679        1000000         4.9120          No
31                8.2839e+04          84339.4746        1000000         5.0010          No
32                8.1635e+08      816355723.0295        1000000         4.9160          No
33                7.7063e+04          78562.6723        1000000         4.9480          No
34                9.0371e+06        9038632.5630        1000000         4.9300          No
35                4.6155e+04          47655.1463        1000000         4.9210          No
36                8.9791e+06        8980641.0569        1000000         4.9240          No
37                9.4630e+08      946298360.2416        1000000         4.9130          No
38                8.9278e+04          90777.8869        1000000         4.9180          No
39                6.4930e+04          66430.3255        1000000         4.9120          No
40                3.2738e+04          34237.8733        1000000         4.9160          No
41                4.8594e+04          50094.2626        1000000         4.9760          No
42                1.6792e+04          18291.5968        1000000         5.0310          No
43                9.4638e+08      946378436.2649        1000000         5.0240          No
44                9.4630e+08      946305896.3619        1000000         5.1340          No
45                6.6509e+04          68009.4281        1000000         4.9430          No
46                5.1289e+04          52789.3341        1000000         4.9240          No
47                9.0804e+06        9081935.5423        1000000         4.9330          No
48                1.2778e+09     1277753495.5448        1000000         4.9970          No
49                5.9708e+04          61208.1046        1000000         4.9320          No
50                8.9764e+06        8977898.6547        1000000         4.9330          No
51                9.0105e+06        9012018.5370        1000000         4.9330          No
----------------------------------------------------------------------------------------------------
