Function F8 - HCLPSO-DC (D=100)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               7.465204e+02         1546.520386        1000000         5.5260          No
2                 7.8194e+02           1581.9413        1000000         5.4520          No
3                 7.4659e+02           1546.5856        1000000         5.4550          No
4                 1.0894e+03           1889.3681        1000000         5.5150          No
5                 7.4170e+02           1541.7008        1000000         5.4380          No
6                 8.7702e+02           1677.0216        1000000         5.5090          No
7                 6.3151e+02           1431.5059        1000000         5.4170          No
8                 7.2424e+02           1524.2409        1000000         5.4460          No
9                 6.8449e+02           1484.4864        1000000         5.4920          No
10                7.1923e+02           1519.2252        1000000         5.4500          No
11                1.2603e+03           2060.3316        1000000         5.5190          No
12                7.0254e+02           1502.5421        1000000         5.4430          No
13                8.1895e+02           1618.9458        1000000         5.4760          No
14                1.2196e+03           2019.5786        1000000         5.5140          No
15                6.9550e+02           1495.5018        1000000         5.4320          No
16                7.0195e+02           1501.9510        1000000         5.4770          No
17                7.5013e+02           1550.1298        1000000         5.4700          No
18                5.0078e+02           1300.7833        1000000         5.4550          No
19                7.1330e+02           1513.2978        1000000         5.4680          No
20                8.0971e+02           1609.7129        1000000         5.4930          No
21                8.9394e+02           1693.9410        1000000         5.4770          No
22                7.0012e+02           1500.1159        1000000         5.4910          No
23                6.6280e+02           1462.7976        1000000         5.4230          No
24                6.6374e+02           1463.7446        1000000         5.4420          No
25                9.1695e+02           1716.9488        1000000         5.5120          No
26                5.1375e+02           1313.7455        1000000         5.4760          No
27                8.4409e+02           1644.0941        1000000         5.5110          No
28                6.8685e+02           1486.8466        1000000         5.4610          No
29                8.5612e+02           1656.1159        1000000         5.4550          No
30                1.1314e+03           1931.3612        1000000         5.5780          No
31                7.8562e+02           1585.6168        1000000         5.4960          No
32                6.6210e+02           1462.1030        1000000         5.4860          No
33                6.3583e+02           1435.8332        1000000         5.6610          No
34                6.2570e+02           1425.7026        1000000         5.4960          No
35                8.8989e+02           1689.8915        1000000         5.5840          No
36                8.0267e+02           1602.6686        1000000         5.4860          No
37                5.5987e+02           1359.8720        1000000         5.4630          No
38                9.3833e+02           1738.3256        1000000         5.4970          No
39                6.5351e+02           1453.5082        1000000         5.5040          No
40                7.1771e+02           1517.7085        1000000         5.4630          No
41                8.5691e+02           1656.9122        1000000         5.4490          No
42                8.7968e+02           1679.6828        1000000         5.5100          No
43                6.2976e+02           1429.7558        1000000         5.4660          No
44                7.9062e+02           1590.6178        1000000         5.4810          No
45                7.8428e+02           1584.2780        1000000         5.4590          No
46                7.3383e+02           1533.8288        1000000         5.4700          No
47                7.5488e+02           1554.8807        1000000         5.4950          No
48                5.6308e+02           1363.0812        1000000         5.4690          No
49                1.0967e+03           1896.7419        1000000         5.5070          No
50                7.1654e+02           1516.5397        1000000         5.4170          No
51                8.4307e+02           1643.0684        1000000         5.4500          No
----------------------------------------------------------------------------------------------------
