Function F3 - HCLPSO-OC (D=100)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               1.209667e+06      1209966.625495        1000000         4.9770          No
2                 1.0884e+06        1088736.2244        1000000         4.9630          No
3                 7.9762e+05         797921.3106        1000000         4.9400          No
4                 7.9662e+05         796918.1918        1000000         5.0190          No
5                 7.6211e+05         762409.7946        1000000         4.9060          No
6                 6.1742e+05         617717.9961        1000000         4.8780          No
7                 7.0789e+05         708185.9162        1000000         5.0560          No
8                 3.3112e+06        3311507.9039        1000000         4.9690          No
9                 9.0479e+05         905089.2801        1000000         4.9200          No
10                1.1199e+06        1120208.9566        1000000         4.9280          No
11                1.1610e+06        1161306.9561        1000000         4.9080          No
12                9.9581e+05         996105.1045        1000000         4.9500          No
13                1.2418e+06        1242134.1603        1000000         4.9890          No
14                9.0269e+05         902985.7386        1000000         4.9450          No
15                9.2523e+05         925531.9229        1000000         4.9540          No
16                1.1963e+06        1196565.1351        1000000         4.9400          No
17                7.2017e+05         720469.2369        1000000         4.9350          No
18                7.2161e+05         721912.0720        1000000         4.9710          No
19                9.1448e+05         914776.1794        1000000         4.9740          No
20                8.8720e+05         887498.9552        1000000         4.9020          No
21                7.7707e+05         777373.9621        1000000         4.9970          No
22                8.6855e+05         868853.8113        1000000         4.9560          No
23                9.0665e+05         906949.8167        1000000         4.9210          No
24                9.9575e+05         996046.0851        1000000         4.9610          No
25                8.0879e+05         809089.3903        1000000         4.9390          No
26                9.1291e+06        9129401.6048        1000000         4.9190          No
27                8.5057e+05         850865.8605        1000000         4.9590          No
28                6.1387e+05         614165.5504        1000000         4.9060          No
29                8.2603e+05         826328.9614        1000000         4.9330          No
30                1.5473e+06        1547605.2411        1000000         4.9260          No
31                2.0100e+06        2010314.3807        1000000         4.9520          No
32                3.5259e+06        3526210.6364        1000000         4.9540          No
33                8.1894e+05         819243.5246        1000000         4.9600          No
34                9.9354e+05         993844.5282        1000000         4.8770          No
35                2.0919e+06        2092200.3334        1000000         4.9680          No
36                6.8180e+05         682097.9394        1000000         4.9310          No
37                1.7142e+06        1714462.1586        1000000         4.9020          No
38                1.3683e+06        1368606.6360        1000000         4.9200          No
39                9.1522e+05         915523.8083        1000000         4.9720          No
40                9.0075e+05         901049.6012        1000000         4.9400          No
41                1.3083e+06        1308633.0872        1000000         4.9000          No
42                1.2068e+08      120676895.4247        1000000         4.9080          No
43                8.8150e+05         881796.7747        1000000         4.9580          No
44                7.6258e+05         762880.5954        1000000         4.8930          No
45                6.7995e+05         680249.4012        1000000         4.9320          No
46                7.8069e+06        7807221.5399        1000000         4.9660          No
47                7.7740e+05         777704.0905        1000000         4.9410          No
48                9.9584e+05         996140.4337        1000000         4.9530          No
49                1.3283e+06        1328558.2743        1000000         4.9470          No
50                1.2644e+06        1264741.6088        1000000         4.9730          No
51                8.9123e+05         891531.8256        1000000         4.9680          No
----------------------------------------------------------------------------------------------------
