Function F20 - HCLPSO-DC (D=100)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               4.764847e+03         6764.847311        1000000         7.6460          No
2                 3.9439e+03           5943.9241        1000000         7.6380          No
3                 3.2209e+03           5220.8598        1000000         7.6630          No
4                 4.5113e+03           6511.2956        1000000         7.5640          No
5                 4.3564e+03           6356.3911        1000000         7.5050          No
6                 4.1327e+03           6132.6536        1000000         7.6000          No
7                 4.2765e+03           6276.5143        1000000         7.5810          No
8                 5.0547e+03           7054.6749        1000000         7.5830          No
9                 4.0863e+03           6086.2698        1000000         7.5060          No
10                4.1330e+03           6132.9795        1000000         7.5580          No
11                3.7381e+03           5738.1338        1000000         7.4970          No
12                4.3298e+03           6329.7664        1000000         7.6100          No
13                3.9918e+03           5991.8361        1000000         7.5900          No
14                4.7056e+03           6705.5545        1000000         7.5240          No
15                3.7786e+03           5778.5849        1000000         7.5670          No
16                3.1989e+03           5198.9087        1000000         7.5000          No
17                3.4657e+03           5465.7013        1000000         7.5220          No
18                4.6670e+03           6667.0045        1000000         7.6000          No
19                3.3730e+03           5373.0480        1000000         7.4570          No
20                2.8612e+03           4861.2483        1000000         7.5320          No
21                3.4521e+03           5452.1278        1000000         7.4980          No
22                4.3899e+03           6389.8728        1000000         7.5520          No
23                4.0956e+03           6095.6360        1000000         7.5500          No
24                3.6013e+03           5601.3166        1000000         7.7810          No
25                4.3977e+03           6397.6517        1000000         7.7200          No
26                3.7253e+03           5725.3457        1000000         7.7260          No
27                4.9729e+03           6972.9027        1000000         7.7250          No
28                3.2578e+03           5257.7985        1000000         7.6620          No
29                3.8638e+03           5863.7802        1000000         7.7480          No
30                3.5101e+03           5510.0554        1000000         7.7330          No
31                3.6923e+03           5692.3322        1000000         7.6350          No
32                2.5705e+03           4570.5105        1000000         7.7830          No
33                4.0639e+03           6063.8705        1000000         7.7560          No
34                4.5728e+03           6572.7628        1000000         7.7070          No
35                3.5250e+03           5524.9610        1000000         7.6030          No
36                4.2139e+03           6213.8992        1000000         7.7140          No
37                3.2549e+03           5254.9224        1000000         7.7300          No
38                3.6337e+03           5633.7316        1000000         7.6760          No
39                3.7448e+03           5744.7987        1000000         7.6930          No
40                3.0478e+03           5047.7568        1000000         7.6790          No
41                4.3434e+03           6343.3788        1000000         7.6630          No
42                3.9740e+03           5973.9596        1000000         7.6530          No
43                4.6805e+03           6680.4844        1000000         7.6030          No
44                4.1488e+03           6148.7838        1000000         7.6720          No
45                3.5252e+03           5525.2158        1000000         7.6840          No
46                2.7710e+03           4771.0140        1000000         7.6390          No
47                3.3886e+03           5388.5743        1000000         7.6420          No
48                3.3558e+03           5355.7579        1000000         7.6240          No
49                2.9215e+03           4921.5375        1000000         7.6570          No
50                2.8622e+03           4862.1571        1000000         7.6710          No
51                4.8358e+03           6835.7650        1000000         7.6600          No
----------------------------------------------------------------------------------------------------
