Function F25 - HCLPSO-OC (D=100)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               1.069828e+03         3569.828409        1000000        24.5650          No
2                 9.4148e+02           3441.4766         523400        12.8390         Yes
3                 1.0732e+03           3573.2416        1000000        24.4620          No
4                 8.9813e+02           3398.1331         332440         8.2520         Yes
5                 1.0130e+03           3513.0331        1000000        24.1620          No
6                 1.0397e+03           3539.6711        1000000        23.0340          No
7                 1.7739e+03           4273.9173        1000000        23.0210          No
8                 9.3825e+02           3438.2471         374960         8.6500         Yes
9                 1.1556e+03           3655.5894        1000000        23.0100          No
10                1.3247e+03           3824.6972        1000000        23.0600          No
11                1.2267e+03           3726.6999        1000000        22.7970          No
12                8.9022e+02           3390.2207         378840         8.7390         Yes
13                1.0084e+03           3508.4185        1000000        22.9870          No
14                1.1767e+03           3676.7356        1000000        23.0410          No
15                1.3134e+03           3813.3691        1000000        23.0280          No
16                7.2533e+02           3225.3270         434600        10.0180         Yes
17                8.8778e+02           3387.7777         376360         8.6770         Yes
18                1.3906e+03           3890.5856        1000000        22.9280          No
19                8.2670e+02           3326.6960         295280         6.8220         Yes
20                9.0866e+02           3408.6597         421720         9.7170         Yes
21                9.4864e+02           3448.6389         368320         8.4990         Yes
22                9.2030e+02           3420.3008         345400         7.9740         Yes
23                1.0704e+03           3570.4118        1000000        22.9190          No
24                1.0017e+03           3501.6798        1000000        22.9600          No
25                9.7166e+02           3471.6552         703040        16.1560         Yes
26                9.5393e+02           3453.9307         469360        10.7950         Yes
27                9.9690e+02           3496.8991         849760        19.4920         Yes
28                1.0387e+03           3538.6928        1000000        23.0000          No
29                7.2201e+02           3222.0135         478240        11.0130         Yes
30                9.2635e+02           3426.3467         409000         9.4300         Yes
31                8.4803e+02           3348.0343         326120         7.5370         Yes
32                2.0447e+03           4544.6622        1000000        22.9820          No
33                1.0995e+03           3599.5120        1000000        22.9570          No
34                9.2365e+02           3423.6467         599040        13.7780         Yes
35                1.1557e+03           3655.7166        1000000        22.9970          No
36                8.4178e+02           3341.7757         305040         7.0470         Yes
37                7.5056e+02           3250.5606         291480         6.7350         Yes
38                7.8929e+02           3289.2863         284560         6.5750         Yes
39                1.1325e+03           3632.4567        1000000        23.0240          No
40                8.6977e+02           3369.7694         310600         7.1760         Yes
41                8.2406e+02           3324.0577         350360         8.0910         Yes
42                1.0584e+03           3558.3778        1000000        22.8170          No
43                8.3520e+02           3335.1968         319280         7.3720         Yes
44                1.1161e+03           3616.0977        1000000        23.0400          No
45                9.0509e+02           3405.0912         308480         7.1240         Yes
46                1.1772e+03           3677.1945        1000000        22.9830          No
47                8.2661e+02           3326.6147         301720         6.9690         Yes
48                1.6413e+03           4141.2962        1000000        22.8510          No
49                9.3389e+02           3433.8864         385840         8.8960         Yes
50                1.0408e+03           3540.8035        1000000        23.0140          No
51                7.7159e+02           3271.5922         299360         6.9150         Yes
----------------------------------------------------------------------------------------------------
