
========================================================================================================================
F7 - HCLPSO-DC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             7.515030e+01        775.150295          35080      0.0070         Yes
2               2.3233e+01          723.2330          49040      0.0090         Yes
3               2.5363e+01          725.3635          48080      0.0090         Yes
4               2.6116e+01          726.1159          61680      0.0120         Yes
5               1.9970e+01          719.9698          39720      0.0080         Yes
6               1.6638e+01          716.6383          38240      0.0070         Yes
7               2.7905e+01          727.9048          32000      0.0060         Yes
8               2.1823e+01          721.8232          35000      0.0070         Yes
9               2.5501e+01          725.5010          62880      0.0120         Yes
10              2.9629e+01          729.6287          66040      0.0130         Yes
11              2.3360e+01          723.3598          33800      0.0060         Yes
12              1.7194e+01          717.1939          35240      0.0070         Yes
13              2.4953e+01          724.9534          27440      0.0050         Yes
14              2.6702e+01          726.7018          33080      0.0060         Yes
15              1.9719e+01          719.7186          40640      0.0080         Yes
16              2.8243e+01          728.2426          43440      0.0080         Yes
17              3.5193e+01          735.1931         100000      0.0210          No
18              2.4957e+01          724.9573          29600      0.0050         Yes
19              1.9346e+01          719.3456          24240      0.0040         Yes
20              2.8650e+01          728.6504          57600      0.0110         Yes
21              1.9537e+01          719.5370          29160      0.0050         Yes
22              2.8250e+01          728.2503          30840      0.0060         Yes
23              2.3807e+01          723.8069          30400      0.0060         Yes
24              2.3700e+01          723.7000          34840      0.0060         Yes
25              2.4665e+01          724.6655          26840      0.0050         Yes
26              1.8784e+01          718.7840          57400      0.0110         Yes
27              1.0526e+01          710.5263          20800      0.0040         Yes
28              3.5644e+01          735.6444          58720      0.0110         Yes
29              2.2092e+01          722.0922          49240      0.0100         Yes
30              4.6709e+01          746.7086         100000      0.0210          No
31              1.5091e+01          715.0911          27280      0.0050         Yes
32              2.3728e+01          723.7283          27160      0.0050         Yes
33              2.4949e+01          724.9488          60120      0.0110         Yes
34              1.3418e+01          713.4185          34480      0.0060         Yes
35              1.9907e+01          719.9073          29000      0.0050         Yes
36              2.5994e+01          725.9939          38480      0.0070         Yes
37              2.1884e+01          721.8835          32120      0.0060         Yes
38              2.7420e+01          727.4198          49000      0.0090         Yes
39              1.2710e+01          712.7096          31200      0.0060         Yes
40              2.3448e+01          723.4481          35880      0.0070         Yes
41              1.5873e+01          715.8734          49200      0.0090         Yes
42              1.9027e+01          719.0271          50120      0.0100         Yes
43              2.3510e+01          723.5101          30600      0.0060         Yes
44              2.0338e+01          720.3382          23280      0.0040         Yes
45              2.5091e+01          725.0909          35960      0.0070         Yes
46              2.0240e+01          720.2404          54160      0.0100         Yes
47              2.4747e+01          724.7466          33400      0.0060         Yes
48              1.9864e+01          719.8639          42200      0.0080         Yes
49              2.8862e+01          728.8615          56600      0.0110         Yes
50              1.9664e+01          719.6638          41200      0.0080         Yes
51              1.1505e+01          711.5051          26600      0.0050         Yes
-------------------------------------------------------------------------------------
