Function F6 - HCLPSO-DC (D=10)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               1.187644e+00          601.187644          10960         0.0040         Yes
2                 1.3206e-07            600.0000           8640         0.0030         Yes
3                 1.8582e-06            600.0000          14760         0.0060         Yes
4                 1.3108e-07            600.0000           5480         0.0020         Yes
5                 1.6778e-07            600.0000           1160         0.0000         Yes
6                 1.3938e-07            600.0000           2360         0.0000         Yes
7                 2.5091e-01            600.2509           6880         0.0020         Yes
8                 2.3856e-07            600.0000           8560         0.0030         Yes
9                 6.4548e-08            600.0000           8400         0.0030         Yes
10                1.1515e-05            600.0000           8000         0.0030         Yes
11                3.8873e-07            600.0000           2400         0.0010         Yes
12                2.5326e-07            600.0000          11200         0.0040         Yes
13                3.2139e-07            600.0000           5160         0.0020         Yes
14                1.1079e-07            600.0000           5480         0.0020         Yes
15                3.8977e-05            600.0000           5760         0.0020         Yes
16                8.2441e-08            600.0000           1800         0.0000         Yes
17                1.4431e-06            600.0000           8720         0.0030         Yes
18                3.7047e-04            600.0004           4200         0.0010         Yes
19                2.0007e-07            600.0000           7800         0.0030         Yes
20                2.4618e-06            600.0000           6880         0.0020         Yes
21                1.4264e-07            600.0000           6640         0.0020         Yes
22                1.3290e-05            600.0000           1040         0.0000         Yes
23                1.7818e-07            600.0000           1240         0.0000         Yes
24                2.0708e-07            600.0000           9360         0.0030         Yes
25                1.3561e-05            600.0000           5680         0.0020         Yes
26                3.4654e-07            600.0000           3480         0.0010         Yes
27                1.8872e-06            600.0000           1320         0.0000         Yes
28                3.0136e-06            600.0000          12360         0.0050         Yes
29                2.3964e-07            600.0000            920         0.0000         Yes
30                2.0139e-07            600.0000           3880         0.0010         Yes
31                1.4779e-06            600.0000           4080         0.0010         Yes
32                2.6333e-07            600.0000           9360         0.0040         Yes
33                2.1552e-07            600.0000          10640         0.0040         Yes
34                8.8984e-06            600.0000           4520         0.0010         Yes
35                1.5021e-07            600.0000           8160         0.0030         Yes
36                1.1845e-07            600.0000           1520         0.0000         Yes
37                1.1416e-05            600.0000           4040         0.0010         Yes
38                1.5294e-06            600.0000           4920         0.0020         Yes
39                1.7786e-07            600.0000          10880         0.0040         Yes
40                1.6902e-07            600.0000           9800         0.0040         Yes
41                1.2772e-07            600.0000           8960         0.0030         Yes
42                4.5075e-05            600.0000           4120         0.0010         Yes
43                3.2997e-06            600.0000           6520         0.0020         Yes
44                2.3405e-06            600.0000           8280         0.0030         Yes
45                1.4499e-06            600.0000           8200         0.0030         Yes
46                5.2800e-06            600.0000           6040         0.0020         Yes
47                1.4665e-06            600.0000           7160         0.0020         Yes
48                1.1400e-05            600.0000          14320         0.0050         Yes
49                1.6301e-06            600.0000           5840         0.0020         Yes
50                2.8032e-07            600.0000           2840         0.0010         Yes
51                1.6353e-07            600.0000           4560         0.0010         Yes
----------------------------------------------------------------------------------------------------
