
========================================================================================================================
F12 - HCLPSO-OC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             3.522269e+03       4722.268692         100000      0.0190          No
2               1.3872e+04        15072.1595         100000      0.0190          No
3               1.1743e+03         2374.3305         100000      0.0200          No
4               1.6210e+04        17409.5151         100000      0.0190          No
5               4.2533e+03         5453.3221         100000      0.0190          No
6               5.3024e+04        54223.7850         100000      0.0180          No
7               5.3366e+04        54566.4958         100000      0.0190          No
8               6.6319e+03         7831.9360         100000      0.0200          No
9               2.5912e+04        27112.0837         100000      0.0190          No
10              4.3934e+03         5593.4222         100000      0.0190          No
11              5.9268e+04        60467.7633         100000      0.0180          No
12              6.1573e+04        62772.8589         100000      0.0180          No
13              1.6275e+04        17474.6080         100000      0.0190          No
14              4.3972e+03         5597.1931         100000      0.0210          No
15              5.4112e+04        55311.8094         100000      0.0210          No
16              6.0342e+03         7234.2450         100000      0.0220          No
17              3.9577e+03         5157.7059         100000      0.0230          No
18              3.9123e+03         5112.2586         100000      0.0200          No
19              1.2024e+04        13224.4445         100000      0.0190          No
20              2.4533e+03         3653.2504         100000      0.0200          No
21              5.3912e+04        55111.9717         100000      0.0200          No
22              8.2519e+03         9451.9194         100000      0.0200          No
23              1.6294e+04        17494.0341         100000      0.0200          No
24              1.1516e+04        12715.6276         100000      0.0200          No
25              4.8180e+04        49380.4745         100000      0.0200          No
26              1.0285e+04        11485.0172         100000      0.0200          No
27              4.6884e+03         5888.3987         100000      0.0200          No
28              4.8598e+03         6059.7919         100000      0.0200          No
29              5.3468e+04        54668.4441         100000      0.0190          No
30              5.2450e+04        53649.7760         100000      0.0190          No
31              6.0799e+04        61998.7841         100000      0.0190          No
32              2.2603e+04        23803.0155         100000      0.0190          No
33              5.3170e+04        54369.9531         100000      0.0190          No
34              6.0728e+04        61928.1680         100000      0.0190          No
35              5.2999e+04        54199.4417         100000      0.0200          No
36              3.8013e+03         5001.2680         100000      0.0180          No
37              6.0679e+04        61879.2308         100000      0.0180          No
38              5.3704e+04        54904.3042         100000      0.0180          No
39              5.4552e+04        55752.4733         100000      0.0180          No
40              4.5917e+04        47116.7732         100000      0.0200          No
41              9.2187e+03        10418.7339         100000      0.0190          No
42              5.3075e+04        54275.1394         100000      0.0200          No
43              1.2310e+04        13509.7315         100000      0.0190          No
44              5.9175e+04        60375.4507         100000      0.0180          No
45              5.2413e+04        53613.4932         100000      0.0190          No
46              8.1106e+03         9310.6449         100000      0.0180          No
47              5.2128e+04        53327.8944         100000      0.0200          No
48              5.3227e+04        54426.6795         100000      0.0190          No
49              1.4848e+04        16047.6219         100000      0.0190          No
50              6.5588e+04        66788.1565         100000      0.0200          No
51              9.1216e+03        10321.6024         100000      0.0190          No
-------------------------------------------------------------------------------------
