
========================================================================================================================
F23 - HCLPSO-DC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             3.229544e+02       2622.954371         100000      0.0630          No
2               3.2966e+02         2629.6618         100000      0.0580          No
3               3.1919e+02         2619.1887         100000      0.0600          No
4               3.1668e+02         2616.6843         100000      0.0570          No
5               3.1599e+02         2615.9901         100000      0.0610          No
6               3.1599e+02         2615.9900         100000      0.0580          No
7               3.1684e+02         2616.8437         100000      0.0590          No
8               3.1593e+02         2615.9301         100000      0.0600          No
9               3.1593e+02         2615.9301         100000      0.0600          No
10              3.1175e+02         2611.7535         100000      0.0620          No
11              3.1524e+02         2615.2384         100000      0.0580          No
12              3.1761e+02         2617.6075         100000      0.0630          No
13              3.1765e+02         2617.6514         100000      0.0630          No
14              3.1465e+02         2614.6537         100000      0.0630          No
15              3.1593e+02         2615.9301         100000      0.0580          No
16              3.1668e+02         2616.6845         100000      0.0590          No
17              3.1593e+02         2615.9301         100000      0.0580          No
18              3.1668e+02         2616.6844         100000      0.0640          No
19              3.1628e+02         2616.2808         100000      0.0640          No
20              3.1515e+02         2615.1526         100000      0.0620          No
21              3.1684e+02         2616.8437         100000      0.0580          No
22              3.1596e+02         2615.9606         100000      0.0600          No
23              3.2725e+02         2627.2536         100000      0.0630          No
24              3.2011e+02         2620.1119         100000      0.0610          No
25              3.1691e+02         2616.9107         100000      0.0590          No
26              3.2942e+02         2629.4238         100000      0.0610          No
27              3.1379e+02         2613.7884         100000      0.0610          No
28              3.1761e+02         2617.6075         100000      0.0580          No
29              3.1684e+02         2616.8442         100000      0.0560          No
30              3.1930e+02         2619.2954         100000      0.0590          No
31              3.1379e+02         2613.7884         100000      0.0600          No
32              3.1527e+02         2615.2735         100000      0.0610          No
33              3.1669e+02         2616.6877         100000      0.0600          No
34              3.1068e+02         2610.6761         100000      0.0650          No
35              3.3394e+02         2633.9435         100000      0.0560          No
36              3.1593e+02         2615.9301         100000      0.0580          No
37              3.2375e+02         2623.7455         100000      0.0600          No
38              3.1060e+02         2610.6001         100000      0.0630          No
39              3.2443e+02         2624.4270         100000      0.0600          No
40              3.1738e+02         2617.3798         100000      0.0590          No
41              3.1691e+02         2616.9111         100000      0.0590          No
42              3.1524e+02         2615.2384         100000      0.0600          No
43              3.2017e+02         2620.1704         100000      0.0590          No
44              3.1738e+02         2617.3798         100000      0.0610          No
45              3.1524e+02         2615.2384         100000      0.0590          No
46              3.1684e+02         2616.8437         100000      0.0600          No
47              3.1839e+02         2618.3911         100000      0.0620          No
48              3.2355e+02         2623.5521         100000      0.0590          No
49              3.1761e+02         2617.6075         100000      0.0600          No
50              3.1524e+02         2615.2384         100000      0.0580          No
51              3.2443e+02         2624.4270         100000      0.0580          No
-------------------------------------------------------------------------------------
