
========================================================================================================================
F12 - HCLPSO-DC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             6.093215e+04      62132.154630         100000      0.0200          No
2               1.2232e+04        13431.6643         100000      0.0190          No
3               6.0969e+04        62168.9435         100000      0.0190          No
4               5.4097e+04        55296.7035         100000      0.0180          No
5               5.1252e+04        52451.9684         100000      0.0190          No
6               4.5663e+03         5766.3074         100000      0.0190          No
7               5.1719e+04        52919.1434         100000      0.0190          No
8               2.6145e+04        27344.5067         100000      0.0190          No
9               6.1525e+04        62724.7348         100000      0.0180          No
10              6.1200e+04        62400.4021         100000      0.0190          No
11              6.0992e+04        62191.8803         100000      0.0200          No
12              1.2894e+04        14093.9570         100000      0.0190          No
13              5.2730e+04        53930.2356         100000      0.0190          No
14              6.0473e+04        61673.1066         100000      0.0200          No
15              6.0553e+04        61752.9526         100000      0.0200          No
16              5.3816e+04        55015.7558         100000      0.0200          No
17              1.2546e+04        13745.6960         100000      0.0190          No
18              6.1216e+04        62416.3255         100000      0.0190          No
19              6.1223e+04        62423.2464         100000      0.0180          No
20              5.3503e+04        54702.8080         100000      0.0180          No
21              5.2894e+04        54094.1585         100000      0.0190          No
22              5.1403e+04        52603.2775         100000      0.0190          No
23              1.7929e+04        19129.4467         100000      0.0190          No
24              5.3247e+04        54446.6700         100000      0.0180          No
25              4.7365e+03         5936.5287         100000      0.0190          No
26              6.1779e+04        62979.1284         100000      0.0190          No
27              1.2358e+04        13557.7359         100000      0.0180          No
28              3.1922e+03         4392.1930         100000      0.0190          No
29              1.6591e+04        17790.5363         100000      0.0190          No
30              6.0272e+04        61471.6236         100000      0.0180          No
31              6.1114e+04        62314.1557         100000      0.0180          No
32              6.0498e+04        61697.9477         100000      0.0180          No
33              4.7908e+03         5990.8270         100000      0.0190          No
34              5.5126e+04        56325.7363         100000      0.0200          No
35              5.7698e+04        58897.6549         100000      0.0190          No
36              9.9743e+05       998634.2286         100000      0.0190          No
37              5.3364e+04        54564.1899         100000      0.0190          No
38              5.4602e+04        55802.3304         100000      0.0180          No
39              5.5182e+04        56381.9272         100000      0.0180          No
40              6.1075e+04        62275.2039         100000      0.0180          No
41              6.0604e+04        61804.1097         100000      0.0190          No
42              1.2617e+04        13816.9456         100000      0.0190          No
43              5.5989e+04        57188.7061         100000      0.0190          No
44              5.1327e+04        52527.1474         100000      0.0190          No
45              5.1763e+04        52963.3223         100000      0.0180          No
46              1.2441e+04        13641.1099         100000      0.0190          No
47              5.1124e+04        52323.7549         100000      0.0190          No
48              1.7480e+04        18680.3397         100000      0.0190          No
49              6.1174e+04        62374.2135         100000      0.0190          No
50              6.0964e+04        62163.8238         100000      0.0180          No
51              5.4286e+04        55486.3183         100000      0.0190          No
-------------------------------------------------------------------------------------
