Function F5 - HCLPSO-DC (D=10)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               1.591933e+01          515.919330          28280         0.0050         Yes
2                 1.0945e+01            510.9445          18400         0.0030         Yes
3                 2.0413e+01            520.4126          29680         0.0050         Yes
4                 3.2352e+01            532.3521         100000         0.0170          No
5                 2.4398e+01            524.3975          43320         0.0070         Yes
6                 1.7909e+01            517.9092          41800         0.0070         Yes
7                 2.4765e+01            524.7650          36320         0.0060         Yes
8                 2.1408e+01            521.4076          32120         0.0050         Yes
9                 1.7698e+01            517.6976          60080         0.0110         Yes
10                2.7377e+01            527.3773         100000         0.0180          No
11                1.9904e+01            519.9043          66760         0.0120         Yes
12                8.9546e+00            508.9546          55880         0.0090         Yes
13                2.1895e+01            521.8947          38480         0.0070         Yes
14                1.5834e+01            515.8339          67080         0.0120         Yes
15                3.1839e+01            531.8386         100000         0.0200          No
16                2.2613e+01            522.6129          52280         0.0090         Yes
17                1.1939e+01            511.9395          62840         0.0110         Yes
18                1.3929e+01            513.9294          25760         0.0040         Yes
19                7.9597e+00            507.9597          41680         0.0070         Yes
20                2.3472e+01            523.4715          56080         0.0100         Yes
21                1.1939e+01            511.9395          41720         0.0070         Yes
22                3.0443e+01            530.4429         100000         0.0180          No
23                9.9496e+00            509.9496          34600         0.0060         Yes
24                2.4898e+01            524.8985          65920         0.0110         Yes
25                1.7909e+01            517.9092          44600         0.0070         Yes
26                2.3879e+01            523.8790          64120         0.0110         Yes
27                1.6780e+01            516.7803          80040         0.0140         Yes
28                1.8770e+01            518.7702          47040         0.0080         Yes
29                1.5919e+01            515.9193          29120         0.0050         Yes
30                2.1889e+01            521.8891          61280         0.0100         Yes
31                9.9496e+00            509.9496          37880         0.0070         Yes
32                2.5469e+01            525.4685         100000         0.0180          No
33                1.6914e+01            516.9143          67560         0.0120         Yes
34                8.1171e+00            508.1171          46720         0.0080         Yes
35                1.7428e+01            517.4277          35240         0.0060         Yes
36                2.6509e+01            526.5092         100000         0.0180          No
37                1.8929e+01            518.9288          61760         0.0110         Yes
38                3.3113e+01            533.1128         100000         0.0180          No
39                2.9877e+01            529.8772         100000         0.0180          No
40                1.5919e+01            515.9193          63360         0.0110         Yes
41                1.5995e+01            515.9947          32400         0.0050         Yes
42                2.4398e+01            524.3975          60280         0.0100         Yes
43                1.1940e+01            511.9395          56200         0.0190         Yes
44                2.4874e+01            524.8739          70440         0.0200         Yes
45                1.6914e+01            516.9143          91320         0.0170         Yes
46                1.8772e+01            518.7723          36680         0.0060         Yes
47                2.5869e+01            525.8689         100000         0.0180          No
48                2.4999e+01            524.9991          65520         0.0110         Yes
49                1.9899e+01            519.8992          56760         0.0100         Yes
50                2.0894e+01            520.8941          52520         0.0090         Yes
51                5.9698e+00            505.9698          58160         0.0100         Yes
----------------------------------------------------------------------------------------------------
