Function F12 - HCLPSO-OC (D=10)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               4.463870e+03         5663.869946         100000         0.0200          No
2                 5.3287e+04          54486.8695         100000         0.0200          No
3                 1.2616e+04          13816.0723         100000         0.0190          No
4                 1.2242e+04          13441.8509         100000         0.0210          No
5                 5.5760e+03           6775.9973         100000         0.0200          No
6                 5.3445e+04          54644.6904         100000         0.0190          No
7                 6.0662e+04          61862.1970         100000         0.0200          No
8                 1.6578e+04          17778.2606         100000         0.0190          No
9                 4.2729e+03           5472.8710         100000         0.0200          No
10                5.4551e+04          55751.3759         100000         0.0190          No
11                5.3050e+04          54249.8530         100000         0.0200          No
12                6.0927e+04          62126.6691         100000         0.0190          No
13                4.5959e+03           5795.9177         100000         0.0190          No
14                5.3099e+04          54299.2262         100000         0.0200          No
15                5.3618e+04          54818.1608         100000         0.0190          No
16                1.2121e+04          13320.6159         100000         0.0190          No
17                4.3190e+03           5518.9558         100000         0.0200          No
18                1.5742e+04          16941.6132         100000         0.0190          No
19                4.0652e+05         407715.2771         100000         0.0200          No
20                2.1826e+03           3382.5734         100000         0.0190          No
21                4.6081e+03           5808.1036         100000         0.0210          No
22                1.3128e+04          14328.0342         100000         0.0200          No
23                6.0428e+04          61627.6052         100000         0.0190          No
24                4.4378e+03           5637.7560         100000         0.0200          No
25                7.2554e+03           8455.3751         100000         0.0200          No
26                4.6169e+03           5816.8581         100000         0.0200          No
27                1.0978e+04          12177.9113         100000         0.0190          No
28                6.1270e+04          62470.0783         100000         0.0190          No
29                5.6787e+04          57987.3736         100000         0.0190          No
30                4.3583e+04          44783.3419         100000         0.0200          No
31                5.2956e+04          54155.8363         100000         0.0200          No
32                1.2089e+04          13288.8583         100000         0.0190          No
33                4.8098e+03           6009.8366         100000         0.0190          No
34                6.0655e+04          61855.0732         100000         0.0180          No
35                3.9359e+04          40559.1229         100000         0.0200          No
36                2.7868e+03           3986.8425         100000         0.0200          No
37                3.0081e+04          31281.4161         100000         0.0200          No
38                5.3303e+04          54502.6657         100000         0.0190          No
39                5.3754e+04          54953.6437         100000         0.0200          No
40                4.0639e+04          41839.1378         100000         0.0200          No
41                5.2292e+04          53492.1748         100000         0.0200          No
42                1.9834e+04          21034.3224         100000         0.0190          No
43                5.1883e+04          53083.0784         100000         0.0200          No
44                4.7480e+04          48680.0832         100000         0.0200          No
45                6.0199e+04          61398.8320         100000         0.0190          No
46                4.0698e+03           5269.7645         100000         0.0180          No
47                5.6493e+03           6849.2721         100000         0.0190          No
48                1.4997e+05         151165.5655         100000         0.0190          No
49                2.0290e+03           3228.9919         100000         0.0190          No
50                5.1408e+04          52607.6237         100000         0.0200          No
51                5.3094e+04          54293.8400         100000         0.0190          No
----------------------------------------------------------------------------------------------------
