Function F8 - HCLPSO-OC (D=10)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               1.944274e+01          819.442741          14200         0.0020         Yes
2                 1.4938e+01            814.9376          19120         0.0030         Yes
3                 1.8904e+01            818.9042          13080         0.0020         Yes
4                 2.8567e+01            828.5665          16840         0.0030         Yes
5                 2.5869e+01            825.8689          19200         0.0030         Yes
6                 1.2934e+01            812.9345          19920         0.0030         Yes
7                 7.9597e+00            807.9597          23920         0.0050         Yes
8                 1.3090e+01            813.0896          20720         0.0040         Yes
9                 1.0945e+01            810.9445          14000         0.0030         Yes
10                2.2173e+01            822.1728          29400         0.0050         Yes
11                1.7455e+01            817.4550          39120         0.0070         Yes
12                1.2935e+01            812.9347          19720         0.0030         Yes
13                9.9496e+00            809.9496          20080         0.0040         Yes
14                8.9546e+00            808.9546          26920         0.0050         Yes
15                1.8904e+01            818.9042          14560         0.0020         Yes
16                1.6914e+01            816.9143          29320         0.0050         Yes
17                1.5919e+01            815.9193          16720         0.0030         Yes
18                1.2934e+01            812.9345          60280         0.0110         Yes
19                5.9697e+00            805.9697          27320         0.0050         Yes
20                1.4924e+01            814.9244          25520         0.0040         Yes
21                3.2834e+01            832.8336          62040         0.0120         Yes
22                1.5217e+01            815.2168          19840         0.0040         Yes
23                8.9546e+00            808.9546          23520         0.0050         Yes
24                2.1892e+01            821.8922          19120         0.0040         Yes
25                1.2934e+01            812.9345          10200         0.0020         Yes
26                1.5919e+01            815.9193          21000         0.0040         Yes
27                3.5890e+01            835.8897          52400         0.0110         Yes
28                2.3879e+01            823.8794          22040         0.0040         Yes
29                3.6170e+01            836.1699          41280         0.0080         Yes
30                1.1939e+01            811.9395          25680         0.0050         Yes
31                2.1889e+01            821.8891          20880         0.0040         Yes
32                2.9849e+01            829.8487          41920         0.0080         Yes
33                1.6914e+01            816.9143          22280         0.0040         Yes
34                2.7073e+01            827.0731          20920         0.0040         Yes
35                2.9849e+01            829.8487          37400         0.0070         Yes
36                1.6928e+01            816.9276          19840         0.0030         Yes
37                1.4924e+01            814.9244          14160         0.0020         Yes
38                1.7815e+01            817.8149          16200         0.0030         Yes
39                1.3929e+01            813.9294          22920         0.0040         Yes
40                1.8904e+01            818.9042          22080         0.0040         Yes
41                6.9647e+00            806.9647          24760         0.0040         Yes
42                2.0894e+01            820.8941          28440         0.0050         Yes
43                1.6914e+01            816.9143          19640         0.0030         Yes
44                3.2834e+01            832.8335          31880         0.0060         Yes
45                2.0894e+01            820.8941          20320         0.0040         Yes
46                4.0663e+01            840.6629          65560         0.0130         Yes
47                3.2905e+01            832.9048          25480         0.0050         Yes
48                1.1939e+01            811.9395          15680         0.0030         Yes
49                3.4829e+01            834.8288          28600         0.0050         Yes
50                1.9899e+01            819.8991          27280         0.0050         Yes
51                2.1376e+01            821.3765          29120         0.0060         Yes
----------------------------------------------------------------------------------------------------
