Function F16 - HCLPSO-DC (D=10)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               1.293307e+01         1612.933074          32480         0.0070         Yes
2                 3.9390e+01           1639.3898          17200         0.0030         Yes
3                 1.2478e+01           1612.4779          39080         0.0070         Yes
4                 1.9292e+00           1601.9292          39640         0.0080         Yes
5                 1.6747e+02           1767.4735         100000         0.0210          No
6                 1.6793e+02           1767.9309         100000         0.0210          No
7                 5.6018e+01           1656.0184          28680         0.0060         Yes
8                 1.2470e+01           1612.4704          44160         0.0090         Yes
9                 6.6940e+00           1606.6940          26560         0.0050         Yes
10                6.6996e+01           1666.9964          21560         0.0040         Yes
11                3.9504e+01           1639.5036          27520         0.0050         Yes
12                1.2757e+01           1612.7568          18280         0.0030         Yes
13                1.7201e+01           1617.2008          19480         0.0040         Yes
14                4.4128e+01           1644.1277          42720         0.0090         Yes
15                6.4487e+00           1606.4487          11120         0.0020         Yes
16                3.9389e+01           1639.3890          25480         0.0050         Yes
17                1.5206e+02           1752.0592         100000         0.0200          No
18                1.2861e+01           1612.8613          25320         0.0050         Yes
19                6.6995e+01           1666.9948          25520         0.0050         Yes
20                6.6011e+01           1666.0111          26560         0.0050         Yes
21                1.4973e+01           1614.9728          42040         0.0080         Yes
22                3.9389e+01           1639.3889          23320         0.0040         Yes
23                1.7219e+01           1617.2187          24080         0.0050         Yes
24                1.7225e+01           1617.2247          70600         0.0140         Yes
25                4.3584e+01           1643.5838          57640         0.0110         Yes
26                1.7245e+01           1617.2452          20880         0.0040         Yes
27                2.0022e+00           1602.0022          24440         0.0050         Yes
28                1.2613e+01           1612.6133          30200         0.0060         Yes
29                1.2490e+01           1612.4900          19760         0.0040         Yes
30                1.2468e+01           1612.4684          33200         0.0060         Yes
31                1.8631e+02           1786.3092         100000         0.0200          No
32                1.4733e+02           1747.3271         100000         0.0200          No
33                1.2697e+01           1612.6970          57280         0.0110         Yes
34                2.0025e+00           1602.0025          25520         0.0050         Yes
35                1.7159e+00           1601.7159          27720         0.0050         Yes
36                1.7547e+01           1617.5474          15640         0.0030         Yes
37                3.9796e+01           1639.7959          12080         0.0020         Yes
38                1.7205e+01           1617.2051          20080         0.0040         Yes
39                1.1037e+01           1611.0367          13200         0.0020         Yes
40                1.8743e+00           1601.8743          21080         0.0040         Yes
41                4.4117e+01           1644.1167          33760         0.0070         Yes
42                3.9880e+01           1639.8799          64960         0.0130         Yes
43                1.7849e+00           1601.7849          55560         0.0110         Yes
44                1.2917e+01           1612.9174          35640         0.0070         Yes
45                1.2870e+01           1612.8697          19880         0.0040         Yes
46                1.2494e+01           1612.4941          54560         0.0100         Yes
47                5.6435e+01           1656.4353          27680         0.0050         Yes
48                1.2884e+01           1612.8836          19880         0.0040         Yes
49                1.2472e+01           1612.4719          17960         0.0030         Yes
50                3.9411e+01           1639.4107          15120         0.0030         Yes
51                3.9749e+01           1639.7492          56240         0.0100         Yes
----------------------------------------------------------------------------------------------------
