Function F25 - HCLPSO-OC (D=10)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               4.464975e+02         2946.497534         100000         0.0550          No
2                 3.9818e+02           2898.1787         100000         0.0530          No
3                 4.0018e+02           2900.1814         100000         0.0550          No
4                 4.4601e+02           2946.0135         100000         0.0560          No
5                 3.9833e+02           2898.3340         100000         0.0560          No
6                 3.9846e+02           2898.4633         100000         0.0600          No
7                 3.9933e+02           2899.3282         100000         0.0610          No
8                 4.4738e+02           2947.3758         100000         0.0540          No
9                 4.4638e+02           2946.3849         100000         0.0550          No
10                3.9826e+02           2898.2596         100000         0.0560          No
11                4.4947e+02           2949.4725         100000         0.0560          No
12                4.5186e+02           2951.8646         100000         0.0560          No
13                3.9867e+02           2898.6661         100000         0.0570          No
14                4.4633e+02           2946.3337         100000         0.0560          No
15                3.9830e+02           2898.3002         100000         0.0550          No
16                4.4598e+02           2945.9819         100000         0.0550          No
17                3.9823e+02           2898.2332         100000         0.0550          No
18                4.4595e+02           2945.9457         100000         0.0550          No
19                4.4588e+02           2945.8797         100000         0.0550          No
20                4.1043e+02           2910.4337         100000         0.0550          No
21                4.4644e+02           2946.4443         100000         0.0540          No
22                4.4409e+02           2944.0869         100000         0.0550          No
23                4.1024e+02           2910.2429         100000         0.0550          No
24                3.9808e+02           2898.0849         100000         0.0560          No
25                3.9861e+02           2898.6146         100000         0.0570          No
26                3.9804e+02           2898.0358         100000         0.0540          No
27                4.1003e+02           2910.0286         100000         0.0540          No
28                3.9843e+02           2898.4280         100000         0.0580          No
29                4.4605e+02           2946.0546         100000         0.0570          No
30                3.9809e+02           2898.0894         100000         0.0550          No
31                4.5064e+02           2950.6444         100000         0.0560          No
32                3.9815e+02           2898.1483         100000         0.0530          No
33                4.4361e+02           2943.6126         100000         0.0550          No
34                3.9837e+02           2898.3737         100000         0.0530          No
35                3.9855e+02           2898.5481         100000         0.0560          No
36                4.4623e+02           2946.2265         100000         0.0570          No
37                3.9842e+02           2898.4163         100000         0.0560          No
38                4.4598e+02           2945.9802         100000         0.0570          No
39                4.0163e+02           2901.6313         100000         0.0590          No
40                4.4638e+02           2946.3785         100000         0.0580          No
41                3.9892e+02           2898.9250         100000         0.0590          No
42                4.4674e+02           2946.7384         100000         0.0570          No
43                4.4656e+02           2946.5584         100000         0.0570          No
44                4.5043e+02           2950.4266         100000         0.0580          No
45                3.9836e+02           2898.3595         100000         0.0570          No
46                4.4713e+02           2947.1298         100000         0.0580          No
47                4.4604e+02           2946.0441         100000         0.0580          No
48                3.9829e+02           2898.2874         100000         0.0570          No
49                3.9821e+02           2898.2105         100000         0.0550          No
50                4.4634e+02           2946.3359         100000         0.0530          No
51                4.4658e+02           2946.5754         100000         0.0570          No
----------------------------------------------------------------------------------------------------
