
========================================================================================================================
F9 - HCLPSO-DC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             2.273737e-13        900.000000          20600      0.0040         Yes
2               0.0000e+00          900.0000          22600      0.0040         Yes
3               0.0000e+00          900.0000          23080      0.0040         Yes
4               1.1369e-13          900.0000          23520      0.0050         Yes
5               1.1369e-13          900.0000          18560      0.0030         Yes
6               1.1369e-13          900.0000          19600      0.0040         Yes
7               3.4106e-13          900.0000          23880      0.0040         Yes
8               1.1369e-13          900.0000          21240      0.0040         Yes
9               1.1369e-13          900.0000          25240      0.0050         Yes
10              1.1369e-13          900.0000          21080      0.0040         Yes
11              1.1369e-13          900.0000          22800      0.0040         Yes
12              8.9528e-02          900.0895          18920      0.0030         Yes
13              3.4106e-13          900.0000          19480      0.0040         Yes
14              1.1369e-13          900.0000          22920      0.0050         Yes
15              1.1369e-13          900.0000          22400      0.0040         Yes
16              1.1369e-13          900.0000          21880      0.0050         Yes
17              1.1369e-13          900.0000          23920      0.0050         Yes
18              1.1369e-13          900.0000          23400      0.0040         Yes
19              1.1369e-13          900.0000          16360      0.0030         Yes
20              1.1369e-13          900.0000          20440      0.0040         Yes
21              1.1369e-13          900.0000          20040      0.0040         Yes
22              0.0000e+00          900.0000          22120      0.0040         Yes
23              3.4106e-13          900.0000          25720      0.0050         Yes
24              2.2737e-13          900.0000          19400      0.0040         Yes
25              0.0000e+00          900.0000          23800      0.0040         Yes
26              0.0000e+00          900.0000          20720      0.0040         Yes
27              1.1369e-13          900.0000          22240      0.0040         Yes
28              2.2737e-13          900.0000          27440      0.0050         Yes
29              1.1369e-13          900.0000          23560      0.0040         Yes
30              0.0000e+00          900.0000          24520      0.0050         Yes
31              2.2737e-13          900.0000          21240      0.0040         Yes
32              2.2737e-13          900.0000          23240      0.0040         Yes
33              0.0000e+00          900.0000          25760      0.0050         Yes
34              1.1369e-13          900.0000          24640      0.0050         Yes
35              1.1369e-13          900.0000          19800      0.0040         Yes
36              1.1369e-13          900.0000          19040      0.0030         Yes
37              2.2737e-13          900.0000          21200      0.0040         Yes
38              1.1369e-13          900.0000          21280      0.0040         Yes
39              1.1369e-13          900.0000          18960      0.0030         Yes
40              1.1369e-13          900.0000          23720      0.0040         Yes
41              1.1369e-13          900.0000          25480      0.0050         Yes
42              2.2737e-13          900.0000          23560      0.0070         Yes
43              1.1369e-13          900.0000          20960      0.0050         Yes
44              1.1369e-13          900.0000          22640      0.0040         Yes
45              1.1369e-13          900.0000          25000      0.0050         Yes
46              1.1369e-13          900.0000          20320      0.0040         Yes
47              0.0000e+00          900.0000          25720      0.0050         Yes
48              2.2737e-13          900.0000          20880      0.0040         Yes
49              2.2737e-13          900.0000          23360      0.0040         Yes
50              1.1369e-13          900.0000          25480      0.0050         Yes
51              6.8212e-13          900.0000          24880      0.0050         Yes
-------------------------------------------------------------------------------------
