
========================================================================================================================
F20 - HCLPSO-DC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             3.672204e+01       2036.722038          25960      0.0090         Yes
2               2.4292e+01         2024.2920          35400      0.0130         Yes
3               2.0995e+01         2020.9950          18800      0.0060         Yes
4               2.5599e+01         2025.5990          17240      0.0060         Yes
5               2.2614e+01         2022.6143          17400      0.0060         Yes
6               2.0863e+01         2020.8626           5200      0.0010         Yes
7               2.3021e+00         2002.3021          13560      0.0050         Yes
8               3.7773e+01         2037.7725          25600      0.0100         Yes
9               1.3737e+01         2013.7372          33160      0.0170         Yes
10              1.6406e+02         2164.0596         100000      0.0400          No
11              2.4975e+01         2024.9748          28760      0.0110         Yes
12              2.1623e+01         2021.6229          23240      0.0080         Yes
13              2.4974e+01         2024.9739          15320      0.0050         Yes
14              2.1990e+01         2021.9903          13840      0.0050         Yes
15              2.8291e+01         2028.2913          22480      0.0080         Yes
16              2.9032e+01         2029.0318          23080      0.0080         Yes
17              2.5724e+01         2025.7238          21440      0.0070         Yes
18              7.5764e+01         2075.7644          45480      0.0160         Yes
19              2.2612e+01         2022.6118          33880      0.0120         Yes
20              2.9032e+01         2029.0317          10480      0.0030         Yes
21              2.5601e+01         2025.6008          20360      0.0070         Yes
22              2.5284e+01         2025.2840          23240      0.0080         Yes
23              2.2614e+01         2022.6140          33920      0.0120         Yes
24              3.4533e+01         2034.5331          23920      0.0090         Yes
25              2.4586e+01         2024.5857          15960      0.0060         Yes
26              2.2614e+01         2022.6143          13800      0.0050         Yes
27              2.6143e+00         2002.6143          25160      0.0090         Yes
28              3.8031e+01         2038.0307          29920      0.0110         Yes
29              2.4292e+01         2024.2920          30200      0.0110         Yes
30              2.1618e+01         2021.6184          24200      0.0090         Yes
31              3.9798e+00         2003.9798          16200      0.0060         Yes
32              3.7776e+01         2037.7762          11600      0.0040         Yes
33              2.3980e+01         2023.9798          30320      0.0110         Yes
34              2.2601e+01         2022.6012          16760      0.0060         Yes
35              2.5292e+01         2025.2924          13800      0.0050         Yes
36              6.2436e-01         2000.6244          20560      0.0070         Yes
37              3.3481e+01         2033.4806          15240      0.0050         Yes
38              2.1619e+01         2021.6193          21480      0.0080         Yes
39              5.7962e+01         2057.9624          26280      0.0100         Yes
40              4.0563e+01         2040.5634          26120      0.0090         Yes
41              3.7469e+01         2037.4688          17960      0.0060         Yes
42              2.8194e+01         2028.1937          11480      0.0040         Yes
43              2.2304e+01         2022.3041           9760      0.0030         Yes
44              4.0550e+01         2040.5505          11160      0.0050         Yes
45              2.5626e+01         2025.6256          30600      0.0110         Yes
46              3.3791e+01         2033.7913          15600      0.0050         Yes
47              3.8144e+01         2038.1437          16240      0.0050         Yes
48              3.8027e+01         2038.0272          24000      0.0080         Yes
49              2.9032e+01         2029.0318          13520      0.0040         Yes
50              2.2614e+01         2022.6143          21040      0.0070         Yes
51              1.3071e+00         2001.3071          29040      0.0100         Yes
-------------------------------------------------------------------------------------
