Function F23 - HCLPSO-OC (D=10)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               3.166877e+02         2616.687663         100000         0.0640          No
2                 3.1465e+02           2614.6537         100000         0.0630          No
3                 3.2260e+02           2622.6022         100000         0.0600          No
4                 3.1615e+02           2616.1490         100000         0.0750          No
5                 3.1691e+02           2616.9107         100000         0.0750          No
6                 3.2114e+02           2621.1362         100000         0.0760          No
7                 3.1593e+02           2615.9301         100000         0.0670          No
8                 3.2474e+02           2624.7419         100000         0.0590          No
9                 3.1599e+02           2615.9905         100000         0.0600          No
10                3.2729e+02           2627.2918         100000         0.0630          No
11                3.1630e+02           2616.3009         100000         0.0640          No
12                3.2540e+02           2625.4026         100000         0.0620          No
13                3.2916e+02           2629.1606         100000         0.0660          No
14                3.1960e+02           2619.6040         100000         0.0670          No
15                3.1523e+02           2615.2251         100000         0.0680          No
16                3.2838e+02           2628.3822         100000         0.0700          No
17                3.1193e+02           2611.9270         100000         0.0690          No
18                3.1193e+02           2611.9270         100000         0.0640          No
19                3.1633e+02           2616.3284         100000         0.0620          No
20                3.1389e+02           2613.8927         100000         0.0630          No
21                3.1593e+02           2615.9301         100000         0.0610          No
22                3.2510e+02           2625.0974         100000         0.0660          No
23                3.1489e+02           2614.8928         100000         0.0600          No
24                3.2008e+02           2620.0796         100000         0.0600          No
25                3.1524e+02           2615.2384         100000         0.0670          No
26                3.1593e+02           2615.9301         100000         0.0630          No
27                3.2393e+02           2623.9283         100000         0.0660          No
28                3.3408e+02           2634.0779         100000         0.0640          No
29                3.1599e+02           2615.9900         100000         0.0660          No
30                3.2729e+02           2627.2918         100000         0.0600          No
31                3.1523e+02           2615.2267         100000         0.0650          No
32                3.4758e+02           2647.5757         100000         0.0650          No
33                3.1524e+02           2615.2384         100000         0.0590          No
34                3.1593e+02           2615.9301         100000         0.0580          No
35                3.2202e+02           2622.0166         100000         0.0670          No
36                3.1760e+02           2617.6001         100000         0.0660          No
37                3.1810e+02           2618.1010         100000         0.0680          No
38                3.2102e+02           2621.0221         100000         0.0600          No
39                3.1684e+02           2616.8437         100000         0.0620          No
40                3.2260e+02           2622.6013         100000         0.0660          No
41                3.1379e+02           2613.7884         100000         0.0680          No
42                3.1524e+02           2615.2384         100000         0.0620          No
43                3.1615e+02           2616.1490         100000         0.0680          No
44                3.2393e+02           2623.9283         100000         0.0650          No
45                3.1684e+02           2616.8437         100000         0.0650          No
46                3.1684e+02           2616.8437         100000         0.0680          No
47                3.1669e+02           2616.6877         100000         0.0700          No
48                3.2729e+02           2627.2918         100000         0.0640          No
49                3.1653e+02           2616.5264         100000         0.0700          No
50                3.1524e+02           2615.2384         100000         0.0720          No
51                3.2474e+02           2624.7419         100000         0.0620          No
----------------------------------------------------------------------------------------------------
