
========================================================================================================================
F6 - HCLPSO-DC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             2.499235e-04        600.000250           2280      0.0010         Yes
2               1.2177e-05          600.0000           3600      0.0010         Yes
3               1.0692e-07          600.0000           8760      0.0030         Yes
4               1.2910e-07          600.0000           6760      0.0020         Yes
5               1.5854e-06          600.0000          10000      0.0040         Yes
6               2.0274e-07          600.0000           4160      0.0010         Yes
7               2.4776e-07          600.0000           6520      0.0020         Yes
8               1.5642e-07          600.0000           5560      0.0020         Yes
9               1.1493e-05          600.0000           8680      0.0030         Yes
10              7.6279e-07          600.0000           6880      0.0020         Yes
11              2.5572e-07          600.0000          10360      0.0040         Yes
12              3.3449e-07          600.0000           7840      0.0030         Yes
13              2.2774e-07          600.0000           8520      0.0030         Yes
14              1.6834e-07          600.0000           6720      0.0020         Yes
15              2.4791e-01          600.2479           6240      0.0020         Yes
16              5.7866e-05          600.0001           6960      0.0020         Yes
17              2.7973e-07          600.0000           2520      0.0010         Yes
18              1.4941e-06          600.0000           1240      0.0000         Yes
19              1.2486e-05          600.0000          11040      0.0040         Yes
20              1.7613e-06          600.0000           1480      0.0000         Yes
21              1.8614e-07          600.0000           7000      0.0020         Yes
22              1.4508e-07          600.0000           8560      0.0030         Yes
23              3.0953e-04          600.0003           8320      0.0030         Yes
24              1.4623e-06          600.0000           7400      0.0030         Yes
25              1.8817e-07          600.0000           3480      0.0010         Yes
26              1.5125e-07          600.0000           6560      0.0020         Yes
27              7.3142e-07          600.0000           3040      0.0010         Yes
28              8.9731e-08          600.0000           9720      0.0040         Yes
29              3.9353e-07          600.0000           7800      0.0030         Yes
30              1.4871e-07          600.0000           1440      0.0000         Yes
31              1.4946e-06          600.0000           4840      0.0020         Yes
32              1.4665e-07          600.0000           6400      0.0020         Yes
33              2.0920e-06          600.0000           7920      0.0030         Yes
34              1.4464e-06          600.0000           9280      0.0030         Yes
35              3.2140e-06          600.0000           3640      0.0010         Yes
36              4.8804e-05          600.0000           5080      0.0030         Yes
37              1.2486e+00          601.2486           7640      0.0030         Yes
38              1.3600e-07          600.0000          11480      0.0040         Yes
39              9.0892e-08          600.0000           7160      0.0030         Yes
40              4.8607e-05          600.0000           7560      0.0030         Yes
41              2.4186e-07          600.0000           1160      0.0000         Yes
42              5.7135e-06          600.0000           6840      0.0020         Yes
43              3.0439e-06          600.0000           3840      0.0010         Yes
44              1.6605e-06          600.0000           6840      0.0020         Yes
45              1.7987e-04          600.0002           5760      0.0020         Yes
46              1.4360e-06          600.0000           7240      0.0030         Yes
47              8.9378e-06          600.0000           3040      0.0010         Yes
48              1.3682e-05          600.0000           4560      0.0010         Yes
49              1.1605e-05          600.0000           5800      0.0020         Yes
50              1.2316e-05          600.0000          10080      0.0040         Yes
51              2.2522e-07          600.0000           2080      0.0000         Yes
-------------------------------------------------------------------------------------
