
========================================================================================================================
F8 - HCLPSO-OC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             7.959667e+00        807.959667          13920      0.0020         Yes
2               1.0945e+01          810.9445          17000      0.0030         Yes
3               2.0894e+01          820.8941          23760      0.0040         Yes
4               9.9496e+00          809.9496          23440      0.0040         Yes
5               8.9546e+00          808.9546          23280      0.0040         Yes
6               2.3879e+01          823.8790          12880      0.0020         Yes
7               1.7909e+01          817.9093          10960      0.0020         Yes
8               1.7178e+01          817.1775          24560      0.0040         Yes
9               9.9496e+00          809.9496           9960      0.0010         Yes
10              2.1971e+01          821.9714          23640      0.0040         Yes
11              1.3929e+01          813.9294          19280      0.0030         Yes
12              1.9156e+01          819.1562          15360      0.0020         Yes
13              1.5919e+01          815.9193          19800      0.0030         Yes
14              2.4874e+01          824.8739          16560      0.0030         Yes
15              9.9496e+00          809.9496          23640      0.0040         Yes
16              1.4924e+01          814.9244          20800      0.0040         Yes
17              8.9546e+00          808.9546          19200      0.0030         Yes
18              1.4924e+01          814.9244          23600      0.0040         Yes
19              2.1129e+01          821.1291          29480      0.0050         Yes
20              7.9597e+00          807.9597          21120      0.0040         Yes
21              2.3281e+01          823.2808          11600      0.0020         Yes
22              1.7923e+01          817.9225          23240      0.0040         Yes
23              1.3943e+01          813.9427          26960      0.0050         Yes
24              1.5919e+01          815.9193          32520      0.0060         Yes
25              9.9496e+00          809.9496          15120      0.0020         Yes
26              1.5919e+01          815.9193          24560      0.0040         Yes
27              1.7909e+01          817.9092          22560      0.0040         Yes
28              7.9597e+00          807.9597          29080      0.0050         Yes
29              1.2934e+01          812.9345          23480      0.0040         Yes
30              1.4924e+01          814.9244          21840      0.0040         Yes
31              1.3929e+01          813.9294          22400      0.0040         Yes
32              2.6554e+01          826.5537          24520      0.0040         Yes
33              1.6914e+01          816.9143          15720      0.0020         Yes
34              2.6864e+01          826.8638          40800      0.0070         Yes
35              1.2934e+01          812.9345          18600      0.0030         Yes
36              7.9597e+00          807.9597           9800      0.0010         Yes
37              1.8904e+01          818.9042          15400      0.0020         Yes
38              1.4924e+01          814.9244          25000      0.0040         Yes
39              1.2934e+01          812.9344          21280      0.0040         Yes
40              1.3929e+01          813.9294          38040      0.0070         Yes
41              2.2884e+01          822.8840          16960      0.0030         Yes
42              2.2153e+01          822.1525          22720      0.0040         Yes
43              2.1889e+01          821.8890          24680      0.0040         Yes
44              8.9546e+00          808.9546          32840      0.0060         Yes
45              1.0945e+01          810.9445          22280      0.0040         Yes
46              2.6340e+01          826.3399          42240      0.0070         Yes
47              1.6914e+01          816.9143          24600      0.0040         Yes
48              7.9597e+00          807.9597          11640      0.0020         Yes
49              1.2934e+01          812.9345          33920      0.0060         Yes
50              9.9496e+00          809.9496          23080      0.0040         Yes
51              2.0185e+01          820.1853          23800      0.0040         Yes
-------------------------------------------------------------------------------------
