Function F9 - HCLPSO-OC (D=10)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               1.136868e-13          900.000000          17400         0.0040         Yes
2                 0.0000e+00            900.0000          21520         0.0050         Yes
3                 0.0000e+00            900.0000          20720         0.0040         Yes
4                 0.0000e+00            900.0000          16000         0.0030         Yes
5                 1.1369e-13            900.0000          20160         0.0040         Yes
6                 0.0000e+00            900.0000          19400         0.0040         Yes
7                 1.1369e-13            900.0000          15720         0.0030         Yes
8                 0.0000e+00            900.0000          19480         0.0040         Yes
9                 1.1369e-13            900.0000          19520         0.0040         Yes
10                0.0000e+00            900.0000          16120         0.0030         Yes
11                0.0000e+00            900.0000          20880         0.0040         Yes
12                0.0000e+00            900.0000          16440         0.0030         Yes
13                0.0000e+00            900.0000          16800         0.0030         Yes
14                0.0000e+00            900.0000          21920         0.0040         Yes
15                0.0000e+00            900.0000          20880         0.0040         Yes
16                0.0000e+00            900.0000          22080         0.0040         Yes
17                1.1369e-13            900.0000          19440         0.0040         Yes
18                0.0000e+00            900.0000          16360         0.0030         Yes
19                0.0000e+00            900.0000          22760         0.0040         Yes
20                0.0000e+00            900.0000          22560         0.0040         Yes
21                0.0000e+00            900.0000          20040         0.0040         Yes
22                0.0000e+00            900.0000          23360         0.0040         Yes
23                0.0000e+00            900.0000          24520         0.0050         Yes
24                0.0000e+00            900.0000          14880         0.0030         Yes
25                1.1369e-13            900.0000          18840         0.0040         Yes
26                0.0000e+00            900.0000          20920         0.0040         Yes
27                1.1369e-13            900.0000          20600         0.0040         Yes
28                0.0000e+00            900.0000          16320         0.0030         Yes
29                1.1369e-13            900.0000          17000         0.0030         Yes
30                0.0000e+00            900.0000          22440         0.0040         Yes
31                1.1369e-13            900.0000          21000         0.0040         Yes
32                0.0000e+00            900.0000          19680         0.0040         Yes
33                1.1369e-13            900.0000          17920         0.0030         Yes
34                0.0000e+00            900.0000          20400         0.0040         Yes
35                0.0000e+00            900.0000          21160         0.0040         Yes
36                0.0000e+00            900.0000          18480         0.0030         Yes
37                0.0000e+00            900.0000          18440         0.0030         Yes
38                1.1369e-13            900.0000          23640         0.0050         Yes
39                1.1369e-13            900.0000          22000         0.0050         Yes
40                0.0000e+00            900.0000          24320         0.0050         Yes
41                0.0000e+00            900.0000          21960         0.0040         Yes
42                1.1369e-13            900.0000          16040         0.0030         Yes
43                0.0000e+00            900.0000          15080         0.0030         Yes
44                0.0000e+00            900.0000          21120         0.0040         Yes
45                0.0000e+00            900.0000          15200         0.0030         Yes
46                1.1369e-13            900.0000          17880         0.0030         Yes
47                0.0000e+00            900.0000          16400         0.0030         Yes
48                1.1369e-13            900.0000          20960         0.0040         Yes
49                0.0000e+00            900.0000          18360         0.0040         Yes
50                1.1369e-13            900.0000          20200         0.0040         Yes
51                1.1369e-13            900.0000          18000         0.0030         Yes
----------------------------------------------------------------------------------------------------
