
========================================================================================================================
F10 - HCLPSO-DC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             7.987373e+02       1798.737252         100000      0.0300          No
2               8.4319e+02         1843.1895         100000      0.0290          No
3               6.6728e+02         1667.2800         100000      0.0260          No
4               7.9722e+02         1797.2214         100000      0.0290          No
5               1.0717e+03         2071.7216         100000      0.0310          No
6               4.2216e+02         1422.1600         100000      0.0290          No
7               9.7853e+02         1978.5318         100000      0.0260          No
8               6.8025e+02         1680.2462         100000      0.0290          No
9               8.4464e+02         1844.6386         100000      0.0270          No
10              8.6383e+02         1863.8342         100000      0.0330          No
11              5.7553e+02         1575.5310         100000      0.0280          No
12              6.8282e+02         1682.8238         100000      0.0300          No
13              3.5408e+02         1354.0786         100000      0.0280          No
14              6.8359e+02         1683.5885         100000      0.0300          No
15              1.4004e+03         2400.3910         100000      0.0320          No
16              9.0740e+02         1907.4049         100000      0.0300          No
17              1.1265e+03         2126.4720         100000      0.0250          No
18              6.4248e+02         1642.4838         100000      0.0270          No
19              8.8830e+02         1888.3004         100000      0.0290          No
20              6.7284e+02         1672.8440         100000      0.0270          No
21              5.5096e+02         1550.9609         100000      0.0300          No
22              8.7144e+02         1871.4449         100000      0.0250          No
23              6.7792e+02         1677.9159         100000      0.0270          No
24              5.7067e+02         1570.6662         100000      0.0270          No
25              8.1059e+02         1810.5852         100000      0.0290          No
26              1.0062e+03         2006.1960         100000      0.0240          No
27              7.2834e+02         1728.3406         100000      0.0250          No
28              7.5920e+02         1759.2019         100000      0.0260          No
29              6.1165e+02         1611.6542         100000      0.0270          No
30              6.6033e+02         1660.3312         100000      0.0280          No
31              1.2373e+03         2237.2893         100000      0.0310          No
32              7.9540e+02         1795.3996         100000      0.0280          No
33              5.6088e+02         1560.8756         100000      0.0280          No
34              6.6955e+02         1669.5539         100000      0.0280          No
35              9.6879e+02         1968.7898         100000      0.0290          No
36              1.1034e+03         2103.4101         100000      0.0300          No
37              7.4359e+02         1743.5893         100000      0.0270          No
38              9.0493e+02         1904.9318         100000      0.0290          No
39              5.7348e+02         1573.4824         100000      0.0290          No
40              5.8979e+02         1589.7936         100000      0.0310          No
41              5.8732e+02         1587.3189         100000      0.0250          No
42              1.1908e+03         2190.8182         100000      0.0310          No
43              9.6660e+02         1966.5965         100000      0.0270          No
44              6.4138e+02         1641.3765         100000      0.0270          No
45              1.0187e+03         2018.6526         100000      0.0270          No
46              4.0369e+02         1403.6944         100000      0.0260          No
47              7.8692e+02         1786.9216         100000      0.0310          No
48              8.2597e+02         1825.9703         100000      0.0280          No
49              7.9583e+02         1795.8278         100000      0.0280          No
50              6.6222e+02         1662.2214         100000      0.0250          No
51              7.0248e+02         1702.4811         100000      0.0300          No
-------------------------------------------------------------------------------------
