
========================================================================================================================
F24 - HCLPSO-DC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             3.452941e+02       2745.294108         100000      0.0640          No
2               3.5241e+02         2752.4052         100000      0.0620          No
3               3.7106e+02         2771.0555         100000      0.0600          No
4               3.4403e+02         2744.0339         100000      0.0600          No
5               3.5071e+02         2750.7072         100000      0.0660          No
6               3.6640e+02         2766.3966         100000      0.0630          No
7               3.5369e+02         2753.6890         100000      0.0620          No
8               3.5605e+02         2756.0500         100000      0.0620          No
9               3.4604e+02         2746.0381         100000      0.0620          No
10              3.6189e+02         2761.8916         100000      0.0630          No
11              3.6085e+02         2760.8545         100000      0.0600          No
12              3.6414e+02         2764.1427         100000      0.0620          No
13              3.5573e+02         2755.7287         100000      0.0610          No
14              3.6742e+02         2767.4200         100000      0.0620          No
15              3.6085e+02         2760.8545         100000      0.0600          No
16              3.5453e+02         2754.5332         100000      0.0590          No
17              3.7060e+02         2770.6007         100000      0.0620          No
18              3.6140e+02         2761.4014         100000      0.0600          No
19              3.5838e+02         2758.3781         100000      0.0630          No
20              3.6335e+02         2763.3459         100000      0.0600          No
21              3.5508e+02         2755.0780         100000      0.0610          No
22              3.6085e+02         2760.8545         100000      0.0590          No
23              3.5214e+02         2752.1360         100000      0.0630          No
24              3.5094e+02         2750.9372         100000      0.0630          No
25              3.5722e+02         2757.2158         100000      0.0600          No
26              3.6140e+02         2761.4014         100000      0.0600          No
27              3.6640e+02         2766.3966         100000      0.0630          No
28              3.4850e+02         2748.4963         100000      0.0610          No
29              3.5248e+02         2752.4793         100000      0.0590          No
30              3.5971e+02         2759.7136         100000      0.0600          No
31              3.5853e+02         2758.5252         100000      0.0600          No
32              3.6678e+02         2766.7760         100000      0.0590          No
33              3.4926e+02         2749.2585         100000      0.0600          No
34              3.6328e+02         2763.2795         100000      0.0580          No
35              3.6085e+02         2760.8545         100000      0.0580          No
36              3.6413e+02         2764.1272         100000      0.0600          No
37              3.4136e+02         2741.3594         100000      0.0590          No
38              3.6504e+02         2765.0428         100000      0.0600          No
39              3.5453e+02         2754.5332         100000      0.0580          No
40              3.5431e+02         2754.3126         100000      0.0610          No
41              3.5305e+02         2753.0534         100000      0.0600          No
42              3.6070e+02         2760.7024         100000      0.0580          No
43              3.5842e+02         2758.4202         100000      0.0590          No
44              3.5846e+02         2758.4553         100000      0.0590          No
45              3.6030e+02         2760.3020         100000      0.0580          No
46              3.6510e+02         2765.0965         100000      0.0580          No
47              3.6663e+02         2766.6327         100000      0.0580          No
48              3.5577e+02         2755.7712         100000      0.0600          No
49              3.6087e+02         2760.8724         100000      0.0580          No
50              3.6135e+02         2761.3495         100000      0.0580          No
51              3.5379e+02         2753.7932         100000      0.0580          No
-------------------------------------------------------------------------------------
