
========================================================================================================================
F19 - HCLPSO-DC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             2.053050e+02       2105.305033         100000      0.1630          No
2               2.6216e+02         2162.1603         100000      0.1720          No
3               7.9710e+01         1979.7098          73520      0.1230         Yes
4               4.1865e+01         1941.8651          97160      0.1660         Yes
5               4.2070e+02         2320.6991         100000      0.1700          No
6               7.7252e+02         2672.5192         100000      0.1760          No
7               5.5694e+02         2456.9388         100000      0.1620          No
8               4.2263e+02         2322.6320          77000      0.1270         Yes
9               1.3663e+02         2036.6329         100000      0.1600          No
10              2.4749e+02         2147.4864         100000      0.1730          No
11              3.9000e+02         2290.0020         100000      0.1690          No
12              7.7241e+02         2672.4150          63560      0.1050         Yes
13              2.0471e+02         2104.7096         100000      0.1730          No
14              7.0195e+02         2601.9491         100000      0.1720          No
15              3.2240e+02         2222.4007         100000      0.1680          No
16              7.7251e+02         2672.5094         100000      0.1720          No
17              1.3893e+02         2038.9306          79600      0.1340         Yes
18              7.2466e+02         2624.6589         100000      0.1660          No
19              4.5323e+02         2353.2294         100000      0.1690          No
20              4.1977e+02         2319.7651         100000      0.1710          No
21              3.9456e+02         2294.5607         100000      0.1740          No
22              1.7009e+02         2070.0923          73680      0.2070         Yes
23              7.7548e+02         2675.4792         100000      0.1830          No
24              3.3398e+02         2233.9813         100000      0.1700          No
25              2.4191e+02         2141.9137         100000      0.1690          No
26              6.7481e+02         2574.8118         100000      0.1720          No
27              6.8061e+01         1968.0608          83520      0.1400         Yes
28              1.3915e+02         2039.1470          86680      0.1460         Yes
29              7.3897e+01         1973.8967          72600      0.1220         Yes
30              7.0801e+02         2608.0080         100000      0.1700          No
31              1.5087e+02         2050.8657         100000      0.1690          No
32              4.2710e+01         1942.7100          69560      0.1150         Yes
33              1.8601e+01         1918.6013          97520      0.1630         Yes
34              7.3353e+02         2633.5289         100000      0.1690          No
35              6.0195e+02         2501.9548         100000      0.1610          No
36              3.7870e+02         2278.7041         100000      0.1720          No
37              1.6372e+02         2063.7163          99080      0.1700         Yes
38              6.8694e+02         2586.9409         100000      0.1700          No
39              8.3903e+01         1983.9027          66600      0.1080         Yes
40              2.0177e+02         2101.7739          69160      0.1160         Yes
41              2.2916e+02         2129.1629          87560      0.1480         Yes
42              4.2911e+01         1942.9107          70760      0.1150         Yes
43              7.3559e+01         1973.5595          90400      0.1520         Yes
44              3.6899e+01         1936.8985          55040      0.0920         Yes
45              3.0547e+02         2205.4748         100000      0.1630          No
46              2.5752e+02         2157.5172          37280      0.0610         Yes
47              6.4580e+02         2545.7986         100000      0.1720          No
48              7.7281e+02         2672.8085         100000      0.1680          No
49              3.0318e+02         2203.1797          59080      0.0990         Yes
50              7.7694e+02         2676.9374         100000      0.1710          No
51              7.6195e+02         2661.9456         100000      0.1680          No
-------------------------------------------------------------------------------------
