
========================================================================================================================
F10 - HCLPSO-OC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             5.026700e+02       1502.669979         100000      0.0280          No
2               8.9360e+02         1893.6034         100000      0.0290          No
3               6.8064e+02         1680.6437         100000      0.0250          No
4               3.3725e+02         1337.2472         100000      0.0290          No
5               5.0229e+02         1502.2942         100000      0.0250          No
6               4.5210e+02         1452.1028         100000      0.0250          No
7               7.6572e+02         1765.7234         100000      0.0240          No
8               4.8064e+02         1480.6401         100000      0.0260          No
9               7.6644e+02         1766.4354         100000      0.0270          No
10              5.4308e+02         1543.0760         100000      0.0280          No
11              5.0322e+02         1503.2226         100000      0.0280          No
12              9.8678e+02         1986.7764         100000      0.0260          No
13              5.5328e+02         1553.2833         100000      0.0270          No
14              3.5205e+02         1352.0494         100000      0.0280          No
15              4.0156e+02         1401.5645         100000      0.0270          No
16              7.5160e+02         1751.6008         100000      0.0290          No
17              7.9918e+02         1799.1812         100000      0.0300          No
18              7.6566e+02         1765.6566         100000      0.0300          No
19              7.5939e+02         1759.3937         100000      0.0280          No
20              8.0452e+02         1804.5160         100000      0.0290          No
21              6.1869e+02         1618.6854         100000      0.0280          No
22              5.6624e+02         1566.2378         100000      0.0270          No
23              1.0754e+03         2075.3916         100000      0.0290          No
24              1.1251e+03         2125.1135         100000      0.0280          No
25              6.9113e+02         1691.1328         100000      0.0290          No
26              8.9550e+02         1895.5049         100000      0.0280          No
27              6.5223e+02         1652.2302         100000      0.0260          No
28              7.0662e+02         1706.6189         100000      0.0260          No
29              6.7628e+02         1676.2824         100000      0.0290          No
30              9.6343e+02         1963.4289         100000      0.0310          No
31              4.7623e+02         1476.2275         100000      0.0280          No
32              6.7168e+02         1671.6830         100000      0.0310          No
33              7.0207e+02         1702.0700         100000      0.0280          No
34              5.4694e+02         1546.9372         100000      0.0310          No
35              5.8669e+02         1586.6859         100000      0.0260          No
36              1.1015e+03         2101.4922         100000      0.0310          No
37              7.6439e+02         1764.3904         100000      0.0270          No
38              8.4131e+02         1841.3145         100000      0.0290          No
39              4.7938e+02         1479.3801         100000      0.0260          No
40              4.4455e+02         1444.5501         100000      0.0260          No
41              5.5540e+02         1555.4016         100000      0.0250          No
42              4.1667e+02         1416.6706         100000      0.0260          No
43              7.6205e+02         1762.0514         100000      0.0280          No
44              9.3427e+02         1934.2694         100000      0.0300          No
45              5.8854e+02         1588.5359         100000      0.0250          No
46              4.6135e+02         1461.3540         100000      0.0280          No
47              5.8102e+02         1581.0229         100000      0.0270          No
48              9.3499e+02         1934.9851         100000      0.0270          No
49              3.8736e+02         1387.3569         100000      0.0300          No
50              7.6776e+02         1767.7550         100000      0.0240          No
51              9.3409e+02         1934.0915         100000      0.0290          No
-------------------------------------------------------------------------------------
