Function F27 - HCLPSO-DC (D=10)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               3.922547e+02         3092.254708         100000         0.1110          No
2                 3.9192e+02           3091.9222         100000         0.0660          No
3                 3.9225e+02           3092.2547         100000         0.0610          No
4                 3.9379e+02           3093.7865         100000         0.0700          No
5                 3.9660e+02           3096.5954         100000         0.0640          No
6                 3.9023e+02           3090.2323         100000         0.0650          No
7                 3.9301e+02           3093.0053         100000         0.0650          No
8                 3.9722e+02           3097.2166         100000         0.0650          No
9                 3.9767e+02           3097.6663         100000         0.0650          No
10                3.9773e+02           3097.7327         100000         0.0670          No
11                3.9722e+02           3097.2166         100000         0.0640          No
12                3.8971e+02           3089.7114         100000         0.0670          No
13                3.8966e+02           3089.6604         100000         0.0660          No
14                3.9192e+02           3091.9222         100000         0.0650          No
15                3.9567e+02           3095.6704         100000         0.0630          No
16                3.9764e+02           3097.6357         100000         0.0660          No
17                3.9538e+02           3095.3772         100000         0.0640          No
18                3.9810e+02           3098.1002         100000         0.0710          No
19                3.9192e+02           3091.9222         100000         0.0820          No
20                3.9810e+02           3098.1002         100000         0.0620          No
21                3.9176e+02           3091.7617         100000         0.0650          No
22                3.9160e+02           3091.6007         100000         0.0630          No
23                3.9379e+02           3093.7884         100000         0.0650          No
24                3.9722e+02           3097.2166         100000         0.0650          No
25                3.9567e+02           3095.6704         100000         0.0630          No
26                3.9379e+02           3093.7865         100000         0.0650          No
27                3.9860e+02           3098.6033         100000         0.0600          No
28                3.9040e+02           3090.3966         100000         0.0660          No
29                3.9607e+02           3096.0699         100000         0.0630          No
30                3.9566e+02           3095.6584         100000         0.0610          No
31                3.9575e+02           3095.7465         100000         0.0650          No
32                3.9176e+02           3091.7617         100000         0.0650          No
33                3.9087e+02           3090.8670         100000         0.0630          No
34                3.9009e+02           3090.0901         100000         0.0630          No
35                3.9608e+02           3096.0769         100000         0.0630          No
36                3.9857e+02           3098.5691         100000         0.0640          No
37                3.9968e+02           3099.6846         100000         0.0600          No
38                3.9941e+02           3099.4065         100000         0.0610          No
39                3.9379e+02           3093.7865         100000         0.0640          No
40                3.9566e+02           3095.6584         100000         0.0620          No
41                3.9810e+02           3098.1002         100000         0.0610          No
42                3.9376e+02           3093.7625         100000         0.0640          No
43                3.9291e+02           3092.9144         100000         0.0640          No
44                3.9722e+02           3097.2166         100000         0.0640          No
45                3.9538e+02           3095.3772         100000         0.0620          No
46                3.9939e+02           3099.3861         100000         0.0640          No
47                3.9523e+02           3095.2299         100000         0.0640          No
48                3.9176e+02           3091.7615         100000         0.0650          No
49                3.9301e+02           3093.0053         100000         0.0640          No
50                3.9133e+02           3091.3312         100000         0.0650          No
51                3.9722e+02           3097.2166         100000         0.0640          No
----------------------------------------------------------------------------------------------------
