
========================================================================================================================
F22 - HCLPSO-DC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             1.035832e+02       2303.583199          21120      0.0160         Yes
2               1.0084e+02         2300.8397          17120      0.0110         Yes
3               1.0144e+02         2301.4424          21000      0.0130         Yes
4               1.0059e+02         2300.5931          21280      0.0140         Yes
5               1.0102e+02         2301.0194          20200      0.0130         Yes
6               1.0164e+02         2301.6407          18760      0.0130         Yes
7               1.0082e+02         2300.8165          22800      0.0150         Yes
8               1.0102e+02         2301.0178          18240      0.0120         Yes
9               1.0099e+02         2300.9853          19560      0.0130         Yes
10              1.0098e+02         2300.9751          20800      0.0130         Yes
11              1.0121e+02         2301.2102          19880      0.0130         Yes
12              1.0191e+02         2301.9139          20560      0.0130         Yes
13              1.0107e+02         2301.0719          22600      0.0140         Yes
14              1.0040e+02         2300.3997          20680      0.0130         Yes
15              1.0182e+02         2301.8241          22840      0.0150         Yes
16              1.0145e+02         2301.4525          21080      0.0140         Yes
17              1.0000e+02         2300.0000          19560      0.0130         Yes
18              1.0158e+02         2301.5763          19560      0.0140         Yes
19              1.0071e+02         2300.7119          19840      0.0130         Yes
20              1.0034e+02         2300.3449          20840      0.0130         Yes
21              1.0040e+02         2300.4021          18880      0.0120         Yes
22              1.0086e+02         2300.8630          17320      0.0110         Yes
23              1.0124e+02         2301.2400          20080      0.0130         Yes
24              1.0067e+02         2300.6692          17480      0.0120         Yes
25              1.0146e+02         2301.4576          20120      0.0130         Yes
26              1.0134e+02         2301.3415          21920      0.0140         Yes
27              1.0000e+02         2300.0000          23480      0.0150         Yes
28              1.0124e+02         2301.2393          17280      0.0110         Yes
29              1.0136e+02         2301.3628          20480      0.0130         Yes
30              1.0117e+02         2301.1675          18760      0.0120         Yes
31              1.0120e+02         2301.2039          17000      0.0110         Yes
32              1.0081e+02         2300.8070          20240      0.0130         Yes
33              1.0093e+02         2300.9293          19000      0.0120         Yes
34              1.0110e+02         2301.1012          21520      0.0140         Yes
35              1.0087e+02         2300.8695          18480      0.0120         Yes
36              1.0110e+02         2301.0999          18920      0.0120         Yes
37              1.0101e+02         2301.0080          20640      0.0130         Yes
38              1.0058e+02         2300.5816          22440      0.0140         Yes
39              1.0034e+02         2300.3449          19960      0.0130         Yes
40              1.0070e+02         2300.7014          20760      0.0130         Yes
41              1.0000e+02         2300.0000          20520      0.0130         Yes
42              1.0141e+02         2301.4122          18560      0.0120         Yes
43              1.0127e+02         2301.2675          18280      0.0120         Yes
44              1.0075e+02         2300.7489          19000      0.0120         Yes
45              1.0074e+02         2300.7396          19720      0.0130         Yes
46              1.0075e+02         2300.7489          17760      0.0110         Yes
47              1.0093e+02         2300.9286          20320      0.0130         Yes
48              1.0071e+02         2300.7119          19800      0.0130         Yes
49              1.0145e+02         2301.4539          17400      0.0110         Yes
50              1.0089e+02         2300.8905          19120      0.0120         Yes
51              1.0129e+02         2301.2866          20240      0.0130         Yes
-------------------------------------------------------------------------------------
