
========================================================================================================================
F22 - HCLPSO-OC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             1.287449e+03       3487.449126         100000      0.0590          No
2               1.0029e+02         2300.2878          20400      0.0130         Yes
3               1.0034e+02         2300.3444          17320      0.0110         Yes
4               1.0029e+02         2300.2864          15960      0.0100         Yes
5               1.0080e+02         2300.7955          21760      0.0140         Yes
6               1.0035e+02         2300.3461          16920      0.0120         Yes
7               1.0093e+02         2300.9254          19320      0.0130         Yes
8               1.0090e+02         2300.9007          19400      0.0130         Yes
9               1.0060e+02         2300.6032          20240      0.0130         Yes
10              1.0078e+02         2300.7806          15200      0.0100         Yes
11              1.0085e+02         2300.8491          17880      0.0110         Yes
12              1.0059e+02         2300.5873          16120      0.0100         Yes
13              1.0148e+02         2301.4781          19880      0.0130         Yes
14              1.0040e+02         2300.3989          19280      0.0120         Yes
15              1.0080e+02         2300.7991          17960      0.0120         Yes
16              1.0051e+02         2300.5069          18520      0.0120         Yes
17              1.0000e+02         2300.0000          18320      0.0120         Yes
18              1.0082e+02         2300.8164          18400      0.0120         Yes
19              1.0089e+02         2300.8871          17000      0.0110         Yes
20              1.0118e+02         2301.1836          16120      0.0110         Yes
21              1.0040e+02         2300.4021          20120      0.0140         Yes
22              1.0040e+02         2300.4021          18840      0.0120         Yes
23              1.0147e+02         2301.4711          19320      0.0120         Yes
24              1.0050e+02         2300.5030          19360      0.0130         Yes
25              1.0110e+02         2301.0999          18400      0.0120         Yes
26              1.0080e+02         2300.7971          17840      0.0120         Yes
27              1.0109e+02         2301.0893          19600      0.0130         Yes
28              1.0060e+02         2300.6019          17360      0.0110         Yes
29              1.0051e+02         2300.5069          18080      0.0130         Yes
30              1.0000e+02         2300.0000          18240      0.0120         Yes
31              1.0068e+02         2300.6813          17080      0.0110         Yes
32              1.0040e+02         2300.4026          16160      0.0110         Yes
33              1.0000e+02         2300.0000          17800      0.0110         Yes
34              1.0108e+02         2301.0770          19880      0.0130         Yes
35              1.0035e+02         2300.3532          18680      0.0120         Yes
36              1.0073e+02         2300.7283          15880      0.0100         Yes
37              1.0082e+02         2300.8177          18680      0.0120         Yes
38              1.0029e+02         2300.2878          17400      0.0110         Yes
39              1.0059e+02         2300.5900          19080      0.0120         Yes
40              1.0080e+02         2300.8007          19200      0.0120         Yes
41              1.0035e+02         2300.3479          17800      0.0110         Yes
42              1.0058e+02         2300.5839          19560      0.0130         Yes
43              1.0117e+02         2301.1707          15840      0.0100         Yes
44              1.0000e+02         2300.0000          19000      0.0120         Yes
45              1.0000e+02         2300.0000          17840      0.0110         Yes
46              1.0100e+02         2300.9959          17280      0.0110         Yes
47              1.0000e+02         2300.0000          15880      0.0100         Yes
48              1.0160e+02         2301.5962          19320      0.0120         Yes
49              1.0110e+02         2301.0977          16960      0.0110         Yes
50              1.0040e+02         2300.4026          18240      0.0130         Yes
51              1.0045e+02         2300.4518          19000      0.0120         Yes
-------------------------------------------------------------------------------------
