
========================================================================================================================
F9 - HCLPSO-OC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             1.136868e-13        900.000000          18680      0.0040         Yes
2               0.0000e+00          900.0000          16480      0.0030         Yes
3               0.0000e+00          900.0000          19880      0.0040         Yes
4               1.1369e-13          900.0000          20280      0.0040         Yes
5               0.0000e+00          900.0000          19640      0.0040         Yes
6               0.0000e+00          900.0000          17680      0.0030         Yes
7               1.1369e-13          900.0000          23200      0.0040         Yes
8               0.0000e+00          900.0000          19480      0.0040         Yes
9               0.0000e+00          900.0000          21680      0.0040         Yes
10              0.0000e+00          900.0000          24920      0.0050         Yes
11              0.0000e+00          900.0000          14720      0.0030         Yes
12              0.0000e+00          900.0000          17320      0.0030         Yes
13              0.0000e+00          900.0000          20000      0.0040         Yes
14              1.1369e-13          900.0000          18960      0.0040         Yes
15              1.1369e-13          900.0000          25640      0.0050         Yes
16              1.1369e-13          900.0000          19200      0.0040         Yes
17              0.0000e+00          900.0000          18120      0.0030         Yes
18              0.0000e+00          900.0000          19680      0.0040         Yes
19              1.1369e-13          900.0000          21080      0.0040         Yes
20              1.1369e-13          900.0000          20720      0.0040         Yes
21              0.0000e+00          900.0000          20760      0.0040         Yes
22              0.0000e+00          900.0000          19440      0.0040         Yes
23              0.0000e+00          900.0000          18560      0.0030         Yes
24              0.0000e+00          900.0000          22080      0.0040         Yes
25              0.0000e+00          900.0000          19960      0.0040         Yes
26              0.0000e+00          900.0000          17440      0.0030         Yes
27              1.1369e-13          900.0000          23080      0.0040         Yes
28              1.1369e-13          900.0000          16680      0.0030         Yes
29              1.1369e-13          900.0000          19520      0.0040         Yes
30              1.1369e-13          900.0000          23000      0.0040         Yes
31              0.0000e+00          900.0000          23040      0.0040         Yes
32              0.0000e+00          900.0000          18040      0.0030         Yes
33              0.0000e+00          900.0000          25280      0.0050         Yes
34              1.1369e-13          900.0000          22400      0.0040         Yes
35              1.1369e-13          900.0000          13000      0.0020         Yes
36              0.0000e+00          900.0000          17040      0.0030         Yes
37              0.0000e+00          900.0000          17600      0.0030         Yes
38              1.1369e-13          900.0000          21720      0.0040         Yes
39              0.0000e+00          900.0000          18120      0.0030         Yes
40              0.0000e+00          900.0000          18920      0.0030         Yes
41              0.0000e+00          900.0000          20000      0.0040         Yes
42              0.0000e+00          900.0000          18440      0.0030         Yes
43              0.0000e+00          900.0000          14280      0.0030         Yes
44              1.1369e-13          900.0000          18880      0.0030         Yes
45              1.1369e-13          900.0000          19040      0.0030         Yes
46              0.0000e+00          900.0000          20880      0.0040         Yes
47              0.0000e+00          900.0000          13480      0.0020         Yes
48              0.0000e+00          900.0000          20200      0.0040         Yes
49              0.0000e+00          900.0000          23680      0.0040         Yes
50              0.0000e+00          900.0000          16720      0.0030         Yes
51              0.0000e+00          900.0000          21840      0.0040         Yes
-------------------------------------------------------------------------------------
