
========================================================================================================================
F13 - HCLPSO-OC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             1.107264e+03       2407.263615         100000      0.0200          No
2               9.8979e+02         2289.7932         100000      0.0180          No
3               9.7498e+02         2274.9786         100000      0.0180          No
4               1.1375e+03         2437.4692         100000      0.0180          No
5               1.0097e+03         2309.6566         100000      0.0180          No
6               5.9957e+02         1899.5714         100000      0.0180          No
7               1.0977e+03         2397.6507         100000      0.0180          No
8               1.0158e+03         2315.7652         100000      0.0190          No
9               1.0113e+03         2311.3447         100000      0.0180          No
10              1.0255e+03         2325.5333         100000      0.0190          No
11              1.1186e+03         2418.6338         100000      0.0190          No
12              3.5267e+02         1652.6723         100000      0.0190          No
13              1.2192e+03         2519.1913         100000      0.0180          No
14              1.0096e+03         2309.6454         100000      0.0190          No
15              8.7789e+02         2177.8895         100000      0.0200          No
16              4.1889e+02         1718.8934         100000      0.0190          No
17              1.0743e+03         2374.3245         100000      0.0200          No
18              1.0210e+03         2320.9992         100000      0.0190          No
19              5.2894e+02         1828.9431         100000      0.0180          No
20              1.3971e+04        15271.1427         100000      0.0180          No
21              1.1395e+03         2439.5181         100000      0.0180          No
22              1.0094e+03         2309.3782         100000      0.0180          No
23              4.1851e+02         1718.5061         100000      0.0180          No
24              1.3519e+03         2651.9117         100000      0.0180          No
25              1.0605e+03         2360.4759         100000      0.0180          No
26              7.9697e+02         2096.9678         100000      0.0180          No
27              1.0113e+03         2311.3474         100000      0.0180          No
28              9.6119e+02         2261.1864         100000      0.0180          No
29              1.0116e+03         2311.6002         100000      0.0180          No
30              1.0111e+03         2311.1314         100000      0.0180          No
31              1.0999e+03         2399.9230         100000      0.0180          No
32              1.4829e+03         2782.9481         100000      0.0840          No
33              1.0207e+03         2320.6960         100000      0.0280          No
34              1.0504e+03         2350.3955         100000      0.0180          No
35              1.0131e+03         2313.1395         100000      0.0180          No
36              1.1666e+03         2466.6469         100000      0.0180          No
37              1.6352e+03         2935.2328         100000      0.0180          No
38              1.0800e+03         2380.0072         100000      0.0180          No
39              1.0080e+03         2308.0296         100000      0.0180          No
40              1.0119e+03         2311.8516         100000      0.0180          No
41              1.0094e+03         2309.4021         100000      0.0180          No
42              1.0129e+03         2312.8931         100000      0.0180          No
43              9.6488e+02         2264.8792         100000      0.0180          No
44              1.2295e+03         2529.5254         100000      0.0180          No
45              3.8049e+02         1680.4916         100000      0.0180          No
46              9.9698e+02         2296.9757         100000      0.0180          No
47              1.0057e+03         2305.6623         100000      0.0180          No
48              1.0043e+03         2304.3417         100000      0.0180          No
49              1.7607e+02         1476.0665         100000      0.0180          No
50              1.7169e+03         3016.9334         100000      0.0180          No
51              1.0936e+03         2393.6266         100000      0.0180          No
-------------------------------------------------------------------------------------
