
========================================================================================================================
F28 - HCLPSO-OC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             3.000000e+02       3100.000007         100000      0.0730          No
2               5.8375e+02         3383.7548         100000      0.0640          No
3               5.0505e+02         3305.0467         100000      0.0600          No
4               6.1182e+02         3411.8218         100000      0.0590          No
5               4.2390e+02         3223.9030         100000      0.0720          No
6               3.9684e+02         3196.8360         100000      0.0680          No
7               4.1855e+02         3218.5518         100000      0.0720          No
8               3.9657e+02         3196.5681         100000      0.0660          No
9               6.0269e+02         3402.6912         100000      0.0590          No
10              6.1182e+02         3411.8218         100000      0.0590          No
11              5.0505e+02         3305.0467         100000      0.0640          No
12              3.7030e+02         3170.3019         100000      0.0710          No
13              4.2484e+02         3224.8368         100000      0.0650          No
14              3.9684e+02         3196.8360         100000      0.0660          No
15              6.0269e+02         3402.6912         100000      0.0630          No
16              4.2368e+02         3223.6839         100000      0.0660          No
17              5.8867e+02         3388.6688         100000      0.0600          No
18              6.1189e+02         3411.8888         100000      0.0590          No
19              6.1182e+02         3411.8218         100000      0.0590          No
20              4.1275e+02         3212.7461         100000      0.0680          No
21              5.8375e+02         3383.7548         100000      0.0600          No
22              6.1189e+02         3411.8888         100000      0.0580          No
23              6.0269e+02         3402.6912         100000      0.0580          No
24              4.4473e+02         3244.7311         100000      0.0680          No
25              5.0505e+02         3305.0467         100000      0.0630          No
26              7.9782e+02         3597.8156         100000      0.0570          No
27              8.2527e+02         3625.2663         100000      0.0580          No
28              6.0269e+02         3402.6912         100000      0.0670          No
29              4.1275e+02         3212.7461         100000      0.0690          No
30              6.1189e+02         3411.8888         100000      0.0580          No
31              6.1189e+02         3411.8888         100000      0.0600          No
32              3.9657e+02         3196.5681         100000      0.0670          No
33              4.2406e+02         3224.0563         100000      0.0640          No
34              5.8375e+02         3383.7548         100000      0.0660          No
35              9.3181e+02         3731.8129         100000      0.0550          No
36              5.8375e+02         3383.7548         100000      0.0610          No
37              6.1202e+02         3412.0220         100000      0.0970          No
38              6.0294e+02         3402.9407         100000      0.0650          No
39              3.8282e+02         3182.8200         100000      0.0680          No
40              3.9657e+02         3196.5681         100000      0.0670          No
41              6.1205e+02         3412.0526         100000      0.0570          No
42              6.1182e+02         3411.8218         100000      0.0580          No
43              4.2945e+02         3229.4549         100000      0.0670          No
44              5.8373e+02         3383.7340         100000      0.0640          No
45              4.2368e+02         3223.6839         100000      0.0650          No
46              4.1855e+02         3218.5492         100000      0.0680          No
47              6.0269e+02         3402.6912         100000      0.0650          No
48              6.0269e+02         3402.6912         100000      0.0630          No
49              4.3397e+02         3233.9737         100000      0.0690          No
50              6.1205e+02         3412.0526         100000      0.0570          No
51              4.1573e+02         3215.7280         100000      0.0670          No
-------------------------------------------------------------------------------------
