
========================================================================================================================
F17 - HCLPSO-OC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             5.284240e+01       1752.842396          15320      0.0060         Yes
2               5.2062e+01         1752.0618          19360      0.0060         Yes
3               3.1496e+01         1731.4960          16040      0.0050         Yes
4               4.0897e+01         1740.8974          18160      0.0060         Yes
5               2.2864e+01         1722.8644          20160      0.0060         Yes
6               1.0994e+01         1710.9939          21760      0.0070         Yes
7               2.2426e+01         1722.4257          17280      0.0050         Yes
8               3.4688e+01         1734.6879          17360      0.0060         Yes
9               2.9369e+01         1729.3686          40120      0.0140         Yes
10              4.5630e+01         1745.6302          20960      0.0080         Yes
11              5.4614e+01         1754.6136          27800      0.0090         Yes
12              4.2227e+01         1742.2271          17480      0.0050         Yes
13              2.3571e+01         1723.5713          23920      0.0080         Yes
14              5.3982e+01         1753.9823          13600      0.0040         Yes
15              5.1979e+01         1751.9794          15040      0.0050         Yes
16              2.2394e+01         1722.3935          37400      0.0130         Yes
17              4.2108e+01         1742.1084          22200      0.0070         Yes
18              5.0869e+01         1750.8688          46080      0.0150         Yes
19              4.8944e+01         1748.9442          16800      0.0050         Yes
20              5.2529e+01         1752.5291          10480      0.0030         Yes
21              2.8092e+01         1728.0925          13000      0.0040         Yes
22              4.7367e+01         1747.3666          31640      0.0100         Yes
23              4.2806e+01         1742.8058          13960      0.0040         Yes
24              2.6061e+01         1726.0607          18760      0.0060         Yes
25              4.1976e+01         1741.9761          28480      0.0090         Yes
26              3.0496e+01         1730.4960          22960      0.0070         Yes
27              2.6340e+01         1726.3403           9480      0.0030         Yes
28              4.8872e+01         1748.8721          14320      0.0040         Yes
29              5.1596e+01         1751.5957          19360      0.0060         Yes
30              2.5010e+01         1725.0102          13000      0.0040         Yes
31              5.1011e+01         1751.0111          10720      0.0030         Yes
32              3.7920e+01         1737.9203          17920      0.0060         Yes
33              4.6046e+01         1746.0460          19280      0.0060         Yes
34              4.2163e+01         1742.1630          27200      0.0090         Yes
35              4.1055e+01         1741.0551          14080      0.0040         Yes
36              4.3281e+01         1743.2809          11440      0.0030         Yes
37              5.1090e+01         1751.0903          23120      0.0070         Yes
38              1.8846e+01         1718.8458          20640      0.0060         Yes
39              5.0762e+01         1750.7620          21800      0.0070         Yes
40              3.1462e+01         1731.4618          11720      0.0040         Yes
41              2.4589e+01         1724.5890          25080      0.0080         Yes
42              3.8805e+01         1738.8053           9920      0.0030         Yes
43              5.7989e+01         1757.9892          20640      0.0070         Yes
44              2.3090e+01         1723.0899          13840      0.0040         Yes
45              3.4284e+01         1734.2844          16040      0.0050         Yes
46              3.4648e+00         1703.4648          19280      0.0060         Yes
47              5.5756e+01         1755.7560          23840      0.0080         Yes
48              3.9991e+01         1739.9915          25680      0.0080         Yes
49              5.0670e+01         1750.6704          17960      0.0060         Yes
50              4.1990e+01         1741.9905          15480      0.0050         Yes
51              4.2502e+01         1742.5018          28600      0.0090         Yes
-------------------------------------------------------------------------------------
