
========================================================================================================================
F1 - HCLPSO-DC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             5.531975e+03       5631.975313         100000      0.0140          No
2               5.4520e+03         5552.0374         100000      0.0140          No
3               2.4875e+03         2587.5465         100000      0.0160          No
4               5.5320e+03         5631.9753         100000      0.0160          No
5               1.2547e+04        12646.9320         100000      0.0150          No
6               1.2534e+04        12634.4467         100000      0.0130          No
7               1.0816e+04        10915.5106         100000      0.0120          No
8               1.2521e+04        12621.0524         100000      0.0110          No
9               1.2510e+04        12610.0599         100000      0.0110          No
10              5.4728e+03         5572.8473         100000      0.0110          No
11              5.5320e+03         5631.9753         100000      0.0100          No
12              1.2537e+04        12637.2866         100000      0.0110          No
13              1.2641e+04        12740.8275         100000      0.0100          No
14              1.2517e+04        12617.2946         100000      0.0110          No
15              5.4808e+03         5580.8079         100000      0.0110          No
16              1.2514e+04        12613.6118         100000      0.0110          No
17              7.0058e+07     70058020.7959         100000      0.0100          No
18              5.5320e+03         5631.9753         100000      0.0100          No
19              1.2641e+04        12740.8275         100000      0.0100          No
20              1.2537e+04        12637.3544         100000      0.0110          No
21              1.2641e+04        12740.8275         100000      0.0100          No
22              1.2549e+04        12649.1855         100000      0.0110          No
23              1.2641e+04        12740.8275         100000      0.0100          No
24              1.2438e+04        12538.1230         100000      0.0110          No
25              1.2641e+04        12740.8275         100000      0.0100          No
26              1.2518e+04        12618.2006         100000      0.0110          No
27              1.2534e+04        12633.8027         100000      0.0110          No
28              5.4804e+03         5580.3923         100000      0.0110          No
29              5.5320e+03         5631.9753         100000      0.0110          No
30              1.2531e+04        12631.0935         100000      0.0110          No
31              1.2641e+04        12740.8275         100000      0.0110          No
32              1.2437e+04        12536.9640         100000      0.0110          No
33              1.2641e+04        12740.8275         100000      0.0120          No
34              1.2523e+04        12623.0227         100000      0.0120          No
35              1.2538e+04        12638.1969         100000      0.0120          No
36              1.2641e+04        12740.8275         100000      0.0110          No
37              1.2507e+04        12606.9580         100000      0.0110          No
38              1.2641e+04        12740.8275         100000      0.0100          No
39              1.2512e+04        12612.1936         100000      0.0110          No
40              1.1837e+04        11937.4734         100000      0.0110          No
41              1.2542e+04        12641.8851         100000      0.0110          No
42              1.2546e+04        12646.0049         100000      0.0110          No
43              4.0705e+03         4170.4535         100000      0.0110          No
44              5.4832e+03         5583.1523         100000      0.0110          No
45              1.2508e+04        12608.4869         100000      0.0110          No
46              1.2525e+04        12624.5381         100000      0.0110          No
47              1.2534e+04        12634.2515         100000      0.0110          No
48              1.2514e+04        12614.1364         100000      0.0110          No
49              1.2597e+04        12696.9837         100000      0.0110          No
50              1.2516e+04        12615.8135         100000      0.0110          No
51              1.2318e+04        12418.4333         100000      0.0110          No
-------------------------------------------------------------------------------------
