Function F3 - HCLPSO-OC (D=10)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               2.842171e-13          300.000000          55720         0.0080         Yes
2                 4.5475e-13            300.0000          62000         0.0070         Yes
3                 2.2169e-12            300.0000          61520         0.0070         Yes
4                 5.1159e-13            300.0000          58840         0.0070         Yes
5                 8.5265e-13            300.0000          60840         0.0070         Yes
6                 5.6843e-14            300.0000          58640         0.0070         Yes
7                 1.5348e-12            300.0000          61200         0.0070         Yes
8                 1.1369e-12            300.0000          64000         0.0080         Yes
9                 2.2737e-13            300.0000          66480         0.0080         Yes
10                1.5348e-12            300.0000          64120         0.0080         Yes
11                3.4106e-13            300.0000          58960         0.0070         Yes
12                1.3642e-12            300.0000          63040         0.0080         Yes
13                5.1159e-13            300.0000          64200         0.0080         Yes
14                2.2737e-12            300.0000          51720         0.0060         Yes
15                3.4106e-13            300.0000          51640         0.0060         Yes
16                5.6843e-13            300.0000          62760         0.0080         Yes
17                2.8422e-13            300.0000          63120         0.0080         Yes
18                4.5475e-13            300.0000          64160         0.0080         Yes
19                7.3896e-13            300.0000          64640         0.0080         Yes
20                1.5348e-12            300.0000          63400         0.0080         Yes
21                4.5475e-13            300.0000          58760         0.0070         Yes
22                2.8422e-13            300.0000          61880         0.0080         Yes
23                1.2506e-12            300.0000          64200         0.0080         Yes
24                1.6485e-12            300.0000          62640         0.0080         Yes
25                7.0486e-12            300.0000          63320         0.0080         Yes
26                6.8212e-13            300.0000          63640         0.0080         Yes
27                1.6485e-12            300.0000          64280         0.0080         Yes
28                6.8212e-13            300.0000          57640         0.0070         Yes
29                4.9454e-12            300.0000          60320         0.0070         Yes
30                4.5475e-13            300.0000          61320         0.0070         Yes
31                2.8422e-13            300.0000          59280         0.0070         Yes
32                8.5265e-13            300.0000          66120         0.0080         Yes
33                9.0949e-13            300.0000          62800         0.0070         Yes
34                1.0232e-12            300.0000          61200         0.0070         Yes
35                3.4106e-13            300.0000          61040         0.0070         Yes
36                1.1369e-13            300.0000          64160         0.0080         Yes
37                3.9790e-13            300.0000          62560         0.0070         Yes
38                1.0800e-12            300.0000          61760         0.0070         Yes
39                7.9581e-13            300.0000          62680         0.0070         Yes
40                7.3896e-13            300.0000          53640         0.0060         Yes
41                3.9790e-13            300.0000          63600         0.0080         Yes
42                1.3074e-12            300.0000          51400         0.0060         Yes
43                9.6634e-13            300.0000          61080         0.0070         Yes
44                3.4106e-13            300.0000          61600         0.0070         Yes
45                6.2528e-13            300.0000          62400         0.0070         Yes
46                9.0949e-13            300.0000          57360         0.0070         Yes
47                5.1159e-13            300.0000          62600         0.0070         Yes
48                6.2528e-13            300.0000          64720         0.0080         Yes
49                1.1937e-12            300.0000          63320         0.0080         Yes
50                9.0949e-13            300.0000          61240         0.0070         Yes
51                1.2506e-12            300.0000          60120         0.0070         Yes
----------------------------------------------------------------------------------------------------
