
========================================================================================================================
F4 - HCLPSO-OC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             5.505453e-01        400.550545           8000      0.0010         Yes
2               5.4792e-01          400.5479           4480      0.0000         Yes
3               6.6954e-01          400.6695          11200      0.0010         Yes
4               6.1974e-01          400.6197          11080      0.0010         Yes
5               6.2334e-01          400.6233          13680      0.0010         Yes
6               4.3246e-01          400.4325          10280      0.0010         Yes
7               5.7295e-01          400.5730          11040      0.0010         Yes
8               8.3034e+00          408.3034          48160      0.0050         Yes
9               8.3034e+00          408.3034          12560      0.0010         Yes
10              5.1401e-01          400.5140          12400      0.0010         Yes
11              7.5106e-01          400.7511          10240      0.0010         Yes
12              1.2944e+00          401.2944          13320      0.0010         Yes
13              8.3034e+00          408.3034          11800      0.0010         Yes
14              9.3782e-01          400.9378          11080      0.0010         Yes
15              1.0493e+00          401.0493          14720      0.0010         Yes
16              5.6307e-01          400.5631          11720      0.0010         Yes
17              8.5911e-01          400.8591          13520      0.0010         Yes
18              8.3034e+00          408.3034           8920      0.0010         Yes
19              2.5782e-01          400.2578          15840      0.0010         Yes
20              6.0944e-01          400.6094           9760      0.0010         Yes
21              6.5362e-01          400.6536          10200      0.0010         Yes
22              6.2601e-01          400.6260           9560      0.0010         Yes
23              6.4058e-01          400.6406           9000      0.0010         Yes
24              6.4056e-01          400.6406           9280      0.0010         Yes
25              7.7125e-01          400.7712          10160      0.0010         Yes
26              7.1798e-01          400.7180          13240      0.0010         Yes
27              4.6798e-01          400.4680          11400      0.0010         Yes
28              7.6217e-01          400.7622          18640      0.0020         Yes
29              4.1929e-01          400.4193           9960      0.0010         Yes
30              6.4726e-01          400.6473          11080      0.0010         Yes
31              1.1626e+00          401.1626          14640      0.0010         Yes
32              7.2896e-01          400.7290           8400      0.0010         Yes
33              8.1443e-01          400.8144          13080      0.0010         Yes
34              7.9447e-01          400.7945           9360      0.0010         Yes
35              7.4936e-01          400.7494           7680      0.0000         Yes
36              8.8852e-01          400.8885          11080      0.0010         Yes
37              5.4225e-01          400.5423          10400      0.0010         Yes
38              1.0455e+00          401.0455           9160      0.0010         Yes
39              5.7099e-01          400.5710          10800      0.0010         Yes
40              7.5015e-01          400.7501           8160      0.0000         Yes
41              6.5331e-01          400.6533          10600      0.0010         Yes
42              1.1537e+00          401.1537          11840      0.0010         Yes
43              5.8382e-01          400.5838          11200      0.0010         Yes
44              7.8863e-01          400.7886          12520      0.0010         Yes
45              8.3034e+00          408.3034          67560      0.0080         Yes
46              8.3024e-01          400.8302          18320      0.0020         Yes
47              8.3034e+00          408.3034           8200      0.0000         Yes
48              5.0802e-01          400.5080           9800      0.0010         Yes
49              4.9544e-01          400.4954          10840      0.0010         Yes
50              5.8299e-01          400.5830           8120      0.0000         Yes
51              5.0252e-01          400.5025          14240      0.0010         Yes
-------------------------------------------------------------------------------------
