
========================================================================================================================
F16 - HCLPSO-DC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             1.723880e+01       1617.238795          29680      0.0060         Yes
2               1.3175e+01         1613.1750          30200      0.0060         Yes
3               1.2492e+01         1612.4919          19080      0.0030         Yes
4               1.5203e+02         1752.0315         100000      0.0210          No
5               4.4193e+01         1644.1931          53520      0.0100         Yes
6               1.2654e+01         1612.6537          20400      0.0040         Yes
7               1.2309e+01         1612.3091          17320      0.0030         Yes
8               7.4507e+01         1674.5074          42600      0.0080         Yes
9               1.0521e+01         1610.5214           7840      0.0010         Yes
10              5.5743e+01         1655.7427          16480      0.0030         Yes
11              2.3476e+01         1623.4763          43600      0.0090         Yes
12              1.4733e+02         1747.3321         100000      0.0220          No
13              1.2494e+01         1612.4945          26680      0.0050         Yes
14              1.9403e+02         1794.0349         100000      0.0220          No
15              1.2850e+01         1612.8497          15080      0.0030         Yes
16              1.2701e+01         1612.7014          26960      0.0060         Yes
17              6.7004e+01         1667.0039          67960      0.0130         Yes
18              1.7444e+00         1601.7444          23200      0.0040         Yes
19              3.4800e+01         1634.7997          37160      0.0070         Yes
20              1.7657e+01         1617.6569          12800      0.0020         Yes
21              1.2732e+01         1612.7325          26120      0.0050         Yes
22              1.2487e+01         1612.4871          21480      0.0040         Yes
23              1.4781e+02         1747.8149         100000      0.0210          No
24              5.6182e+01         1656.1821          21800      0.0040         Yes
25              1.2588e+01         1612.5877          21720      0.0040         Yes
26              1.7164e+01         1617.1643          13040      0.0020         Yes
27              1.2873e+01         1612.8729          12840      0.0020         Yes
28              1.2556e+01         1612.5558          15520      0.0030         Yes
29              1.4028e+00         1601.4028          12520      0.0020         Yes
30              6.7445e+01         1667.4447          46840      0.0090         Yes
31              1.2497e+01         1612.4974          25720      0.0050         Yes
32              1.2670e+01         1612.6702          56640      0.0110         Yes
33              5.6226e+01         1656.2260          18280      0.0030         Yes
34              9.4050e+01         1694.0503         100000      0.0200          No
35              6.6981e+01         1666.9814          29000      0.0050         Yes
36              3.9449e+01         1639.4495          47480      0.0090         Yes
37              1.8843e+00         1601.8843          19320      0.0040         Yes
38              1.1498e+01         1611.4980          27560      0.0050         Yes
39              6.6983e+01         1666.9826          34200      0.0060         Yes
40              1.2450e+01         1612.4499          15840      0.0030         Yes
41              1.2520e+01         1612.5203          29200      0.0050         Yes
42              1.2471e+01         1612.4715          21640      0.0040         Yes
43              3.9113e+01         1639.1129          30200      0.0060         Yes
44              1.7428e+01         1617.4276          52480      0.0100         Yes
45              1.7263e+02         1772.6281         100000      0.0200          No
46              1.7649e+01         1617.6491          13640      0.0020         Yes
47              7.4722e+01         1674.7219          56040      0.0100         Yes
48              1.3466e+01         1613.4664          27400      0.0050         Yes
49              2.1806e+01         1621.8056          15920      0.0030         Yes
50              1.2468e+01         1612.4676          25120      0.0050         Yes
51              1.2471e+01         1612.4708          28840      0.0050         Yes
-------------------------------------------------------------------------------------
