Function F22 - HCLPSO-DC (D=10)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               1.008912e+02         2300.891209          19680         0.0160         Yes
2                 1.0035e+02           2300.3474          20120         0.0140         Yes
3                 1.0105e+02           2301.0490          19120         0.0170         Yes
4                 1.0064e+02           2300.6419          18280         0.0120         Yes
5                 1.0064e+02           2300.6392          18560         0.0140         Yes
6                 1.0401e+02           2304.0083          18760         0.0140         Yes
7                 1.0224e+02           2302.2368          20480         0.0130         Yes
8                 1.0094e+02           2300.9378          23440         0.0150         Yes
9                 1.0080e+02           2300.7991          24040         0.0150         Yes
10                1.0108e+02           2301.0832          20960         0.0140         Yes
11                1.0154e+02           2301.5419          20280         0.0130         Yes
12                1.0000e+02           2300.0000          19200         0.0120         Yes
13                1.0101e+02           2301.0111          19600         0.0130         Yes
14                1.0181e+02           2301.8055          17240         0.0110         Yes
15                1.0125e+02           2301.2525          18080         0.0120         Yes
16                1.0040e+02           2300.4026          21520         0.0140         Yes
17                1.0120e+02           2301.2048          20920         0.0140         Yes
18                1.0068e+02           2300.6842          22240         0.0150         Yes
19                1.0058e+02           2300.5839          18280         0.0120         Yes
20                1.0179e+02           2301.7940          21480         0.0140         Yes
21                1.0112e+02           2301.1190          18680         0.0120         Yes
22                1.0068e+02           2300.6758          19720         0.0130         Yes
23                1.0076e+02           2300.7638          16200         0.0100         Yes
24                1.0107e+02           2301.0735          21400         0.0140         Yes
25                1.0094e+02           2300.9397          21000         0.0130         Yes
26                1.0118e+02           2301.1791          17920         0.0120         Yes
27                1.0134e+02           2301.3424          19000         0.0120         Yes
28                1.0088e+02           2300.8832          18760         0.0120         Yes
29                1.0085e+02           2300.8512          19080         0.0120         Yes
30                1.0112e+02           2301.1235          20880         0.0130         Yes
31                1.0129e+02           2301.2875          21920         0.0140         Yes
32                1.0090e+02           2300.8974          22480         0.0140         Yes
33                1.0097e+02           2300.9735          20160         0.0130         Yes
34                1.0118e+02           2301.1815          19760         0.0130         Yes
35                1.0040e+02           2300.3988          19040         0.0120         Yes
36                1.0281e+02           2302.8057          22680         0.0140         Yes
37                1.0093e+02           2300.9286          21800         0.0140         Yes
38                1.0114e+02           2301.1352          17400         0.0110         Yes
39                1.0034e+02           2300.3444          20800         0.0130         Yes
40                1.0029e+02           2300.2902          19360         0.0130         Yes
41                1.0161e+02           2301.6108          21360         0.0140         Yes
42                1.0082e+02           2300.8168          20240         0.0130         Yes
43                1.0124e+02           2301.2429          21120         0.0140         Yes
44                1.0045e+02           2300.4472          21880         0.0140         Yes
45                1.0067e+02           2300.6748          18400         0.0120         Yes
46                1.0050e+02           2300.4985          18720         0.0120         Yes
47                1.0063e+02           2300.6266          21440         0.0140         Yes
48                1.0040e+02           2300.4021          21480         0.0140         Yes
49                1.0094e+02           2300.9390          21840         0.0140         Yes
50                1.0000e+02           2300.0000          20640         0.0130         Yes
51                1.0082e+02           2300.8198          18480         0.0120         Yes
----------------------------------------------------------------------------------------------------
