Function F29 - HCLPSO-OC (D=10)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               3.393534e+02         3239.353432         100000         0.0720          No
2                 2.5510e+02           3155.1023         100000         0.0670          No
3                 2.4138e+02           3141.3782         100000         0.0660          No
4                 2.5752e+02           3157.5213         100000         0.0640          No
5                 2.5676e+02           3156.7557         100000         0.0720          No
6                 2.7607e+02           3176.0693         100000         0.0690          No
7                 2.6747e+02           3167.4706         100000         0.0680          No
8                 2.6439e+02           3164.3925         100000         0.0660          No
9                 2.5408e+02           3154.0759         100000         0.0650          No
10                2.6585e+02           3165.8508         100000         0.0670          No
11                2.4301e+02           3143.0146         100000         0.0650          No
12                2.3717e+02           3137.1730         100000         0.0680          No
13                2.6020e+02           3160.1956         100000         0.0670          No
14                2.4675e+02           3146.7513         100000         0.0700          No
15                2.3657e+02           3136.5750         100000         0.0660          No
16                2.3551e+02           3135.5075         100000         0.0700          No
17                3.1311e+02           3213.1130         100000         0.0690          No
18                2.6932e+02           3169.3247         100000         0.0670          No
19                2.5439e+02           3154.3899         100000         0.0680          No
20                2.6202e+02           3162.0152         100000         0.0710          No
21                2.5404e+02           3154.0389         100000         0.0690          No
22                2.5381e+02           3153.8074         100000         0.0650          No
23                2.3924e+02           3139.2416         100000         0.0650          No
24                3.0509e+02           3205.0894         100000         0.0650          No
25                2.5743e+02           3157.4315         100000         0.0660          No
26                2.5472e+02           3154.7241         100000         0.0680          No
27                2.5057e+02           3150.5693         100000         0.0660          No
28                2.5906e+02           3159.0628         100000         0.0690          No
29                2.5427e+02           3154.2747         100000         0.0700          No
30                2.5212e+02           3152.1156         100000         0.0730          No
31                2.9483e+02           3194.8261         100000         0.0760          No
32                2.7129e+02           3171.2884         100000         0.0760          No
33                2.4840e+02           3148.4040         100000         0.0710          No
34                2.8511e+02           3185.1077         100000         0.0650          No
35                2.5604e+02           3156.0354         100000         0.0660          No
36                2.4101e+02           3141.0070         100000         0.0640          No
37                3.0693e+02           3206.9289         100000         0.0680          No
38                2.4747e+02           3147.4652         100000         0.0640          No
39                2.5541e+02           3155.4077         100000         0.0670          No
40                2.6426e+02           3164.2612         100000         0.0710          No
41                2.4055e+02           3140.5523         100000         0.0680          No
42                2.3562e+02           3135.6236         100000         0.0670          No
43                2.6494e+02           3164.9440         100000         0.0680          No
44                2.4822e+02           3148.2250         100000         0.0710          No
45                2.4055e+02           3140.5536         100000         0.0710          No
46                2.4589e+02           3145.8862         100000         0.0690          No
47                3.1227e+02           3212.2706         100000         0.0690          No
48                2.5721e+02           3157.2141         100000         0.0700          No
49                2.5495e+02           3154.9520         100000         0.0680          No
50                2.3932e+02           3139.3157         100000         0.0650          No
51                2.6651e+02           3166.5074         100000         0.0670          No
----------------------------------------------------------------------------------------------------
