
========================================================================================================================
F26 - HCLPSO-OC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             3.824219e+02       2982.421859         100000      0.0800          No
2               3.9789e+02         2997.8886         100000      0.1760          No
3               3.8247e+02         2982.4655         100000      0.0810          No
4               3.7573e+02         2975.7348         100000      0.0780          No
5               3.7573e+02         2975.7348         100000      0.1270          No
6               5.1267e+02         3112.6730         100000      0.1250          No
7               3.7577e+02         2975.7677         100000      0.1000          No
8               3.7577e+02         2975.7677         100000      0.0770          No
9               3.8351e+02         2983.5124         100000      0.0760          No
10              3.8351e+02         2983.5124         100000      0.0760          No
11              1.2945e+03         3894.4535         100000      0.0850          No
12              4.0380e+02         3003.8000         100000      0.0760          No
13              3.9789e+02         2997.8886         100000      0.1190          No
14              3.8351e+02         2983.5124         100000      0.1030          No
15              3.7573e+02         2975.7348         100000      0.0770          No
16              3.5422e+02         2954.2241         100000      0.0790          No
17              4.0257e+02         3002.5743         100000      0.0750          No
18              3.8267e+02         2982.6668         100000      0.0750          No
19              3.7573e+02         2975.7348         100000      0.0780          No
20              3.8247e+02         2982.4655         100000      0.0740          No
21              3.9789e+02         2997.8886         100000      0.0740          No
22              3.9578e+02         2995.7843         100000      0.0950          No
23              3.8247e+02         2982.4655         100000      0.0920          No
24              3.9789e+02         2997.8886         100000      0.0930          No
25              4.0304e+02         3003.0434         100000      0.0840          No
26              3.9789e+02         2997.8886         100000      0.0800          No
27              3.9789e+02         2997.8886         100000      0.0740          No
28              3.8242e+02         2982.4219         100000      0.0740          No
29              3.9044e+02         2990.4360         100000      0.0760          No
30              3.7573e+02         2975.7348         100000      0.0760          No
31              3.9789e+02         2997.8886         100000      0.0760          No
32              3.7573e+02         2975.7348         100000      0.0820          No
33              3.9789e+02         2997.8886         100000      0.0730          No
34              5.6144e+02         3161.4430         100000      0.0740          No
35              4.0304e+02         3003.0434         100000      0.0720          No
36              3.8351e+02         2983.5124         100000      0.0770          No
37              3.8808e+02         2988.0815         100000      0.0770          No
38              3.7573e+02         2975.7348         100000      0.0760          No
39              4.0304e+02         3003.0434         100000      0.0720          No
40              1.2860e+03         3885.9653         100000      0.0850          No
41              4.0118e+02         3001.1770         100000      0.0760          No
42              1.2944e+03         3894.4041         100000      0.0840          No
43              3.8351e+02         2983.5124         100000      0.0770          No
44              3.7573e+02         2975.7348         100000      0.0740          No
45              3.9789e+02         2997.8886         100000      0.0750          No
46              3.9949e+02         2999.4869         100000      0.0780          No
47              3.4715e+02         2947.1494         100000      0.0790          No
48              3.9914e+02         2999.1351         100000      0.0760          No
49              3.9789e+02         2997.8886         100000      0.0760          No
50              3.8267e+02         2982.6668         100000      0.0720          No
51              4.0877e+02         3008.7743         100000      0.0730          No
-------------------------------------------------------------------------------------
