
========================================================================================================================
F14 - HCLPSO-DC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             1.140095e+02       1514.009534         100000      0.0220          No
2               1.9875e+03         3387.4742         100000      0.0220          No
3               9.8926e+01         1498.9263         100000      0.0210          No
4               1.1097e+02         1510.9662         100000      0.0210          No
5               6.3632e+01         1463.6324          93560      0.0200         Yes
6               1.5069e+02         1550.6902         100000      0.0220          No
7               1.7845e+02         1578.4539         100000      0.0210          No
8               8.9875e+02         2298.7512         100000      0.0210          No
9               8.3377e+01         1483.3768          95200      0.0200         Yes
10              1.5620e+02         1556.1965         100000      0.0220          No
11              9.8246e+02         2382.4640         100000      0.0210          No
12              2.0952e+03         3495.2166         100000      0.0230          No
13              2.0395e+03         3439.4583         100000      0.0230          No
14              8.9516e+01         1489.5163         100000      0.0230          No
15              6.8833e+02         2088.3346         100000      0.0220          No
16              7.4000e+01         1474.0002         100000      0.0220          No
17              8.9213e+02         2292.1281         100000      0.0220          No
18              1.2365e+02         1523.6464         100000      0.0210          No
19              1.0434e+02         1504.3396         100000      0.0210          No
20              9.0531e+02         2305.3112         100000      0.0210          No
21              1.5365e+03         2936.4916         100000      0.0210          No
22              1.1906e+03         2590.5662         100000      0.0210          No
23              7.8263e+01         1478.2631         100000      0.0210          No
24              2.0750e+03         3474.9579         100000      0.0210          No
25              2.0560e+03         3456.0186         100000      0.0220          No
26              7.8483e+01         1478.4829         100000      0.0210          No
27              1.5374e+02         1553.7352         100000      0.0220          No
28              2.1150e+03         3514.9671         100000      0.0210          No
29              2.1451e+03         3545.0616         100000      0.0210          No
30              2.0816e+02         1608.1563         100000      0.0220          No
31              2.1648e+03         3564.7832         100000      0.0210          No
32              2.0445e+03         3444.4741         100000      0.0210          No
33              4.4251e+02         1842.5117         100000      0.0220          No
34              2.0234e+03         3423.3502         100000      0.0210          No
35              1.7234e+02         1572.3394         100000      0.0210          No
36              2.8341e+02         1683.4090         100000      0.0220          No
37              2.0491e+03         3449.0820         100000      0.0210          No
38              8.0586e+01         1480.5858         100000      0.0210          No
39              1.5619e+02         1556.1892         100000      0.0220          No
40              1.1406e+03         2540.5600          94040      0.0200         Yes
41              2.8329e+03         4232.8702         100000      0.0210          No
42              2.3743e+02         1637.4326         100000      0.0220          No
43              5.0166e+02         1901.6594         100000      0.0210          No
44              4.2938e+02         1829.3829         100000      0.0210          No
45              2.0913e+03         3491.2909         100000      0.0210          No
46              9.0366e+01         1490.3658         100000      0.0210          No
47              9.1648e+02         2316.4796         100000      0.0210          No
48              2.0854e+03         3485.4035         100000      0.0210          No
49              1.0752e+02         1507.5240         100000      0.0210          No
50              1.2533e+02         1525.3319          60960      0.0120         Yes
51              2.0875e+03         3487.5010         100000      0.0220          No
-------------------------------------------------------------------------------------
