
========================================================================================================================
F29 - HCLPSO-DC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             3.030368e+02       3203.036765         100000      0.0650          No
2               2.3325e+02         3133.2533         100000      0.0610          No
3               2.3836e+02         3138.3622         100000      0.0600          No
4               2.8862e+02         3188.6185         100000      0.0610          No
5               3.3192e+02         3231.9154         100000      0.0650          No
6               2.8378e+02         3183.7801         100000      0.0630          No
7               2.5280e+02         3152.7962         100000      0.0610          No
8               2.4553e+02         3145.5277         100000      0.0610          No
9               2.5526e+02         3155.2595         100000      0.0620          No
10              2.7650e+02         3176.4973         100000      0.0840          No
11              2.9356e+02         3193.5610         100000      0.1030          No
12              2.5495e+02         3154.9468         100000      0.0630          No
13              2.5837e+02         3158.3731         100000      0.0640          No
14              2.5412e+02         3154.1230         100000      0.0620          No
15              2.9221e+02         3192.2134         100000      0.0630          No
16              2.5611e+02         3156.1091         100000      0.0620          No
17              2.4476e+02         3144.7567         100000      0.0620          No
18              2.5573e+02         3155.7276         100000      0.0610          No
19              2.3653e+02         3136.5330         100000      0.0620          No
20              2.7814e+02         3178.1415         100000      0.0620          No
21              2.3981e+02         3139.8095         100000      0.0630          No
22              2.4024e+02         3140.2361         100000      0.0610          No
23              2.6373e+02         3163.7275         100000      0.0620          No
24              2.7119e+02         3171.1901         100000      0.0620          No
25              2.4006e+02         3140.0624         100000      0.0610          No
26              3.0120e+02         3201.2048         100000      0.0620          No
27              2.3390e+02         3133.8981         100000      0.0610          No
28              2.8682e+02         3186.8165         100000      0.0640          No
29              2.6502e+02         3165.0229         100000      0.0610          No
30              2.6354e+02         3163.5427         100000      0.0610          No
31              2.3443e+02         3134.4287         100000      0.0610          No
32              2.7098e+02         3170.9834         100000      0.0620          No
33              2.3617e+02         3136.1675         100000      0.0610          No
34              2.5666e+02         3156.6581         100000      0.0600          No
35              3.0030e+02         3200.3025         100000      0.0620          No
36              3.1350e+02         3213.5050         100000      0.0630          No
37              2.7877e+02         3178.7740         100000      0.0610          No
38              2.8676e+02         3186.7616         100000      0.0620          No
39              2.8963e+02         3189.6304         100000      0.0630          No
40              2.3975e+02         3139.7518         100000      0.0610          No
41              2.7241e+02         3172.4129         100000      0.0610          No
42              2.5855e+02         3158.5514         100000      0.0610          No
43              2.3963e+02         3139.6322         100000      0.0600          No
44              2.4634e+02         3146.3428         100000      0.0600          No
45              2.6461e+02         3164.6067         100000      0.0620          No
46              2.9814e+02         3198.1383         100000      0.0630          No
47              2.4234e+02         3142.3381         100000      0.0620          No
48              2.4626e+02         3146.2639         100000      0.0600          No
49              2.3624e+02         3136.2391         100000      0.0620          No
50              2.6567e+02         3165.6716         100000      0.0620          No
51              2.6976e+02         3169.7561         100000      0.0620          No
-------------------------------------------------------------------------------------
