Function F4 - HCLPSO-OC (D=10)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               6.147372e-01          400.614737          12600         0.0020         Yes
2                 4.4185e-01            400.4419           7720         0.0000         Yes
3                 8.3034e+00            408.3034          22120         0.0020         Yes
4                 5.9965e-01            400.5996           9800         0.0010         Yes
5                 5.8725e-01            400.5873           9560         0.0010         Yes
6                 8.3034e+00            408.3034          11960         0.0010         Yes
7                 8.3864e-01            400.8386          16400         0.0010         Yes
8                 5.2222e-01            400.5222          22240         0.0020         Yes
9                 5.3425e-01            400.5343          10920         0.0010         Yes
10                4.1487e-01            400.4149          10040         0.0010         Yes
11                3.7539e+00            403.7539          34120         0.0040         Yes
12                9.8284e-01            400.9828          11560         0.0010         Yes
13                8.0224e-01            400.8022          20360         0.0020         Yes
14                5.9031e-01            400.5903          10200         0.0010         Yes
15                4.8162e-01            400.4816          10760         0.0010         Yes
16                8.3034e+00            408.3034          12800         0.0010         Yes
17                7.0360e-01            400.7036           9520         0.0010         Yes
18                6.8258e-01            400.6826           9040         0.0010         Yes
19                1.0209e+00            401.0209          14600         0.0010         Yes
20                6.0019e-01            400.6002          14520         0.0010         Yes
21                6.9666e-01            400.6967          13960         0.0010         Yes
22                7.1365e-01            400.7136          12040         0.0010         Yes
23                6.3843e-01            400.6384          10320         0.0010         Yes
24                5.9372e-01            400.5937          11120         0.0010         Yes
25                1.1332e+01            411.3318          11720         0.0010         Yes
26                4.7481e-01            400.4748          13760         0.0010         Yes
27                8.3034e+00            408.3034           9920         0.0010         Yes
28                6.4655e-01            400.6466           8520         0.0010         Yes
29                7.6998e-01            400.7700           9440         0.0010         Yes
30                5.6358e-01            400.5636          13520         0.0010         Yes
31                1.1332e+01            411.3318           9560         0.0010         Yes
32                9.0438e-01            400.9044          11360         0.0010         Yes
33                9.2311e-01            400.9231           8760         0.0010         Yes
34                8.1827e-01            400.8183           9960         0.0010         Yes
35                6.9660e-01            400.6966          10080         0.0010         Yes
36                1.2385e+00            401.2385          16240         0.0010         Yes
37                2.7860e+00            402.7860          11600         0.0010         Yes
38                1.6220e+00            401.6220           9480         0.0010         Yes
39                7.3872e-01            400.7387          10360         0.0010         Yes
40                6.9400e-01            400.6940           9400         0.0010         Yes
41                5.1433e-01            400.5143          12680         0.0010         Yes
42                1.2511e+00            401.2511           7920         0.0000         Yes
43                3.5028e+01            435.0282         100000         0.0130          No
44                6.0282e-01            400.6028          14080         0.0010         Yes
45                8.8513e-01            400.8851          10280         0.0010         Yes
46                5.8446e-01            400.5845           9800         0.0010         Yes
47                8.3034e+00            408.3034          10760         0.0010         Yes
48                5.2766e-01            400.5277          11000         0.0010         Yes
49                5.6975e-01            400.5698          10760         0.0010         Yes
50                9.2161e-01            400.9216          11200         0.0010         Yes
51                2.2456e+00            402.2456          50280         0.0060         Yes
----------------------------------------------------------------------------------------------------
