Function F4 - HCLPSO-DC (D=10)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               1.987253e+00          401.987253          27920         0.0030         Yes
2                 7.2691e-01            400.7269          16360         0.0010         Yes
3                 1.1119e+01            411.1186          13920         0.0010         Yes
4                 6.9961e+01            469.9606         100000         0.0140          No
5                 7.4126e-01            400.7413          15680         0.0010         Yes
6                 9.5445e-01            400.9545          15920         0.0010         Yes
7                 8.0777e-01            400.8078          12560         0.0010         Yes
8                 6.7915e-01            400.6792           8200         0.0000         Yes
9                 6.7627e-01            400.6763          13800         0.0010         Yes
10                1.1077e+00            401.1077          22360         0.0020         Yes
11                6.0494e-01            400.6049          11960         0.0010         Yes
12                4.9180e-01            400.4918           8800         0.0010         Yes
13                6.3774e-01            400.6377           9000         0.0010         Yes
14                4.4619e-01            400.4462          10920         0.0010         Yes
15                7.2892e-01            400.7289          13920         0.0010         Yes
16                5.5621e+01            455.6208         100000         0.0120          No
17                7.7384e-01            400.7738           9680         0.0010         Yes
18                8.8018e-01            400.8802          20840         0.0020         Yes
19                7.6602e-01            400.7660          10320         0.0010         Yes
20                5.0397e-01            400.5040           9120         0.0010         Yes
21                2.5347e+00            402.5347          14160         0.0010         Yes
22                7.8330e-01            400.7833          15000         0.0010         Yes
23                5.9042e-01            400.5904           9360         0.0010         Yes
24                8.3462e-01            400.8346          10600         0.0010         Yes
25                5.5336e-01            400.5534          12000         0.0010         Yes
26                5.5621e+01            455.6208         100000         0.0120          No
27                6.6003e-01            400.6600          11200         0.0010         Yes
28                7.2033e-01            400.7203          10560         0.0010         Yes
29                5.5621e+01            455.6208         100000         0.0120          No
30                5.1120e-01            400.5112          12040         0.0010         Yes
31                1.0013e+00            401.0013          12680         0.0010         Yes
32                1.4462e+00            401.4462          11080         0.0010         Yes
33                5.0647e-01            400.5065          14640         0.0010         Yes
34                8.4815e-01            400.8482          14240         0.0010         Yes
35                6.1686e-01            400.6169          14160         0.0010         Yes
36                8.3905e-01            400.8390          12000         0.0010         Yes
37                9.8290e-01            400.9829          17920         0.0020         Yes
38                7.0561e-01            400.7056          11880         0.0010         Yes
39                3.7071e+00            403.7071          39920         0.0040         Yes
40                6.9957e+01            469.9573         100000         0.0130          No
41                5.7560e-01            400.5756          12080         0.0010         Yes
42                6.8450e-01            400.6845          10680         0.0010         Yes
43                5.5621e+01            455.6208         100000         0.0120          No
44                1.5807e+00            401.5807          12080         0.0010         Yes
45                8.8641e-01            400.8864          21320         0.0020         Yes
46                1.6849e+00            401.6849          24080         0.0020         Yes
47                1.4542e+00            401.4542          11160         0.0010         Yes
48                6.7657e-01            400.6766          18400         0.0020         Yes
49                5.9291e-01            400.5929          15160         0.0010         Yes
50                9.0751e-01            400.9075          23600         0.0020         Yes
51                5.7488e-01            400.5749          12400         0.0010         Yes
----------------------------------------------------------------------------------------------------
