Function F18 - HCLPSO-DC (D=10)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               4.665941e+03         6465.941224         100000         0.0170          No
2                 4.5253e+03           6325.3216         100000         0.0220          No
3                 4.4676e+02           2246.7559         100000         0.0200          No
4                 1.9159e+03           3715.9484         100000         0.0170          No
5                 7.6203e+03           9420.3200         100000         0.0170          No
6                 4.6143e+03           6414.3245         100000         0.0170          No
7                 4.6995e+03           6499.5082         100000         0.0170          No
8                 1.0810e+04          12609.9798         100000         0.0170          No
9                 5.0149e+02           2301.4896         100000         0.0170          No
10                4.0361e+03           5836.0680         100000         0.0170          No
11                4.4289e+03           6228.9157         100000         0.0170          No
12                4.5781e+03           6378.1025         100000         0.0170          No
13                1.6227e+04          18026.5451         100000         0.0170          No
14                9.0298e+03          10829.8377         100000         0.0180          No
15                4.3917e+03           6191.7099         100000         0.0180          No
16                4.6279e+03           6427.8912         100000         0.0190          No
17                4.3339e+03           6133.9317         100000         0.0180          No
18                7.5250e+03           9324.9557         100000         0.0170          No
19                9.9117e+03          11711.7376         100000         0.0170          No
20                8.1097e+03           9909.6670         100000         0.0170          No
21                6.0758e+03           7875.8246         100000         0.0160          No
22                5.7966e+03           7596.6452         100000         0.0170          No
23                4.4320e+03           6232.0496         100000         0.0160          No
24                3.9653e+03           5765.3291         100000         0.0160          No
25                5.9548e+03           7754.7939         100000         0.0200          No
26                5.8362e+03           7636.1646         100000         0.0170          No
27                1.0812e+04          12611.5550         100000         0.0170          No
28                5.0457e+03           6845.6599         100000         0.0170          No
29                4.3563e+03           6156.2703         100000         0.0170          No
30                3.2535e+03           5053.4831         100000         0.0170          No
31                5.4453e+03           7245.2566         100000         0.0160          No
32                4.4956e+03           6295.5890         100000         0.0170          No
33                1.2038e+03           3003.7990         100000         0.0170          No
34                4.3674e+03           6167.3553         100000         0.0170          No
35                5.4911e+03           7291.1380         100000         0.0170          No
36                7.6309e+03           9430.8745         100000         0.0170          No
37                9.8849e+03          11684.9058         100000         0.0170          No
38                8.8710e+03          10671.0259         100000         0.0170          No
39                4.5518e+03           6351.8222         100000         0.0170          No
40                5.0790e+03           6879.0006         100000         0.0170          No
41                8.5102e+03          10310.2058         100000         0.0170          No
42                7.9154e+03           9715.3502         100000         0.0170          No
43                6.3165e+03           8116.5317         100000         0.0170          No
44                4.8689e+03           6668.8928         100000         0.0170          No
45                2.8587e+04          30387.3433         100000         0.0170          No
46                1.9654e+03           3765.3928         100000         0.0170          No
47                7.7361e+03           9536.0973         100000         0.0170          No
48                5.0999e+03           6899.8781         100000         0.0170          No
49                4.3612e+03           6161.1957         100000         0.0170          No
50                1.0486e+04          12285.6102         100000         0.0170          No
51                6.6053e+03           8405.2952         100000         0.0170          No
----------------------------------------------------------------------------------------------------
