
========================================================================================================================
F11 - HCLPSO-OC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             3.123972e+00       1103.123972          17760      0.0030         Yes
2               3.0046e+00         1103.0046          26840      0.0040         Yes
3               9.6763e+00         1109.6763          76240      0.0120         Yes
4               8.9830e+00         1108.9830          16200      0.0020         Yes
5               9.6861e+00         1109.6861          73400      0.0120         Yes
6               4.1977e+00         1104.1977          17160      0.0020         Yes
7               1.1525e+00         1101.1525          14880      0.0020         Yes
8               8.9887e+00         1108.9887          26120      0.0040         Yes
9               4.6968e+00         1104.6968          17400      0.0020         Yes
10              2.0417e+00         1102.0417          15120      0.0020         Yes
11              8.9935e+00         1108.9935          17840      0.0020         Yes
12              3.2926e+00         1103.2926          18120      0.0020         Yes
13              3.0987e+00         1103.0987          18280      0.0030         Yes
14              1.0654e+00         1101.0654          12480      0.0010         Yes
15              4.6882e+00         1104.6882          19440      0.0030         Yes
16              7.9917e+00         1107.9917          15000      0.0020         Yes
17              1.3015e+01         1113.0155          28080      0.0040         Yes
18              2.0059e+00         1102.0059          28080      0.0040         Yes
19              1.0003e+01         1110.0033          25200      0.0040         Yes
20              5.0930e+00         1105.0930          16640      0.0020         Yes
21              3.1706e+00         1103.1706          21000      0.0030         Yes
22              1.3942e+01         1113.9419          23800      0.0030         Yes
23              2.1472e+00         1102.1472          21040      0.0030         Yes
24              6.1326e+00         1106.1326          20440      0.0030         Yes
25              3.0642e+00         1103.0642          62600      0.0100         Yes
26              1.0174e+00         1101.0174          17200      0.0020         Yes
27              2.1586e+01         1121.5860          26360      0.0040         Yes
28              2.1888e+00         1102.1888          15600      0.0020         Yes
29              2.0751e+00         1102.0751          15920      0.0020         Yes
30              6.0467e+00         1106.0467          20440      0.0030         Yes
31              2.0741e+00         1102.0741          30960      0.0040         Yes
32              7.3906e+00         1107.3906          18800      0.0030         Yes
33              5.1782e+00         1105.1782          18560      0.0020         Yes
34              2.0391e+00         1102.0391          13520      0.0020         Yes
35              1.0807e+00         1101.0807          17680      0.0020         Yes
36              4.0731e+00         1104.0731          15080      0.0020         Yes
37              1.8319e+01         1118.3189          29200      0.0040         Yes
38              7.4353e-02         1100.0744          17800      0.0020         Yes
39              1.1929e+01         1111.9292          30720      0.0040         Yes
40              6.2263e+00         1106.2263          16280      0.0020         Yes
41              1.4047e+00         1101.4047          21520      0.0030         Yes
42              9.0100e+00         1109.0100          20120      0.0030         Yes
43              3.1745e+00         1103.1745          17240      0.0020         Yes
44              7.8459e+00         1107.8459          47560      0.0070         Yes
45              1.0459e+00         1101.0459          15040      0.0020         Yes
46              3.0585e+00         1103.0585          16800      0.0020         Yes
47              2.6262e-01         1100.2626          14600      0.0020         Yes
48              2.1008e+00         1102.1008          28720      0.0040         Yes
49              9.6884e+00         1109.6884          21840      0.0030         Yes
50              3.0109e+00         1103.0109          16200      0.0020         Yes
51              5.8632e+00         1105.8632          28120      0.0040         Yes
-------------------------------------------------------------------------------------
