Function F21 - HCLPSO-DC (D=10)
----------------------------------------------------------------------------------------------------
Run                    Error             Fitness           CFEs        CTs (s)   Converged
----------------------------------------------------------------------------------------------------
1               1.032210e+02         2203.221037          48520         0.0180         Yes
2                 1.0364e+02           2203.6383          43920         0.0140         Yes
3                 1.0263e+02           2202.6330          56760         0.0190         Yes
4                 1.0559e+02           2205.5899         100000         0.0350          No
5                 1.0267e+02           2202.6655          22200         0.0070         Yes
6                 1.0308e+02           2203.0830          55320         0.0270         Yes
7                 1.0291e+02           2202.9050          45560         0.0180         Yes
8                 1.0288e+02           2202.8776          32720         0.0120         Yes
9                 1.0322e+02           2203.2210          47000         0.0170         Yes
10                1.0308e+02           2203.0830          46600         0.0160         Yes
11                1.0315e+02           2203.1535          32800         0.0110         Yes
12                1.0264e+02           2202.6439          46480         0.0170         Yes
13                1.0293e+02           2202.9305          45760         0.0160         Yes
14                1.0288e+02           2202.8776          35480         0.0150         Yes
15                1.0308e+02           2203.0830          62640         0.0220         Yes
16                1.0364e+02           2203.6383          49280         0.0160         Yes
17                1.0526e+02           2205.2572         100000         0.0340          No
18                1.0308e+02           2203.0830          56680         0.0190         Yes
19                1.0412e+02           2204.1160          56800         0.0200         Yes
20                1.0293e+02           2202.9338          38920         0.0130         Yes
21                1.0000e+02           2200.0000          47640         0.0160         Yes
22                1.0215e+02           2202.1507          36880         0.0120         Yes
23                1.0412e+02           2204.1160          44640         0.0150         Yes
24                1.0308e+02           2203.0830          36800         0.0120         Yes
25                1.0288e+02           2202.8776          50160         0.0170         Yes
26                1.0308e+02           2203.0830          38600         0.0130         Yes
27                1.0425e+02           2204.2521          50400         0.0170         Yes
28                1.0278e+02           2202.7772          29480         0.0100         Yes
29                1.0353e+02           2203.5328          49840         0.0170         Yes
30                1.0308e+02           2203.0830          44960         0.0150         Yes
31                1.0287e+02           2202.8724          41680         0.0140         Yes
32                1.0294e+02           2202.9381          30240         0.0250         Yes
33                1.0314e+02           2203.1383          23360         0.0080         Yes
34                1.0287e+02           2202.8724          37840         0.0130         Yes
35                1.0308e+02           2203.0830          38200         0.0140         Yes
36                1.0308e+02           2203.0830          30360         0.0120         Yes
37                1.0392e+02           2203.9186          49400         0.0180         Yes
38                1.0308e+02           2203.0830          29800         0.0100         Yes
39                1.0257e+02           2202.5733          45280         0.0160         Yes
40                1.0288e+02           2202.8776          29760         0.0100         Yes
41                1.0288e+02           2202.8776          47240         0.0170         Yes
42                1.0255e+02           2202.5486          29400         0.0100         Yes
43                1.0530e+02           2205.2974         100000         0.0360          No
44                1.0287e+02           2202.8724          29680         0.0100         Yes
45                1.0288e+02           2202.8776          54760         0.0190         Yes
46                1.0322e+02           2203.2210          39400         0.0130         Yes
47                1.0287e+02           2202.8724          46240         0.0220         Yes
48                1.0364e+02           2203.6383          59880         0.0210         Yes
49                1.0308e+02           2203.0830          42280         0.0140         Yes
50                1.0322e+02           2203.2210          59920         0.0220         Yes
51                1.0361e+02           2203.6093          38520         0.0130         Yes
----------------------------------------------------------------------------------------------------
