
========================================================================================================================
F5 - HCLPSO-OC (D=10)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             1.728685e+01        517.286854          53000      0.0090         Yes
2               2.3150e+01          523.1502          89840      0.0170         Yes
3               1.0945e+01          510.9445          54320      0.0090         Yes
4               2.0894e+01          520.8941          57760      0.0100         Yes
5               1.6919e+01          516.9194          64160      0.0110         Yes
6               1.5919e+01          515.9193          40200      0.0070         Yes
7               1.8904e+01          518.9042          48560      0.0080         Yes
8               1.1940e+01          511.9402          25600      0.0040         Yes
9               1.5506e+01          515.5061          52400      0.0090         Yes
10              2.1288e+01          521.2877          41840      0.0070         Yes
11              1.6455e+01          516.4555          45680      0.0080         Yes
12              1.9954e+01          519.9540          71920      0.0130         Yes
13              1.3929e+01          513.9294          30000      0.0050         Yes
14              2.1919e+01          521.9187          29680      0.0050         Yes
15              1.8909e+01          518.9093          42880      0.0080         Yes
16              1.7909e+01          517.9092          51560      0.0220         Yes
17              6.9647e+00          506.9647          13840      0.0020         Yes
18              1.9707e+01          519.7071          39320      0.0070         Yes
19              1.5919e+01          515.9193          43320      0.0080         Yes
20              1.3328e+01          513.3281          35240      0.0060         Yes
21              2.1751e+01          521.7508          20000      0.0030         Yes
22              9.7328e+00          509.7328          31400      0.0050         Yes
23              4.9748e+00          504.9748          15200      0.0020         Yes
24              7.9597e+00          507.9597          43400      0.0070         Yes
25              2.0584e+01          520.5841          44840      0.0080         Yes
26              2.2484e+01          522.4837          66400      0.0120         Yes
27              1.3795e+01          513.7954          24120      0.0040         Yes
28              1.7138e+01          517.1376          49000      0.0090         Yes
29              1.1939e+01          511.9395          27080      0.0050         Yes
30              1.4940e+01          514.9400          50640      0.0090         Yes
31              2.8854e+01          528.8537         100000      0.0190          No
32              1.4302e+01          514.3020          51440      0.0090         Yes
33              1.5919e+01          515.9193          45800      0.0080         Yes
34              1.8282e+01          518.2818          45080      0.0080         Yes
35              9.9496e+00          509.9496          27000      0.0040         Yes
36              1.5876e+01          515.8759          34120      0.0060         Yes
37              1.1939e+01          511.9395          33600      0.0060         Yes
38              1.8904e+01          518.9042          41400      0.0070         Yes
39              2.9285e+01          529.2849         100000      0.0180          No
40              2.0435e+01          520.4353          45400      0.0080         Yes
41              1.6919e+01          516.9192          56080      0.0100         Yes
42              1.4924e+01          514.9244          42920      0.0070         Yes
43              1.0811e+01          510.8105          39480      0.0070         Yes
44              2.4874e+01          524.8739          61960      0.0110         Yes
45              2.3162e+01          523.1617          51600      0.0090         Yes
46              1.2796e+01          512.7962          36400      0.0060         Yes
47              2.5611e+01          525.6111         100000      0.0180          No
48              2.1919e+01          521.9195          43440      0.0070         Yes
49              1.0945e+01          510.9445          15360      0.0020         Yes
50              1.5919e+01          515.9193          66920      0.0120         Yes
51              1.9899e+01          519.8992          59880      0.0100         Yes
-------------------------------------------------------------------------------------
