
========================================================================================================================
F7 - HCLPSO-OC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             1.179452e+02        817.945223         155160      0.1070         Yes
2               1.0741e+02          807.4122         230520      0.1650         Yes
3               1.1630e+02          816.2985         145120      0.0970         Yes
4               7.3137e+01          773.1372         140880      0.0940         Yes
5               1.2456e+02          824.5583         132440      0.0880         Yes
6               1.0364e+02          803.6447         168400      0.1120         Yes
7               1.3112e+02          831.1235         251000      0.1710         Yes
8               1.0909e+02          809.0880         142840      0.0950         Yes
9               8.1643e+01          781.6431         130120      0.0870         Yes
10              1.1582e+02          815.8248         186280      0.1240         Yes
11              1.6586e+02          865.8578         300000      0.2430          No
12              1.3021e+02          830.2130         234160      0.1720         Yes
13              1.3642e+02          836.4211         214160      0.1460         Yes
14              1.4943e+02          849.4348         300000      0.2100          No
15              1.0964e+02          809.6362         165840      0.1120         Yes
16              7.8747e+01          778.7473         139640      0.0940         Yes
17              1.1280e+02          812.8032         177800      0.1180         Yes
18              1.0902e+02          809.0161         191760      0.1370         Yes
19              1.0771e+02          807.7128         155720      0.1050         Yes
20              1.1850e+02          818.4981         181520      0.1210         Yes
21              7.3785e+01          773.7846         139640      0.0930         Yes
22              1.5142e+02          851.4164         300000      0.2030          No
23              1.5224e+02          852.2429         300000      0.2070          No
24              1.1925e+02          819.2535         197240      0.1320         Yes
25              1.2637e+02          826.3689         150960      0.1010         Yes
26              9.8640e+01          798.6405         185240      0.1260         Yes
27              1.0613e+02          806.1263         207280      0.1450         Yes
28              1.4321e+02          843.2064         300000      0.2120          No
29              1.3442e+02          834.4163         196120      0.1500         Yes
30              1.0992e+02          809.9177         223160      0.1720         Yes
31              8.8792e+01          788.7920         171240      0.1920         Yes
32              1.0367e+02          803.6701         168000      0.1130         Yes
33              1.0484e+02          804.8400         192680      0.1410         Yes
34              1.1556e+02          815.5600         186520      0.1340         Yes
35              9.2177e+01          792.1769         148880      0.1030         Yes
36              2.0601e+02          906.0109         300000      0.2100          No
37              1.9431e+02          894.3079         300000      0.2070          No
38              9.3598e+01          793.5984         134440      0.0890         Yes
39              9.9529e+01          799.5291         148480      0.0990         Yes
40              7.3274e+01          773.2742         140640      0.0930         Yes
41              7.7884e+01          777.8838         172640      0.1140         Yes
42              1.8765e+02          887.6515         300000      0.2080          No
43              2.4716e+02          947.1629         300000      0.2080          No
44              1.1027e+02          810.2726         223160      0.1510         Yes
45              1.3809e+02          838.0866         274800      0.1890         Yes
46              9.9812e+01          799.8115         172760      0.1140         Yes
47              3.4386e+02         1043.8616         300000      0.2070          No
48              1.2704e+02          827.0417         209640      0.1410         Yes
49              8.0373e+01          780.3727         192120      0.1360         Yes
50              5.9682e+01          759.6817         158320      0.1110         Yes
51              1.1600e+02          815.9957         186080      0.1250         Yes
-------------------------------------------------------------------------------------
