
========================================================================================================================
F21 - HCLPSO-OC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             3.100326e+02       2410.032584          75320      0.1030         Yes
2               3.1842e+02         2418.4195          73840      0.0980         Yes
3               3.4411e+02         2444.1146          81720      0.1080         Yes
4               3.9311e+02         2493.1089         133680      0.1740         Yes
5               3.5790e+02         2457.9017          79680      0.1040         Yes
6               2.9407e+02         2394.0747          67840      0.0890         Yes
7               3.5413e+02         2454.1296          72360      0.0950         Yes
8               3.0257e+02         2402.5706          39680      0.0520         Yes
9               3.6569e+02         2465.6897         109480      0.1430         Yes
10              3.2402e+02         2424.0219          76760      0.1010         Yes
11              3.5654e+02         2456.5391          82000      0.1070         Yes
12              3.0721e+02         2407.2064          58000      0.0760         Yes
13              3.2452e+02         2424.5236          61480      0.0800         Yes
14              3.4035e+02         2440.3519          82960      0.1090         Yes
15              3.8240e+02         2482.3996          82760      0.1090         Yes
16              3.7880e+02         2478.8005          65080      0.0860         Yes
17              3.3841e+02         2438.4140          89280      0.1170         Yes
18              3.3908e+02         2439.0795         117280      0.1540         Yes
19              2.9721e+02         2397.2059          65720      0.0860         Yes
20              3.7864e+02         2478.6424         109160      0.1430         Yes
21              4.1492e+02         2514.9155         181200      0.2350         Yes
22              3.1270e+02         2412.6988          72800      0.0950         Yes
23              3.3704e+02         2437.0407          90360      0.1180         Yes
24              4.0117e+02         2501.1699          74800      0.0980         Yes
25              3.0831e+02         2408.3110          69880      0.0910         Yes
26              3.8219e+02         2482.1908          89600      0.1180         Yes
27              3.4976e+02         2449.7576          80640      0.1060         Yes
28              4.3421e+02         2534.2086          95800      0.1250         Yes
29              2.8941e+02         2389.4100          78600      0.1030         Yes
30              3.3778e+02         2437.7780          86200      0.1130         Yes
31              3.1261e+02         2412.6104          80000      0.1050         Yes
32              3.0672e+02         2406.7198          56080      0.0740         Yes
33              3.1637e+02         2416.3722          85560      0.1120         Yes
34              2.7633e+02         2376.3257          49480      0.0650         Yes
35              3.0070e+02         2400.6973          48800      0.0640         Yes
36              3.0121e+02         2401.2054          67920      0.0890         Yes
37              3.4051e+02         2440.5111          72440      0.0950         Yes
38              3.2977e+02         2429.7742          72880      0.0960         Yes
39              3.4657e+02         2446.5739          74440      0.0970         Yes
40              3.8621e+02         2486.2082          87000      0.1140         Yes
41              3.4430e+02         2444.3049          75520      0.0990         Yes
42              3.3343e+02         2433.4313          63960      0.0840         Yes
43              4.1092e+02         2510.9176         128720      0.1680         Yes
44              3.6403e+02         2464.0338         189560      0.2480         Yes
45              3.0552e+02         2405.5204          60000      0.0790         Yes
46              3.6229e+02         2462.2890          50160      0.0660         Yes
47              3.4511e+02         2445.1075          67680      0.0890         Yes
48              3.2103e+02         2421.0346          57320      0.0750         Yes
49              3.7281e+02         2472.8052          69520      0.0910         Yes
50              3.4384e+02         2443.8435          84480      0.1110         Yes
51              4.0025e+02         2500.2545         116760      0.1520         Yes
-------------------------------------------------------------------------------------
