
========================================================================================================================
F1 - HCLPSO-DC (D=30)
========================================================================================================================

Run                  Error           Fitness           CFEs     CTs (s)   Converged
-------------------------------------------------------------------------------------
1             1.463853e+04      14738.528361         300000      0.1340          No
2               5.2577e+03         5357.7182         300000      0.1310          No
3               1.9995e+04        20094.9290         300000      0.1360          No
4               5.2685e+03         5368.4577         300000      0.1310          No
5               4.3702e+03         4470.1779         300000      0.1310          No
6               1.9881e+04        19980.8594         300000      0.1300          No
7               4.7862e+03         4886.2351         300000      0.1310          No
8               3.2681e+03         3368.0765         300000      0.1320          No
9               5.2336e+03         5333.5762         300000      0.1300          No
10              5.1830e+03         5283.0287         300000      0.1310          No
11              5.2572e+03         5357.2270         300000      0.1320          No
12              2.0018e+04        20117.5619         300000      0.1310          No
13              1.7220e+04        17319.9251         300000      0.1300          No
14              1.9975e+04        20075.0898         300000      0.1300          No
15              4.5419e+03         4641.9122         300000      0.1300          No
16              2.6982e+03         2798.1931         300000      0.1300          No
17              5.4904e+03         5590.3765         300000      0.1280          No
18              5.2788e+03         5378.7934         300000      0.1300          No
19              1.9962e+04        20061.9447         300000      0.1300          No
20              5.2550e+03         5354.9718         300000      0.1300          No
21              4.5032e+03         4603.2402         300000      0.1310          No
22              5.2491e+03         5349.1423         300000      0.1300          No
23              5.4904e+03         5590.3765         300000      0.1290          No
24              5.2696e+03         5369.6224         300000      0.1300          No
25              5.0144e+03         5114.4255         300000      0.1300          No
26              2.0024e+04        20123.5119         300000      0.1300          No
27              4.8527e+03         4952.6961         300000      0.1310          No
28              5.2598e+03         5359.8229         300000      0.1300          No
29              5.2666e+03         5366.5714         300000      0.1350          No
30              5.2637e+03         5363.6764         300000      0.1340          No
31              1.3759e+09   1375903659.4379         300000      0.1300          No
32              4.9146e+03         5014.6297         300000      0.1300          No
33              5.2727e+03         5372.6907         300000      0.1300          No
34              5.1659e+03         5265.9436         300000      0.1310          No
35              5.2538e+03         5353.7515         300000      0.1300          No
36              5.2701e+03         5370.1491         300000      0.1300          No
37              5.2715e+03         5371.5037         300000      0.1300          No
38              5.2349e+03         5334.9190         300000      0.1300          No
39              5.2411e+03         5341.0532         300000      0.1300          No
40              5.2756e+03         5375.6110         300000      0.1300          No
41              5.2799e+03         5379.9200         300000      0.1300          No
42              5.2581e+03         5358.1494         300000      0.1300          No
43              2.0012e+04        20111.8722         300000      0.1300          No
44              1.9987e+04        20087.0689         300000      0.1300          No
45              5.1985e+03         5298.5187         300000      0.1310          No
46              6.7451e+03         6845.1389         300000      0.1320          No
47              5.2599e+03         5359.9217         300000      0.1300          No
48              5.4904e+03         5590.3765         300000      0.1280          No
49              2.0186e+04        20285.5767         300000      0.1300          No
50              5.2650e+03         5365.0453         300000      0.1300          No
51              5.0219e+03         5121.9083         300000      0.1300          No
-------------------------------------------------------------------------------------
